bus,vm_pu,va_degree,p_mw,q_mvar
1,1.000506,-0.000763,6.615087,0.085449
2,0.961266,-0.011679,-0.000060,-0.000077
3,0.960015,-0.019321,-4.300063,-0.098652
4,0.962271,-0.012356,-0.159808,-0.000035
5,0.961044,-0.012403,-0.159631,-0.000004
6,0.960716,-0.016477,-1.828836,0.019317
7,0.962313,-0.012416,-0.159802,-0.000061
8,0.964434,-0.029580,0.000027,-0.000073
9,0.999810,0.000238,30.218775,-1.017248
10,0.967852,-0.026075,-0.159705,-0.000038
11,0.967791,-0.026106,-0.159714,0.000027
12,0.964920,-0.027909,-0.000021,0.000055
13,0.964302,-0.028121,-0.000068,0.000051
14,0.987676,-0.040897,-5.464935,-0.030755
15,0.967123,-0.028098,-0.000073,0.000046
16,0.965130,-0.031018,-0.000008,-0.000000
17,0.990835,-0.034396,-0.767835,0.100102
18,0.965527,-0.030923,0.000104,0.000029
19,0.963818,-0.034767,0.000002,-0.000054
20,1.010641,-0.051708,-4.192562,0.059358
21,0.967192,-0.026754,0.000038,0.000017
22,1.012830,-0.036185,-6.864660,-0.187469
23,0.966690,-0.025777,-0.000053,0.000017
24,1.015506,-0.031952,-4.195108,0.015425
25,0.966486,-0.025564,0.000069,0.000052
26,1.015716,-0.030113,-3.436569,0.132722
27,0.967024,-0.025809,0.000036,0.000037
28,0.990767,-0.030771,-1.750352,0.008758
29,0.964751,-0.030047,0.000007,0.000003
30,1.011522,-0.043544,-3.107956,0.024256
31,1.001101,0.000150,15.626741,2.579612
32,0.963238,-0.002240,-0.000115,-0.000107
33,0.938607,-0.023979,-0.000055,-0.000044
34,0.962041,-0.001468,-1.279198,-0.219339
35,0.939000,-0.023586,-0.159735,-0.027355
36,0.942276,-0.039727,-3.591896,-0.615777
37,0.919401,-0.026929,-0.000058,-0.000076
38,0.950538,-0.040338,-10.418401,-1.786005
39,0.918693,-0.027119,-0.159705,-0.027421
40,0.942102,-0.027481,0.238557,0.040811
