bus,vm_pu,va_degree,p_mw,q_mvar
1,1.000714,-0.000143,5.864868,0.028858
2,0.962631,-0.010750,0.000049,0.000075
3,0.961720,-0.016445,-3.706669,-0.052873
4,0.961969,-0.010809,-0.168571,-0.000001
5,0.961645,-0.010475,-0.168631,0.000001
6,0.961595,-0.015196,-1.647004,0.025370
7,0.961773,-0.010458,-0.168580,-0.000036
8,0.966705,-0.026619,0.000002,0.000039
9,0.999854,0.000547,27.317849,-1.233426
10,0.968209,-0.022105,-0.168633,0.000045
11,0.968461,-0.022220,-0.168654,-0.000081
12,0.966999,-0.026332,-0.000012,-0.000068
13,0.967831,-0.025759,-0.000029,-0.000006
14,0.989704,-0.035880,-4.537521,0.037305
15,0.968982,-0.025531,-0.000063,-0.000018
16,0.967225,-0.028336,0.000049,0.000089
17,0.992887,-0.030588,-0.690301,0.102763
18,0.965984,-0.028247,-0.000052,-0.000012
19,0.963881,-0.032546,-0.000002,0.000009
20,1.013461,-0.048114,-3.994247,0.062457
21,0.967889,-0.023628,0.000044,0.000042
22,1.015365,-0.031145,-6.302133,-0.155812
23,0.968223,-0.024190,0.000026,0.000007
24,1.016766,-0.028137,-3.753392,0.029482
25,0.968132,-0.023219,0.000006,0.000061
26,1.018543,-0.028099,-2.964821,0.174466
27,0.968115,-0.023554,0.000030,0.000039
28,0.991347,-0.028214,-1.759193,0.008855
29,0.967121,-0.027459,0.000049,0.000019
30,1.014411,-0.039420,-2.879067,0.043737
31,0.999765,0.000484,15.220931,2.500404
32,0.963336,-0.001574,0.000025,0.000012
33,0.939251,-0.023550,0.000000,-0.000016
34,0.962097,-0.002753,-1.174204,-0.201263
35,0.938159,-0.023444,-0.168692,-0.028967
36,0.942812,-0.038543,-3.757813,-0.644250
37,0.919889,-0.025864,-0.000053,0.000059
38,0.952753,-0.038978,-9.919957,-1.700588
39,0.920966,-0.026599,-0.168676,-0.028985
40,0.944928,-0.026878,0.205197,0.035230
