bus,vm_pu,va_degree,p_mw,q_mvar
1,0.999727,0.000185,8.127669,0.012189
2,0.963135,-0.013334,-0.000021,0.000104
3,0.961926,-0.020982,-3.859882,-0.034245
4,0.962156,-0.015875,-0.724257,0.000009
5,0.962376,-0.014883,-0.724226,0.000003
6,0.962125,-0.020859,-2.084146,0.034483
7,0.961636,-0.015125,-0.724319,-0.000048
8,0.967173,-0.027199,-0.000005,0.000069
9,1.000627,0.000578,27.997703,-1.350369
10,0.969554,-0.024626,-0.724281,-0.000019
11,0.968892,-0.024469,-0.724259,0.000023
12,0.966689,-0.026725,0.000055,0.000000
13,0.966453,-0.027794,-0.000037,0.000019
14,0.988925,-0.039533,-5.432112,0.003712
15,0.968566,-0.025597,-0.000002,-0.000050
16,0.966896,-0.029016,0.000034,0.000006
17,0.992135,-0.030649,-0.665693,0.084912
18,0.967749,-0.028760,0.000022,0.000079
19,0.965405,-0.033562,0.000034,0.000048
20,1.013710,-0.049320,-4.028320,0.089657
21,0.969300,-0.025106,-0.000004,-0.000031
22,1.016201,-0.030121,-5.253082,-0.080663
23,0.968663,-0.024592,-0.000022,-0.000046
24,1.017910,-0.028883,-3.552772,0.075097
25,0.968960,-0.024305,0.000020,-0.000071
26,1.018918,-0.027150,-2.856403,0.173290
27,0.969909,-0.024179,-0.000031,0.000031
28,0.991695,-0.030801,-2.314836,0.011612
29,0.967302,-0.027838,-0.000041,-0.000021
30,1.016310,-0.037220,-2.343948,0.067583
31,1.000510,0.000590,18.122806,3.055751
32,0.962062,-0.003517,-0.000022,-0.000013
33,0.934958,-0.027558,0.000092,-0.000010
34,0.961124,-0.002761,-1.688205,-0.289331
35,0.934909,-0.027624,-0.724264,-0.124142
36,0.935932,-0.045430,-4.242748,-0.727287
37,0.913637,-0.031141,-0.000012,0.000028
38,0.945456,-0.043832,-10.025479,-1.718776
39,0.910855,-0.031667,-0.724372,-0.124197
40,0.933355,-0.032665,-0.411356,-0.070501
