bus,vm_pu,va_degree,p_mw,q_mvar
1,0.961493,-0.095981,-11.560522,-4.569075
2,1.000027,0.000116,27.542584,11.745595
3,0.961207,-0.095480,-0.000037,0.000002
4,0.961097,-0.095165,0.000077,0.000104
5,0.961804,-0.094557,-0.000008,0.000019
6,0.961073,-0.095226,-0.041103,-0.020980
7,0.960290,-0.095833,-0.082149,-0.042091
8,0.959854,-0.096798,-0.024820,-0.012757
9,0.960450,-0.096397,-0.533993,-0.273493
10,0.960443,-0.096745,-2.989457,-1.531566
11,0.960048,-0.095965,-0.619613,-0.317593
12,0.954185,-0.099643,-0.009217,-0.004635
13,0.959614,-0.096655,-0.058504,-0.023215
14,0.961020,-0.095566,-1.384939,-0.701285
15,0.953802,-0.099812,-0.033303,-0.017150
16,0.961295,-0.095388,-0.002046,-0.001067
17,0.960606,-0.095788,-0.029631,-0.015135
18,0.960189,-0.096599,-0.065298,-0.033390
19,0.954503,-0.099561,-0.101984,-0.052229
20,0.960081,-0.096282,-1.083487,-0.547012
21,0.953711,-0.100188,-0.007742,-0.003102
22,0.959694,-0.095274,-0.003030,-0.001180
23,0.955392,-0.099497,-0.202501,-0.103701
24,0.955509,-0.100101,-0.105014,-0.041524
25,0.955162,-0.099351,-0.010869,-0.004243
26,0.960123,-0.096117,-0.047203,-0.024141
27,0.960287,-0.095955,-0.002068,-0.000988
28,0.954425,-0.099663,-0.171754,-0.087903
29,0.960756,-0.095376,-0.056906,-0.029138
30,0.959483,-0.095648,-0.176451,-0.090386
31,0.959907,-0.096530,-0.032327,-0.016704
32,0.961741,-0.095515,-0.162359,-0.083195
33,0.961182,-0.095100,-0.487743,-0.241810
34,0.954918,-0.100200,-0.021777,-0.011184
35,0.955901,-0.099546,-0.077501,-0.039653
36,0.960354,-0.095213,-0.015312,-0.007812
37,0.960856,-0.095479,-0.002117,-0.000918
38,0.954450,-0.098980,-0.103617,-0.053092
39,0.959521,-0.096362,-0.104748,-0.053618
40,0.955275,-0.100563,-0.014995,-0.005886
41,0.954631,-0.099768,-0.018395,-0.007256
42,0.955207,-0.099755,-0.108441,-0.055661
43,0.954871,-0.098671,-0.155248,-0.079498
44,0.954300,-0.099930,-0.136498,-0.070009
45,0.954909,-0.099693,-0.001634,-0.000680
46,0.960933,-0.096403,-0.106620,-0.054682
47,0.955147,-0.099592,-0.258820,-0.132663
48,0.960414,-0.095544,-0.007144,-0.003608
49,0.960718,-0.096518,-0.028092,-0.014329
50,0.960874,-0.096159,-0.000823,-0.000412
51,0.961700,-0.095123,-0.024842,-0.009756
52,0.960468,-0.095143,-0.048934,-0.025114
53,0.955090,-0.099529,-0.438582,-0.224763
54,0.959532,-0.096300,-0.026422,-0.010432
55,0.960773,-0.096114,-0.055922,-0.028616
56,0.960347,-0.095743,-0.061898,-0.031732
57,0.960990,-0.096125,-0.050590,-0.025935
58,0.954776,-0.099014,-0.015901,-0.008215
59,0.954490,-0.100650,-0.061458,-0.024260
60,0.954236,-0.100185,-0.019499,-0.007689
61,0.960161,-0.096408,-0.793584,-0.398448
62,0.961302,-0.095683,-0.009908,-0.005105
63,0.955095,-0.100461,-0.000873,-0.000446
64,0.960216,-0.095569,-0.300637,-0.153974
65,0.961144,-0.094909,-0.458964,-0.226996
66,0.960803,-0.094853,-0.360834,-0.184902
67,0.960327,-0.095985,-0.056263,-0.028672
68,0.955051,-0.100298,-0.182551,-0.093589
69,0.960502,-0.096388,-0.023258,-0.009204
70,0.959888,-0.096322,-0.042345,-0.021714
71,0.953605,-0.100506,-0.032485,-0.016723
72,0.955581,-0.099956,-0.060103,-0.030869
73,0.955179,-0.099478,-0.012108,-0.004719
74,0.953739,-0.099854,-0.009967,-0.005081
75,0.955986,-0.099258,-0.194012,-0.099330
