bus,vm_pu,va_degree,p_mw,q_mvar
1,0.967974,-0.086283,-11.560545,-4.568947
2,0.999927,0.000671,25.046126,9.472512
3,0.969188,-0.086629,0.000005,-0.000008
4,0.968702,-0.085862,0.000023,0.000076
5,0.968455,-0.086053,-0.000091,-0.000047
6,0.968871,-0.086285,-0.016076,-0.008195
7,0.966391,-0.087648,-0.065362,-0.033499
8,0.967333,-0.086183,-0.006641,-0.003430
9,0.968244,-0.086542,-0.560022,-0.287026
10,0.967066,-0.086930,-2.969712,-1.521321
11,0.967055,-0.086755,-0.642480,-0.329229
12,0.965205,-0.087894,-0.001704,-0.000757
13,0.967536,-0.086867,-0.030324,-0.012005
14,0.968195,-0.087466,-1.657632,-0.792007
15,0.965463,-0.088493,-0.020577,-0.010482
16,0.969683,-0.086318,-0.023429,-0.012044
17,0.968092,-0.086813,-0.004702,-0.002427
18,0.967907,-0.086642,-0.012458,-0.006466
19,0.963969,-0.088371,-0.046771,-0.023926
20,0.968000,-0.088116,-1.015881,-0.463181
21,0.964987,-0.088058,-0.000908,-0.000341
22,0.967723,-0.086686,-0.007581,-0.002922
23,0.965225,-0.088347,-0.055035,-0.028265
24,0.965228,-0.088350,-0.083009,-0.032876
25,0.964909,-0.087736,-0.014624,-0.005710
26,0.967682,-0.086760,-0.023442,-0.012064
27,0.967520,-0.087223,-0.004439,-0.002263
28,0.965302,-0.089630,-0.064105,-0.032782
29,0.968117,-0.086892,-0.028784,-0.014660
30,0.967234,-0.087492,-0.140843,-0.072196
31,0.967562,-0.086836,-0.017389,-0.008898
32,0.968755,-0.086125,-0.108649,-0.055628
33,0.967803,-0.087541,-0.540506,-0.219665
34,0.965589,-0.088613,-0.001309,-0.000676
35,0.965495,-0.088573,-0.009316,-0.004695
36,0.967791,-0.086686,-0.007589,-0.003800
37,0.968832,-0.086225,-0.006241,-0.002476
38,0.965654,-0.089240,-0.076235,-0.039051
39,0.967398,-0.086959,-0.122942,-0.062921
40,0.965750,-0.088783,-0.023406,-0.009267
41,0.965378,-0.088183,-0.021856,-0.008569
42,0.966143,-0.089143,-0.003894,-0.001955
43,0.965602,-0.088888,-0.111170,-0.056945
44,0.965747,-0.088368,-0.088738,-0.045421
45,0.964920,-0.088820,-0.002692,-0.001068
46,0.967073,-0.087195,-0.092645,-0.047421
47,0.964832,-0.087800,-0.252956,-0.129673
48,0.968025,-0.086121,-0.001493,-0.000775
49,0.966208,-0.086634,-0.023357,-0.011981
50,0.968118,-0.086140,-0.004928,-0.002571
51,0.969323,-0.085500,-0.015371,-0.006172
52,0.966613,-0.085953,-0.010380,-0.005439
53,0.965059,-0.088221,-0.205203,-0.105124
54,0.967130,-0.086460,-0.006541,-0.002627
55,0.967880,-0.085699,-0.031167,-0.016019
56,0.966945,-0.086359,-0.009233,-0.004675
57,0.968275,-0.085575,-0.008473,-0.004320
58,0.965340,-0.088670,-0.011391,-0.005773
59,0.964315,-0.088524,-0.044710,-0.017665
60,0.964691,-0.088612,-0.024435,-0.009645
61,0.968068,-0.086492,-0.761851,-0.333017
62,0.968938,-0.086378,-0.001876,-0.000947
63,0.964968,-0.088319,-0.001191,-0.000643
64,0.967769,-0.085801,-0.223382,-0.114359
65,0.968286,-0.086916,-0.553412,-0.226230
66,0.967393,-0.087231,-0.200752,-0.102871
67,0.967778,-0.087079,-0.027265,-0.014029
68,0.963803,-0.088337,-0.115055,-0.058973
69,0.967346,-0.087084,-0.026775,-0.010541
70,0.967619,-0.087484,-0.072306,-0.037081
71,0.965103,-0.089695,-0.010232,-0.005127
72,0.965106,-0.089489,-0.009416,-0.004786
73,0.965296,-0.089275,-0.018275,-0.007225
74,0.964625,-0.089634,-0.008991,-0.004545
75,0.965860,-0.088584,-0.112831,-0.057734
76,0.968566,-0.086043,-0.011235,-0.005771
77,0.967288,-0.085469,-0.024832,-0.012665
78,0.967483,-0.086667,-0.052766,-0.027118
79,0.967874,-0.086866,-0.125652,-0.064378
80,0.965236,-0.088591,-0.000058,-0.000064
81,0.964550,-0.088675,-0.002092,-0.001018
82,0.966614,-0.087561,-0.007533,-0.003902
83,0.967523,-0.087287,-0.081003,-0.041535
84,0.967199,-0.087488,-0.011743,-0.005952
85,0.964163,-0.087994,-0.013382,-0.006945
86,0.968688,-0.086115,-0.056504,-0.022409
87,0.967854,-0.085317,-0.038514,-0.019808
88,0.968291,-0.086845,-0.022330,-0.011429
89,0.968621,-0.085750,-0.012005,-0.006099
90,0.966990,-0.088250,-0.022083,-0.011273
91,0.964774,-0.088770,-0.033838,-0.017331
92,0.965362,-0.088818,-0.001553,-0.000785
93,0.967130,-0.088086,-0.046801,-0.023994
94,0.965822,-0.089426,-0.042383,-0.021735
95,0.968862,-0.086266,-0.124678,-0.063958
96,0.964194,-0.088540,-0.020816,-0.008192
97,0.964776,-0.088479,-0.011011,-0.005696
98,0.965327,-0.088302,-0.058638,-0.023127
99,0.967797,-0.086975,-0.354685,-0.124469
100,0.967300,-0.085528,-0.023928,-0.012254
101,0.967223,-0.087044,-0.063720,-0.025171
102,0.967694,-0.085947,-0.390814,-0.142984
103,0.967344,-0.087071,-0.048534,-0.019137
104,0.965247,-0.088400,-0.146792,-0.058021
105,0.967758,-0.087101,-0.002730,-0.001386
106,0.967561,-0.087568,-0.000072,-0.000037
107,0.967100,-0.087020,-0.000039,-0.000051
108,0.967769,-0.086626,0.000004,-0.000121
109,0.967260,-0.085898,-0.000066,0.000004
110,0.965686,-0.089186,-0.000057,-0.000019
111,0.965669,-0.088805,0.000028,0.000020
112,0.969635,-0.086427,-0.000086,-0.000011
113,0.967279,-0.086356,-0.000058,0.000093
114,0.965517,-0.089307,0.000100,-0.000019
115,0.964611,-0.089343,0.000017,-0.000033
116,0.967649,-0.087063,0.000066,-0.000003
117,0.965289,-0.087978,-0.000051,-0.000055
118,0.967238,-0.086286,-0.000031,-0.000061
119,0.968044,-0.086611,-0.000019,-0.000039
120,0.968443,-0.086588,0.000019,0.000013
121,0.968538,-0.086030,-0.000128,0.000032
122,0.967975,-0.087182,0.000003,0.000028
123,0.968074,-0.086423,0.000088,0.000068
124,0.967462,-0.087214,-0.000024,-0.000011
125,0.967510,-0.086708,0.000019,0.000059
126,0.965601,-0.088045,0.000025,0.000024
127,0.967754,-0.086435,0.000064,0.000039
128,0.965585,-0.088576,-0.000122,0.000002
129,0.964037,-0.089148,0.000017,0.000036
130,0.965063,-0.088938,0.000043,-0.000039
131,0.967970,-0.086055,0.000083,-0.000066
132,0.965509,-0.088718,0.000082,0.000044
133,0.968530,-0.087183,0.000017,0.000034
134,0.968755,-0.086164,-0.000003,0.000001
135,0.965490,-0.088111,0.000019,-0.000120
136,0.965758,-0.088217,-0.000004,-0.000046
137,0.965700,-0.088691,0.000050,-0.000028
138,0.965769,-0.088428,0.000009,0.000000
139,0.965356,-0.090252,-0.000009,0.000040
140,0.968311,-0.087287,0.000004,-0.000012
141,0.965200,-0.087810,-0.000037,0.000099
142,0.966024,-0.088842,0.000062,0.000039
143,0.965803,-0.087918,0.000061,0.000003
144,0.967809,-0.087049,0.000064,0.000049
145,0.968214,-0.086555,0.000015,0.000010
146,0.967531,-0.087051,0.000017,-0.000061
147,0.967499,-0.086856,-0.000014,-0.000010
148,0.967919,-0.086071,-0.000097,0.000073
149,0.963751,-0.088846,0.000023,-0.000022
150,0.965304,-0.087730,-0.000077,0.000051
151,0.968204,-0.085844,-0.000040,-0.000041
152,0.967231,-0.087121,0.000050,-0.000036
153,0.967254,-0.087350,0.000106,0.000046
154,0.967256,-0.086733,0.000023,-0.000066
155,0.964680,-0.088815,0.000008,-0.000029
156,0.967224,-0.086768,-0.000021,-0.000003
157,0.968615,-0.086664,0.000029,0.000047
158,0.968551,-0.086574,0.000044,0.000002
159,0.964473,-0.088739,0.000019,0.000036
160,0.969149,-0.087169,-0.000057,0.000050
161,0.967879,-0.086633,0.000032,0.000029
162,0.965496,-0.088801,0.000125,-0.000039
163,0.968848,-0.085830,0.000049,0.000060
164,0.967552,-0.087134,0.000016,0.000045
165,0.968118,-0.086554,-0.000011,-0.000066
166,0.968322,-0.086184,-0.000054,0.000003
167,0.964914,-0.088610,0.000006,-0.000009
168,0.967675,-0.087246,0.000027,0.000072
169,0.968554,-0.086014,-0.000049,-0.000016
170,0.967133,-0.084954,-0.000023,-0.000005
