bus,vm_pu,va_degree,p_mw,q_mvar
1,0.967044,-0.086530,-11.560551,-4.569058
2,1.000572,-0.000798,25.256192,9.928936
3,0.967081,-0.087452,-0.000020,-0.000024
4,0.966940,-0.086836,-0.000008,-0.000029
5,0.967547,-0.087734,0.000077,0.000012
6,0.968061,-0.086927,-0.032986,-0.016872
7,0.965194,-0.087535,-0.078812,-0.040417
8,0.965998,-0.087179,-0.012457,-0.006314
9,0.965038,-0.087583,-0.468076,-0.239787
10,0.966091,-0.088004,-2.770516,-1.419312
11,0.965142,-0.087899,-0.640833,-0.328124
12,0.963535,-0.089234,-0.002424,-0.001322
13,0.965284,-0.087531,-0.046439,-0.018328
14,0.966369,-0.086794,-1.561609,-0.784214
15,0.963502,-0.089394,-0.022302,-0.011423
16,0.967166,-0.088049,-0.023482,-0.012000
17,0.965891,-0.087076,-0.003903,-0.002043
18,0.965882,-0.087404,-0.011294,-0.005736
19,0.962906,-0.090189,-0.042553,-0.021740
20,0.966156,-0.087715,-0.981513,-0.487037
21,0.963779,-0.090436,-0.001073,-0.000432
22,0.966570,-0.087470,-0.007744,-0.003107
23,0.964022,-0.089881,-0.055451,-0.028335
24,0.962683,-0.089654,-0.099289,-0.039320
25,0.963075,-0.089351,-0.025771,-0.010127
26,0.966314,-0.087609,-0.040987,-0.020954
27,0.966000,-0.087738,-0.004408,-0.002354
28,0.963572,-0.089895,-0.053855,-0.027617
29,0.967143,-0.086346,-0.038544,-0.019756
30,0.966737,-0.086754,-0.164559,-0.084327
31,0.965573,-0.087205,-0.020503,-0.010617
32,0.967801,-0.087226,-0.109160,-0.055968
33,0.965444,-0.087223,-0.478941,-0.229668
34,0.963335,-0.089352,-0.000525,-0.000222
35,0.963160,-0.089132,-0.008073,-0.004144
36,0.965660,-0.087307,-0.008647,-0.004469
37,0.967169,-0.086853,-0.009772,-0.003823
38,0.962271,-0.090366,-0.094095,-0.048180
39,0.965554,-0.087373,-0.124721,-0.063844
40,0.963272,-0.089627,-0.031482,-0.012454
41,0.964244,-0.089372,-0.031639,-0.012506
42,0.962558,-0.090039,-0.003395,-0.001689
43,0.964108,-0.089351,-0.128659,-0.065816
44,0.962584,-0.090752,-0.113609,-0.058143
45,0.963444,-0.090262,-0.004143,-0.001553
46,0.965464,-0.087733,-0.103047,-0.052726
47,0.963353,-0.089348,-0.246358,-0.126243
48,0.966773,-0.086742,-0.001506,-0.000818
49,0.965792,-0.088007,-0.024073,-0.012268
50,0.966036,-0.087282,-0.004286,-0.002132
51,0.967216,-0.086718,-0.018364,-0.007222
52,0.965872,-0.086990,-0.007604,-0.003778
53,0.963599,-0.089546,-0.194841,-0.099902
54,0.965682,-0.087776,-0.012460,-0.004896
55,0.966477,-0.087646,-0.042972,-0.022066
56,0.965399,-0.087879,-0.009801,-0.005037
57,0.966381,-0.087241,-0.010350,-0.005395
58,0.963162,-0.089816,-0.015100,-0.007748
59,0.962777,-0.089272,-0.054142,-0.021439
60,0.963497,-0.089527,-0.032841,-0.013025
61,0.966095,-0.086681,-0.691393,-0.338514
62,0.966037,-0.087192,-0.001372,-0.000646
63,0.964232,-0.090442,-0.002367,-0.001237
64,0.965422,-0.086874,-0.276650,-0.141724
65,0.967746,-0.087294,-0.430707,-0.204879
66,0.966958,-0.087053,-0.354878,-0.181851
67,0.966887,-0.088806,-0.039327,-0.020220
68,0.962990,-0.090435,-0.133331,-0.068229
69,0.965862,-0.087991,-0.035749,-0.014151
70,0.966368,-0.086812,-0.087055,-0.044570
71,0.963837,-0.090912,-0.009679,-0.004933
72,0.963439,-0.089287,-0.030727,-0.015766
73,0.962701,-0.089529,-0.016408,-0.006390
74,0.963180,-0.089802,-0.008477,-0.004313
75,0.964627,-0.089086,-0.114728,-0.058744
76,0.965428,-0.087345,-0.007399,-0.003762
77,0.967001,-0.088166,-0.029212,-0.014959
78,0.966104,-0.087665,-0.174154,-0.089094
79,0.966763,-0.088470,-0.128294,-0.065652
80,0.965053,-0.089389,-0.000017,-0.000030
81,0.963440,-0.090016,-0.003221,-0.001665
82,0.965895,-0.087495,-0.007720,-0.003936
83,0.966215,-0.087121,-0.097013,-0.049773
84,0.966010,-0.086294,-0.022702,-0.011575
85,0.963287,-0.090203,-0.011984,-0.006106
86,0.966986,-0.087597,-0.071823,-0.028379
87,0.965328,-0.087310,-0.058513,-0.030048
88,0.967189,-0.086862,-0.022058,-0.011269
89,0.967487,-0.087562,-0.015182,-0.007715
90,0.965759,-0.087598,-0.052745,-0.026992
91,0.963577,-0.089322,-0.040143,-0.020551
92,0.963049,-0.089630,-0.002293,-0.001078
93,0.965547,-0.087903,-0.042893,-0.021844
94,0.963027,-0.090282,-0.070733,-0.036253
95,0.966100,-0.087744,-0.215899,-0.110720
96,0.963678,-0.090331,-0.029689,-0.011745
97,0.962345,-0.089724,-0.018974,-0.009741
98,0.962837,-0.089921,-0.058714,-0.023260
99,0.966510,-0.087605,-0.395768,-0.187012
100,0.966514,-0.087936,-0.025200,-0.012831
101,0.965231,-0.087733,-0.082217,-0.032452
102,0.966619,-0.087124,-0.309414,-0.142813
103,0.965778,-0.087813,-0.071237,-0.028141
104,0.963339,-0.089528,-0.146805,-0.058051
105,0.966055,-0.086376,-0.003678,-0.001953
106,0.965745,-0.086909,-0.000059,-0.000044
107,0.965792,-0.087420,-0.000063,-0.000014
108,0.966133,-0.087699,-0.000028,0.000050
109,0.965441,-0.087234,0.000032,-0.000075
110,0.963290,-0.089011,-0.000094,0.000017
111,0.962918,-0.089855,-0.000029,0.000014
112,0.965774,-0.087916,-0.000015,-0.000064
113,0.966573,-0.087499,-0.000020,-0.000024
114,0.964260,-0.089998,0.000025,0.000100
115,0.963204,-0.089555,-0.000085,0.000030
116,0.966662,-0.087679,-0.000053,0.000045
117,0.963398,-0.090278,0.000003,0.000012
118,0.965987,-0.087830,-0.000039,-0.000018
119,0.965603,-0.088196,0.000019,-0.000048
120,0.965915,-0.087286,-0.000025,0.000063
121,0.966612,-0.087889,0.000079,-0.000071
122,0.965469,-0.086984,0.000064,0.000029
123,0.966780,-0.087650,-0.000047,-0.000039
124,0.966013,-0.086834,0.000009,-0.000017
125,0.965779,-0.087840,-0.000023,-0.000070
126,0.963040,-0.089985,0.000012,-0.000042
127,0.964956,-0.088105,0.000076,0.000040
