bus,vm_pu,va_degree,p_mw,q_mvar
1,0.9999814616606232,0.0,1.7165898337837582,0.7219962336299828
2,0.9655363204256577,0.28635624730375375,-1.4877504401549753,0.05476178438308532
3,0.9665183729723379,0.1530595667549623,0.5970453251660413,-0.31508302004821376
4,0.9666639131664265,0.3170525811877986,-2.539632064123235,-0.4084262326716725
5,0.9666404572674656,0.31604480521989065,0.24903112256449744,-0.46866771773879634
6,0.9624797616193529,-0.283904707475565,2.2894907744111577,0.6976215011182983
7,0.9666487484712237,0.31617079522286584,-0.8284705664707774,-0.29808372434691227
8,0.9683386408408758,0.8059183016523049,1.5928955000231817,-1.671783399978357
9,1.0,0.0,1.563380599999995,-0.08847819999994044
10,0.9632561448205572,0.1329946274508572,2.3456721000054133,-0.5109500000014142
11,0.9633839411558959,0.1401012076590813,0.7778897999980755,-0.4101358000000899
12,0.9683117680588008,0.8050891544158681,3.918941999966217,0.08448190000244751
13,0.9683403190747868,0.806523777804402,3.4606226342820707,-0.11403233352248027
14,0.9895074727501073,6.955145096337905,-13.872699802597877,1.2190366404524846
