bus,vm_pu,va_degree,p_mw,q_mvar
1,1.000245,0.000166,8.672878,0.165714
2,0.960517,-0.014223,-0.211593,0.000109
3,0.959870,-0.026706,-6.141594,-0.126811
4,0.960826,-0.016483,-0.211582,0.000024
5,0.961369,-0.015417,-0.211701,-0.000016
6,0.959979,-0.019713,-1.885502,-0.017341
7,0.960714,-0.016712,0.000060,0.000002
8,0.965664,-0.023968,0.000025,-0.000090
9,1.000029,0.000200,24.296851,-1.085997
10,0.968757,-0.020166,-0.000115,-0.000025
11,0.967468,-0.021336,0.000003,-0.000047
12,0.966246,-0.023098,-0.211583,-0.000072
13,0.965769,-0.023277,0.000026,0.000018
14,0.986932,-0.033177,-4.502781,-0.025388
15,0.966962,-0.022246,-0.000012,0.000031
16,0.965450,-0.026402,-0.211540,-0.000092
17,0.989592,-0.030618,-1.053847,0.063599
18,0.965668,-0.025427,0.000020,0.000002
19,0.962864,-0.028924,-0.000010,-0.000052
20,1.008118,-0.044913,-3.849642,-0.008614
21,0.967665,-0.021190,0.000006,0.000011
22,1.014649,-0.026213,-4.838549,-0.120625
23,0.968335,-0.021979,0.000127,-0.000018
24,1.016196,-0.024472,-2.925437,0.027094
25,0.967534,-0.021192,-0.000051,0.000025
26,1.017018,-0.023708,-2.064344,0.207458
27,0.967956,-0.021137,0.000008,-0.000008
28,0.990395,-0.025746,-1.740401,-0.015207
29,0.966025,-0.024701,0.000020,-0.000052
30,1.012413,-0.036357,-2.808643,-0.001855
31,1.000294,0.001041,16.359352,2.732315
32,0.962013,-0.002867,0.000079,-0.000131
33,0.938423,-0.024979,-0.000027,-0.000106
34,0.962841,-0.002630,-1.238280,-0.212351
35,0.936977,-0.025495,-0.211655,-0.036224
36,0.930644,-0.049362,-5.562661,-0.953635
37,0.919579,-0.028172,0.000009,-0.000002
38,0.952695,-0.038944,-9.020706,-1.546447
39,0.920314,-0.028443,-0.211607,-0.036390
40,0.942989,-0.028279,0.118872,0.020347
