bus,vm_pu,va_degree,p_mw,q_mvar
1,0.999499,-0.000839,10.418193,0.118244
2,0.961496,-0.017238,-0.776213,0.000005
3,0.960190,-0.028933,-6.127271,-0.094861
4,0.961958,-0.018894,-0.776166,0.000018
5,0.962128,-0.018427,-0.776270,-0.000000
6,0.960622,-0.023435,-1.947699,0.008105
7,0.959884,-0.019595,-0.000011,0.000083
8,0.970545,-0.019559,0.000020,-0.000035
9,1.000555,0.000222,18.893251,-1.787242
10,0.972120,-0.016058,-0.000007,-0.000048
11,0.970361,-0.016025,0.000050,0.000011
12,0.969610,-0.017889,-0.776236,0.000094
13,0.969735,-0.018206,-0.000008,0.000077
14,0.994464,-0.026518,-3.316844,0.074261
15,0.970688,-0.018234,-0.000049,-0.000086
16,0.970991,-0.020832,-0.776122,0.000121
17,1.004748,-0.027696,-0.958777,0.408569
18,0.971054,-0.020851,-0.000037,0.000015
19,0.970225,-0.024346,-0.000051,0.000027
20,1.018976,-0.033432,-2.257121,0.050075
21,0.970895,-0.017069,0.000012,-0.000017
22,1.019366,-0.021317,-3.786224,-0.077604
23,0.971837,-0.017164,-0.000042,0.000009
24,1.020455,-0.019047,-1.913084,0.055576
25,0.971579,-0.015896,0.000020,0.000002
26,1.021793,-0.018705,-1.259712,0.219685
27,0.970963,-0.017919,-0.000041,0.000019
28,0.994551,-0.021301,-1.975664,0.012900
29,0.970314,-0.019246,0.000024,-0.000008
30,1.018338,-0.027532,-1.812795,0.035290
31,0.999425,-0.000450,17.263682,2.894745
32,0.964292,-0.002482,0.000036,0.000013
33,0.935322,-0.026543,-0.000061,0.000059
34,0.962224,-0.002019,-1.338353,-0.229441
35,0.934477,-0.026223,-0.776178,-0.133080
36,0.929953,-0.049882,-5.342690,-0.915833
37,0.917926,-0.030319,-0.000020,0.000074
38,0.950789,-0.039717,-8.242147,-1.412914
39,0.914883,-0.030733,-0.776179,-0.133036
40,0.936443,-0.030608,-0.539224,-0.092474
