bus,vm_pu,va_degree,p_mw,q_mvar
1,0.999662,0.000129,9.277719,0.213754
2,0.960575,-0.015344,-0.206636,0.000016
3,0.959225,-0.028581,-6.844542,-0.177779
4,0.959918,-0.015860,-0.206673,-0.000067
5,0.960639,-0.016524,-0.206581,-0.000017
6,0.959702,-0.021104,-1.800438,-0.008213
7,0.960248,-0.016842,-0.000063,0.000021
8,0.965857,-0.025206,0.000004,0.000011
9,0.999248,0.000254,25.210679,-0.984367
10,0.966920,-0.021641,0.000006,0.000008
11,0.967916,-0.022171,-0.000039,0.000047
12,0.965073,-0.024396,-0.206657,-0.000123
13,0.964392,-0.024929,0.000037,-0.000054
14,0.986935,-0.033491,-4.472304,-0.038950
15,0.966751,-0.024160,0.000004,-0.000045
16,0.966012,-0.026935,-0.206646,0.000042
17,0.991776,-0.029905,-0.786496,0.092644
18,0.965313,-0.026886,-0.000051,0.000030
19,0.962779,-0.029126,0.000020,0.000043
20,1.009130,-0.043968,-3.593185,-0.010030
21,0.966907,-0.022411,0.000068,0.000026
22,1.013542,-0.028405,-5.495579,-0.184398
23,0.966677,-0.021140,0.000022,0.000042
24,1.014385,-0.026538,-3.556650,0.015166
25,0.967626,-0.020913,-0.000004,0.000023
26,1.016722,-0.024566,-2.457249,0.177109
27,0.968139,-0.021161,-0.000059,-0.000022
28,0.990041,-0.025794,-1.712370,-0.016354
29,0.965307,-0.025019,0.000046,-0.000041
30,1.011689,-0.036154,-2.637177,-0.004490
31,1.000060,-0.000722,16.092902,2.678240
32,0.963685,-0.001247,0.000070,0.000044
33,0.938156,-0.024214,0.000026,-0.000055
34,0.962776,-0.002437,-1.102698,-0.189034
35,0.937606,-0.025712,-0.206605,-0.035409
36,0.934622,-0.045077,-4.767809,-0.817358
37,0.918568,-0.029567,-0.000023,0.000002
38,0.951842,-0.040662,-9.696142,-1.662148
39,0.919002,-0.028723,-0.206645,-0.035479
40,0.941190,-0.027831,0.134308,0.023090
