bus,vm_pu,va_degree,p_mw,q_mvar
1,1.000461,0.000278,160.555175,58.227525
7966,1.025777,-0.047173,-2.090149,-0.627056
7967,1.032049,-0.041736,-7.248331,-2.174411
7968,1.030658,-0.041408,-2.601298,-0.780356
7969,1.029146,-0.043128,-5.562833,-1.668782
7970,1.029622,-0.043178,-3.754509,-1.126279
7971,1.032098,-0.041439,-2.673245,-0.802043
7972,1.031106,-0.041363,-1.008969,-0.302703
7973,1.038801,-0.045034,-4.409639,-1.322950
7974,1.039020,-0.043391,-1.369439,-0.410830
7975,1.022768,-0.038336,-2.312834,-0.693970
7976,1.022621,-0.039977,-7.240318,-2.172013
7977,1.022959,-0.039084,-4.193357,-1.257980
7978,1.039396,-0.043398,-0.871439,-0.261288
7979,1.039951,-0.043893,-2.463660,-0.739188
7980,1.023422,-0.037747,-2.090218,-0.627045
7981,1.026812,-0.055730,-4.920723,-1.476193
7982,1.038729,-0.043370,-0.216211,-0.064828
7983,1.038182,-0.045363,-3.538318,-1.061411
7984,1.037348,-0.045060,-2.896069,-0.868768
7985,1.023273,-0.049302,-0.415000,-0.124526
7986,1.031489,-0.041220,-0.380926,-0.114370
7987,1.022320,-0.038835,-0.405305,-0.121653
7988,1.029942,-0.042087,-0.376052,-0.112803
7989,1.038863,-0.043455,-0.375701,-0.112567
7990,1.039691,-0.043185,-0.405366,-0.121598
7991,1.024843,-0.037438,-0.378530,-0.113561
7992,1.023837,-0.037845,-0.395703,-0.118682
7993,1.037509,-0.044022,-0.453423,-0.136043
7994,1.031277,-0.041562,-0.465898,-0.139828
7995,1.022323,-0.039307,-0.382585,-0.114851
7996,1.037918,-0.045032,-0.454317,-0.136329
7997,1.030148,-0.041498,-0.423102,-0.126954
7998,1.022918,-0.038589,-0.414953,-0.124428
7999,1.040102,-0.042735,-0.503058,-0.150920
8000,1.024302,-0.038368,-0.390930,-0.117270
8001,1.040781,-0.043853,-0.523124,-0.156969
8002,1.024146,-0.038106,-0.393858,-0.118198
8003,1.022670,-0.038789,-0.393919,-0.118183
8004,1.022118,-0.039115,-1.477856,-0.443327
8005,1.038604,-0.044725,-0.398152,-0.119561
8006,1.022235,-0.039818,-0.539842,-0.162002
8007,1.036758,-0.043738,-0.390995,-0.117220
8395,1.023892,-0.055575,-0.321934,-0.107003
8396,1.025099,-0.056258,-0.327134,-0.108888
8397,1.024470,-0.055678,-0.176114,-0.057386
8398,1.025292,-0.056142,-0.207065,-0.068818
8399,1.024677,-0.055451,-0.122692,-0.040345
8400,1.037950,-0.045695,-0.095382,-0.030822
8401,1.036733,-0.044827,-0.497584,-0.165030
8402,1.037611,-0.043960,-0.380315,-0.123757
8403,1.025253,-0.055946,-0.217880,-0.070105
8404,1.020408,-0.038943,-0.118357,-0.038772
8405,1.021421,-0.039231,-0.265053,-0.087051
8406,1.020691,-0.038514,-0.076848,-0.024504
8407,1.025707,-0.055833,-0.363276,-0.117652
8408,1.019805,-0.039846,-0.256785,-0.083428
8409,1.020355,-0.039792,-0.050457,-0.015747
8410,1.021225,-0.039184,-0.190090,-0.062642
8411,1.024624,-0.055544,-0.138885,-0.045004
8412,1.037280,-0.044672,-0.368833,-0.119424
8413,1.025776,-0.055537,-0.204939,-0.067681
8414,1.021212,-0.039195,-0.092870,-0.029917
8415,1.026529,-0.055944,-0.176813,-0.057861
8416,1.025861,-0.055760,-0.215982,-0.069452
8417,1.021961,-0.038913,-0.183995,-0.060369
8418,1.020337,-0.039371,-0.359402,-0.116536
8419,1.026074,-0.055593,-0.224000,-0.072184
8420,1.026701,-0.055055,-0.128557,-0.042545
8421,1.021754,-0.038915,-0.203918,-0.067550
8422,1.022731,-0.039452,-0.210276,-0.069890
8423,1.021536,-0.038783,-0.330360,-0.109983
8424,1.038552,-0.043812,-0.503020,-0.166665
8425,1.037560,-0.042545,-0.125060,-0.041420
8426,1.038622,-0.044632,-0.294250,-0.096935
8427,1.038502,-0.044221,-0.092855,-0.029976
8428,1.026833,-0.056805,-0.065042,-0.020553
8429,1.025916,-0.055199,-0.494534,-0.162688
8430,1.022445,-0.039463,-0.132734,-0.044103
8431,1.023162,-0.039690,-0.280289,-0.093309
8432,1.037312,-0.043915,-0.366740,-0.118774
8433,1.036859,-0.043593,-0.369034,-0.119781
8434,1.039319,-0.045120,-0.232277,-0.075106
8435,1.022238,-0.038222,-0.352093,-0.113770
8436,1.021677,-0.039225,-0.133985,-0.042838
8437,1.022764,-0.039450,-0.275256,-0.089893
8438,1.036670,-0.044006,-0.082986,-0.026681
8439,1.022264,-0.039552,-0.086372,-0.027673
8440,1.036450,-0.044012,-0.467580,-0.154750
8441,1.037834,-0.043463,-0.299431,-0.098768
8442,1.037317,-0.043479,-0.094851,-0.030603
8443,1.037552,-0.044548,-0.094612,-0.030356
8444,1.037830,-0.044102,-0.424793,-0.138742
8445,1.026447,-0.055556,-0.104100,-0.033844
8446,1.037562,-0.043750,-0.256368,-0.083416
8447,1.038398,-0.043397,-0.346143,-0.112658
8448,1.037711,-0.043065,-0.106563,-0.034629
8449,1.038461,-0.043185,-0.240870,-0.078052
8450,1.040878,-0.042975,-0.000089,0.000035
8451,1.038369,-0.044374,-0.112806,-0.037004
8452,1.039044,-0.044080,-0.316828,-0.104958
8453,1.024045,-0.039038,-0.219862,-0.070741
8454,1.039654,-0.043546,-0.192940,-0.063980
8455,1.039209,-0.043194,-0.213485,-0.068462
8456,1.025715,-0.055494,-0.150281,-0.048390
8457,1.027252,-0.056229,-0.013785,-0.004167
8458,1.022259,-0.039118,-0.162098,-0.052750
8459,1.037701,-0.043281,-0.131927,-0.043825
8460,1.022595,-0.038689,-0.131030,-0.043375
8461,1.024006,-0.038404,-0.050204,-0.015723
8462,1.023946,-0.039559,-0.269776,-0.088160
8463,1.038445,-0.043768,-0.124843,-0.041249
8464,1.039137,-0.043702,-0.286860,-0.094151
8465,1.037684,-0.044444,-0.343687,-0.110539
8466,1.037947,-0.044028,-0.512856,-0.170461
8467,1.038269,-0.043550,-0.022766,-0.007029
8468,1.023942,-0.038836,-0.174426,-0.057175
8469,1.022433,-0.038641,-0.361823,-0.117364
8470,1.038474,-0.043412,-0.261683,-0.085417
8471,1.039056,-0.044505,-0.383966,-0.124365
8472,1.037234,-0.043233,-0.342198,-0.110004
8473,1.022276,-0.038771,-0.184870,-0.060419
8474,1.023422,-0.038966,-0.136758,-0.043841
8475,1.038838,-0.044119,-0.233954,-0.075499
8476,1.023404,-0.038068,-0.047046,-0.014582
8477,1.022885,-0.038521,-0.246081,-0.080776
8478,1.039258,-0.043351,-0.210314,-0.069575
8479,1.039029,-0.043188,-0.098131,-0.031735
8480,1.023428,-0.038499,-0.119592,-0.039255
8481,1.023189,-0.038466,-0.337669,-0.112220
8482,1.022932,-0.039185,-0.303512,-0.099846
8483,1.022589,-0.038341,-0.428973,-0.140584
8484,1.038427,-0.043843,-0.286626,-0.094965
8485,1.022245,-0.038564,-0.127384,-0.042079
8486,1.024278,-0.038104,-0.000043,0.000037
8487,1.039381,-0.043422,-0.442583,-0.145165
8488,1.040119,-0.043181,-0.133294,-0.042656
8489,1.023868,-0.038408,-0.084471,-0.026957
8490,1.023765,-0.037599,-0.107915,-0.035226
8491,1.023410,-0.039629,-0.258175,-0.084274
8492,1.023425,-0.038786,-0.205876,-0.068287
8493,1.039015,-0.044555,-0.283151,-0.092983
8494,1.039885,-0.043241,-0.070710,-0.022412
8495,1.039451,-0.043143,-0.206793,-0.068498
8496,1.039222,-0.043419,-0.118977,-0.039103
8497,1.039142,-0.044448,-0.385531,-0.125865
8498,1.023280,-0.039265,-0.453641,-0.149145
8499,1.039450,-0.044210,-0.202656,-0.066998
8500,1.039657,-0.043560,-0.514744,-0.171298
8501,1.039080,-0.043534,-0.130878,-0.043302
8502,1.039294,-0.043304,-0.233707,-0.075149
8503,1.023554,-0.037624,-0.474697,-0.156617
8504,1.040002,-0.043746,-0.104905,-0.034189
8505,1.039778,-0.044170,-0.204580,-0.067628
8506,1.040148,-0.043858,-0.449192,-0.147863
8507,1.039627,-0.043477,-0.108804,-0.035351
8508,1.022835,-0.039084,-0.132190,-0.043753
8509,1.023947,-0.037958,-0.124169,-0.040928
8510,1.039703,-0.043750,-0.122096,-0.040198
8511,1.023042,-0.037927,-0.326326,-0.108437
8512,1.038861,-0.043145,-0.308254,-0.102283
8513,1.039611,-0.043540,-0.454603,-0.149578
8514,1.040414,-0.043341,-0.296814,-0.097967
