bus,vm_pu,va_degree,p_mw,q_mvar
1,0.955557,-0.107249,-13.717520,-5.421553
2,1.000145,-0.000338,30.758150,13.671104
3,0.955892,-0.108007,0.000014,0.000121
4,0.956254,-0.107036,-0.000028,0.000059
5,0.956445,-0.107136,0.000014,0.000052
6,0.955756,-0.107199,-0.037426,-0.019174
7,0.955093,-0.108405,-0.068127,-0.034909
8,0.954360,-0.108212,-0.032522,-0.016619
9,0.953891,-0.108626,-0.879070,-0.450309
10,0.954630,-0.108088,-3.650336,-1.870208
11,0.954463,-0.107271,-0.509076,-0.260781
12,0.950972,-0.110048,-0.006687,-0.003464
13,0.954673,-0.108443,-0.052471,-0.020794
14,0.954544,-0.107531,-1.310893,-0.620312
15,0.951425,-0.109948,-0.014695,-0.007589
16,0.956556,-0.106716,-0.007914,-0.003996
17,0.955013,-0.107761,-0.012253,-0.006281
18,0.953877,-0.107616,-0.031508,-0.016129
19,0.950973,-0.110519,-0.084266,-0.043151
20,0.955810,-0.108677,-0.634824,-0.273950
21,0.950832,-0.110459,-0.001224,-0.000538
22,0.953292,-0.107724,-0.004093,-0.001649
23,0.952211,-0.110824,-0.108286,-0.055546
24,0.950125,-0.110631,-0.082953,-0.032754
25,0.951787,-0.109504,-0.012157,-0.004880
26,0.954288,-0.107851,-0.054874,-0.028073
27,0.954586,-0.107941,-0.001984,-0.001040
28,0.950788,-0.110445,-0.044491,-0.022827
29,0.956771,-0.107199,-0.040431,-0.020675
30,0.955115,-0.107121,-0.234375,-0.120102
31,0.953561,-0.107940,-0.046682,-0.023992
32,0.955380,-0.107881,-0.156924,-0.080304
33,0.954478,-0.108188,-0.630676,-0.271860
34,0.951619,-0.110742,-0.007645,-0.003848
35,0.951279,-0.111284,-0.034696,-0.017765
36,0.954230,-0.107797,-0.016154,-0.008328
37,0.956232,-0.106678,-0.007019,-0.002813
38,0.951779,-0.111187,-0.085859,-0.043972
39,0.953537,-0.108871,-0.170224,-0.087246
40,0.951572,-0.110574,-0.011079,-0.004387
41,0.951982,-0.111351,-0.026346,-0.010421
42,0.950798,-0.110936,-0.024909,-0.012749
43,0.951889,-0.110337,-0.081653,-0.041836
44,0.950973,-0.110400,-0.108266,-0.055460
45,0.951069,-0.111078,-0.002543,-0.001051
46,0.954092,-0.107916,-0.118043,-0.060554
47,0.951505,-0.109871,-0.246171,-0.126177
48,0.954769,-0.107954,-0.000762,-0.000477
49,0.954287,-0.107955,-0.026846,-0.013783
50,0.955180,-0.107645,-0.006316,-0.003201
51,0.955496,-0.107284,-0.023681,-0.009336
52,0.954237,-0.107784,-0.044178,-0.022690
53,0.951783,-0.110500,-0.280931,-0.143908
54,0.953863,-0.107432,-0.012884,-0.005168
55,0.955459,-0.106886,-0.054629,-0.027988
56,0.954538,-0.107709,-0.012333,-0.006472
57,0.954100,-0.108102,-0.010901,-0.005577
58,0.951204,-0.110030,-0.009692,-0.004942
59,0.951052,-0.111198,-0.048120,-0.018951
60,0.951757,-0.111234,-0.009374,-0.003699
61,0.955096,-0.107027,-0.995317,-0.458575
62,0.956361,-0.108367,-0.003867,-0.001942
63,0.951994,-0.109947,-0.001405,-0.000731
64,0.954551,-0.107475,-0.387296,-0.198478
65,0.955392,-0.108489,-0.846265,-0.382152
66,0.954901,-0.107363,-0.602757,-0.308808
67,0.954976,-0.108327,-0.064763,-0.033164
68,0.950924,-0.111064,-0.173806,-0.089012
69,0.953416,-0.108394,-0.022710,-0.008987
70,0.954128,-0.108833,-0.035560,-0.018245
71,0.951562,-0.111009,-0.013365,-0.006853
72,0.951314,-0.110291,-0.051190,-0.026206
73,0.951559,-0.110175,-0.011312,-0.004484
74,0.951467,-0.110495,-0.010280,-0.005213
75,0.951549,-0.109969,-0.125321,-0.064157
76,0.953909,-0.108183,-0.043473,-0.022348
77,0.955927,-0.108006,-0.029579,-0.015254
78,0.954100,-0.106303,-0.281894,-0.144458
79,0.955008,-0.108245,-0.168503,-0.086286
80,0.952225,-0.108903,-0.000105,-0.000002
81,0.950399,-0.110306,-0.001711,-0.000907
82,0.953845,-0.108895,-0.023370,-0.011998
83,0.954367,-0.108309,-0.013236,-0.006718
84,0.954716,-0.108313,-0.013989,-0.007198
85,0.950991,-0.110456,-0.021656,-0.011007
86,0.955176,-0.108393,-0.028744,-0.011319
87,0.953776,-0.107964,-0.028543,-0.014577
88,0.956101,-0.107427,-0.044500,-0.022732
89,0.954789,-0.108089,-0.340842,-0.174637
90,0.953753,-0.108023,-0.110850,-0.056716
91,0.950722,-0.110074,-0.080711,-0.041387
92,0.950541,-0.110296,-0.009308,-0.004794
93,0.954822,-0.108081,-0.097545,-0.050074
94,0.951984,-0.110369,-0.098575,-0.050426
95,0.954944,-0.108100,-0.270892,-0.138802
96,0.951035,-0.111126,-0.036285,-0.014375
97,0.950929,-0.110918,-0.070114,-0.035861
98,0.951423,-0.109795,-0.069728,-0.027535
99,0.954294,-0.107776,-0.695707,-0.305022
100,0.955113,-0.107464,-0.008825,-0.004576
101,0.953958,-0.107930,-0.102266,-0.040447
102,0.954864,-0.107790,-0.392118,-0.149520
103,0.954688,-0.108442,-0.043009,-0.016953
104,0.951917,-0.110693,-0.174162,-0.068849
105,0.954743,-0.108112,-0.001972,-0.001013
106,0.954354,-0.108334,-0.000067,-0.000024
107,0.953642,-0.108195,-0.000015,-0.000072
108,0.954296,-0.108968,0.000085,-0.000009
109,0.954564,-0.107360,-0.000035,-0.000023
110,0.950676,-0.110917,-0.000026,0.000056
111,0.951140,-0.110873,-0.000120,0.000059
112,0.954414,-0.108031,-0.000022,-0.000011
113,0.954803,-0.107886,-0.000068,0.000012
114,0.952297,-0.110714,-0.000051,-0.000019
115,0.950856,-0.110877,0.000022,0.000008
