bus,vm_pu,va_degree,p_mw,q_mvar
1,0.957821,-0.110720,-13.717494,-5.421567
2,1.000206,-0.000052,31.892853,13.243687
3,0.957226,-0.111046,0.000065,0.000077
4,0.957983,-0.110544,0.000091,-0.000025
5,0.957597,-0.111727,-0.000102,0.000081
6,0.957996,-0.111822,-0.013201,-0.006838
7,0.955362,-0.112261,-0.051428,-0.026395
8,0.956178,-0.112471,-0.018708,-0.009544
9,0.955163,-0.111875,-1.207731,-0.618750
10,0.955225,-0.111390,-4.312236,-2.209218
11,0.955072,-0.112099,-0.918405,-0.470510
12,0.953782,-0.112978,-0.001933,-0.000995
13,0.955505,-0.112342,-0.024622,-0.009762
14,0.956140,-0.111839,-1.740769,-0.667114
15,0.954735,-0.112956,-0.015848,-0.008141
16,0.958201,-0.111583,-0.018462,-0.009504
17,0.956086,-0.111056,-0.004969,-0.002593
18,0.955146,-0.112346,-0.010529,-0.005438
19,0.953937,-0.114080,-0.047586,-0.024292
20,0.955878,-0.111010,-1.109735,-0.343808
21,0.954379,-0.112892,-0.001083,-0.000452
22,0.954997,-0.112183,-0.007525,-0.002987
23,0.954577,-0.113953,-0.062100,-0.031843
24,0.953361,-0.112587,-0.065543,-0.025844
25,0.955240,-0.112833,-0.008780,-0.003516
26,0.956049,-0.112065,-0.027211,-0.013989
27,0.956601,-0.111627,-0.008339,-0.004255
28,0.954516,-0.114422,-0.039232,-0.020126
29,0.957130,-0.112875,-0.042448,-0.021774
30,0.955534,-0.111608,-0.134756,-0.069004
31,0.955989,-0.111386,-0.033343,-0.017032
32,0.957197,-0.110852,-0.096785,-0.049576
33,0.955488,-0.112531,-0.999098,-0.287179
34,0.955156,-0.113873,-0.001632,-0.000844
35,0.954289,-0.113260,-0.007159,-0.003704
36,0.956393,-0.111470,-0.007662,-0.003924
37,0.957495,-0.112312,-0.001800,-0.000765
38,0.955062,-0.113260,-0.050512,-0.025820
39,0.955870,-0.112089,-0.185737,-0.095335
40,0.954495,-0.113778,-0.015613,-0.006126
41,0.954055,-0.113351,-0.013652,-0.005345
42,0.953773,-0.113534,-0.002573,-0.001329
43,0.954625,-0.113127,-0.099658,-0.051135
44,0.954428,-0.113746,-0.028035,-0.014285
45,0.953778,-0.113110,-0.001666,-0.000681
46,0.955739,-0.111803,-0.095252,-0.048871
47,0.954951,-0.113828,-0.439861,-0.225420
48,0.955932,-0.111327,-0.000596,-0.000273
49,0.955710,-0.112704,-0.057582,-0.029460
50,0.957232,-0.111743,-0.005925,-0.003028
51,0.955877,-0.111068,-0.017301,-0.006922
52,0.955936,-0.111662,-0.000794,-0.000383
53,0.954084,-0.112894,-0.168568,-0.086312
54,0.956127,-0.112315,-0.019596,-0.007730
55,0.958508,-0.111784,-0.045099,-0.023100
56,0.956422,-0.113311,-0.010341,-0.005323
57,0.956704,-0.112285,-0.007000,-0.003625
58,0.954440,-0.113523,-0.014002,-0.007206
59,0.954156,-0.113101,-0.023671,-0.009309
60,0.954697,-0.113887,-0.010540,-0.004108
61,0.955853,-0.112745,-1.110484,-0.344226
62,0.957399,-0.111059,-0.002105,-0.001084
63,0.954430,-0.113660,-0.000288,-0.000205
64,0.956716,-0.112700,-0.290244,-0.148743
65,0.956986,-0.111287,-0.989585,-0.282283
