bus,vm_pu,va_degree,p_mw,q_mvar
1,0.956692,-0.112069,-13.717533,-5.421404
2,0.999838,-0.000050,32.092982,13.682210
3,0.957114,-0.111836,-0.000028,0.000036
4,0.956815,-0.112589,-0.000021,-0.000030
5,0.955696,-0.111750,0.000094,-0.000036
6,0.955785,-0.112048,-0.018405,-0.009449
7,0.954597,-0.113510,-0.063336,-0.032549
8,0.954249,-0.112508,-0.019522,-0.010075
9,0.954029,-0.113301,-1.130814,-0.579339
10,0.954105,-0.112877,-3.937452,-2.017142
11,0.953712,-0.113015,-0.789852,-0.404600
12,0.951956,-0.115195,-0.001949,-0.001006
13,0.954469,-0.113162,-0.036361,-0.014338
14,0.955831,-0.113015,-1.552020,-0.605468
15,0.951281,-0.114487,-0.010960,-0.005611
16,0.956584,-0.112644,-0.008265,-0.004216
17,0.954688,-0.113102,-0.002116,-0.001078
18,0.954838,-0.112355,-0.004293,-0.002228
19,0.952398,-0.114896,-0.055331,-0.028396
20,0.956092,-0.112616,-1.505944,-0.581833
21,0.952300,-0.114706,-0.001009,-0.000426
22,0.954159,-0.112110,-0.003791,-0.001470
23,0.952390,-0.114191,-0.079461,-0.040651
24,0.952764,-0.114476,-0.055696,-0.022000
25,0.952998,-0.114438,-0.006626,-0.002695
26,0.954091,-0.112393,-0.040098,-0.020561
27,0.954786,-0.112287,-0.005862,-0.003059
28,0.952652,-0.113858,-0.032848,-0.016862
29,0.955287,-0.112755,-0.043595,-0.022292
30,0.953950,-0.113342,-0.121687,-0.062341
31,0.953325,-0.113304,-0.034668,-0.017828
32,0.956204,-0.112602,-0.105277,-0.053882
33,0.955110,-0.112917,-0.906676,-0.274785
34,0.952605,-0.113727,-0.000452,-0.000244
35,0.953762,-0.115261,-0.001196,-0.000614
36,0.955056,-0.113138,-0.006088,-0.003032
37,0.955730,-0.112813,-0.001862,-0.000688
38,0.953368,-0.113990,-0.039349,-0.020094
39,0.955151,-0.113454,-0.203975,-0.104460
40,0.952900,-0.113967,-0.015724,-0.006185
41,0.952469,-0.113727,-0.018655,-0.007425
42,0.953145,-0.114718,-0.000095,-0.000153
43,0.953130,-0.114541,-0.087228,-0.044747
44,0.953885,-0.114233,-0.001580,-0.000761
45,0.952407,-0.114247,-0.001670,-0.000569
46,0.954048,-0.112717,-0.103934,-0.053288
47,0.952724,-0.113213,-0.428423,-0.219463
48,0.954439,-0.112218,-0.000565,-0.000262
49,0.954438,-0.112857,-0.049945,-0.025652
50,0.954610,-0.112039,-0.003715,-0.001898
51,0.956312,-0.112708,-0.017418,-0.006915
52,0.954797,-0.113020,-0.002012,-0.001090
53,0.951994,-0.115216,-0.228441,-0.117132
54,0.956024,-0.112594,-0.031019,-0.012226
55,0.954926,-0.112478,-0.045333,-0.023202
56,0.952834,-0.112745,-0.008697,-0.004496
57,0.954705,-0.112748,-0.014148,-0.007177
58,0.952994,-0.113849,-0.012742,-0.006598
59,0.952520,-0.114248,-0.028022,-0.010989
60,0.952447,-0.114739,-0.007588,-0.003051
61,0.953584,-0.112512,-1.140603,-0.394570
62,0.955765,-0.112174,-0.003363,-0.001636
63,0.952365,-0.113885,-0.000208,-0.000105
64,0.955176,-0.112504,-0.309185,-0.158465
65,0.955880,-0.112175,-1.043164,-0.344760
66,0.955835,-0.113200,-0.360731,-0.184902
67,0.954652,-0.113078,-0.034255,-0.017547
68,0.952392,-0.114757,-0.129580,-0.066436
69,0.953421,-0.113320,-0.013487,-0.005443
70,0.953905,-0.113381,-0.022337,-0.011431
71,0.952738,-0.114757,-0.010943,-0.005596
72,0.953346,-0.113687,-0.014295,-0.007424
73,0.952319,-0.114692,-0.010004,-0.004045
74,0.952651,-0.113584,-0.006499,-0.003368
75,0.953053,-0.113944,-0.078539,-0.040230
76,0.955068,-0.112328,-0.008947,-0.004575
77,0.955998,-0.111852,-0.017112,-0.008800
78,0.955799,-0.111744,-0.105185,-0.053903
79,0.956358,-0.111165,-0.156108,-0.080003
80,0.953755,-0.114204,-0.000054,0.000039
81,0.952034,-0.114693,-0.000628,-0.000346
82,0.953921,-0.113049,-0.016630,-0.008594
83,0.953137,-0.113174,-0.012145,-0.006243
84,0.954254,-0.113760,-0.007313,-0.003798
85,0.952861,-0.114008,-0.015429,-0.007943
86,0.955971,-0.112726,-0.020002,-0.007876
87,0.954824,-0.112602,-0.044705,-0.022913
88,0.955922,-0.111336,-0.060018,-0.030710
89,0.955252,-0.113910,-0.270936,-0.138701
90,0.954054,-0.113380,-0.034224,-0.017494
91,0.952058,-0.114771,-0.022914,-0.011753
92,0.952881,-0.113349,-0.002826,-0.001402
93,0.954656,-0.113008,-0.038527,-0.019678
94,0.952761,-0.113667,-0.070445,-0.036106
95,0.956360,-0.112298,-0.207969,-0.106541
96,0.952925,-0.113981,-0.009408,-0.003734
97,0.952403,-0.114510,-0.023080,-0.011752
98,0.953063,-0.114329,-0.069671,-0.027577
99,0.954857,-0.112862,-0.990748,-0.317783
100,0.954670,-0.112790,-0.010310,-0.005289
101,0.954161,-0.112312,-0.059640,-0.023548
102,0.955696,-0.113065,-0.618078,-0.126967
103,0.954060,-0.112836,-0.025663,-0.010146
104,0.952191,-0.114515,-0.174149,-0.068879
105,0.955188,-0.113410,-0.001883,-0.000922
106,0.955270,-0.113070,-0.000018,0.000037
107,0.954160,-0.112779,-0.000052,0.000033
108,0.953882,-0.112815,-0.000033,0.000014
109,0.954247,-0.112338,-0.000045,-0.000060
110,0.953382,-0.114339,0.000013,0.000010
111,0.951895,-0.114182,0.000103,0.000008
112,0.955641,-0.111786,0.000018,-0.000007
113,0.955196,-0.112307,0.000029,-0.000020
114,0.952130,-0.114284,-0.000001,-0.000027
115,0.952256,-0.114116,-0.000082,-0.000099
116,0.954049,-0.111874,-0.000027,0.000095
117,0.953334,-0.114798,0.000015,-0.000022
118,0.953393,-0.113284,0.000011,-0.000032
119,0.954568,-0.111961,0.000001,-0.000067
120,0.955196,-0.112743,0.000005,-0.000040
121,0.955866,-0.112506,-0.000019,0.000056
122,0.954474,-0.113529,0.000049,-0.000065
123,0.953599,-0.113585,0.000078,-0.000063
124,0.954263,-0.112209,0.000046,-0.000082
125,0.955275,-0.113264,0.000027,-0.000020
126,0.952731,-0.113642,0.000069,0.000018
127,0.954907,-0.112398,-0.000025,0.000082
128,0.952844,-0.114251,-0.000017,0.000073
129,0.952374,-0.114298,0.000055,-0.000026
130,0.952477,-0.114590,0.000018,0.000102
131,0.956889,-0.112090,-0.000036,-0.000036
132,0.952613,-0.114026,-0.000018,-0.000003
133,0.955390,-0.113285,0.000072,0.000034
134,0.955667,-0.111121,-0.000099,-0.000009
135,0.952373,-0.114827,-0.000022,-0.000039
136,0.952381,-0.114302,0.000065,0.000005
137,0.952332,-0.115392,-0.000073,0.000029
138,0.953165,-0.114650,-0.000049,-0.000050
139,0.952161,-0.114597,0.000025,0.000073
140,0.954097,-0.112187,-0.000049,-0.000134
141,0.952545,-0.114293,-0.000030,-0.000045
142,0.952847,-0.114831,-0.000004,-0.000032
143,0.952994,-0.114216,0.000050,0.000015
144,0.956204,-0.112353,-0.000080,-0.000024
145,0.955577,-0.112950,-0.000007,-0.000060
146,0.954476,-0.113223,0.000090,0.000087
147,0.954515,-0.112739,-0.000008,0.000059
148,0.954636,-0.113047,0.000024,-0.000052
149,0.952538,-0.114234,0.000048,0.000012
150,0.952533,-0.113577,0.000027,-0.000042
151,0.955845,-0.112101,-0.000137,0.000071
152,0.955238,-0.111324,-0.000003,0.000041
153,0.954312,-0.112116,0.000028,0.000053
154,0.955021,-0.112854,-0.000032,-0.000011
155,0.952552,-0.114592,-0.000022,0.000063
156,0.953960,-0.112209,-0.000007,-0.000082
157,0.956008,-0.112783,-0.000019,-0.000038
158,0.954294,-0.112985,-0.000021,0.000009
159,0.952649,-0.115009,-0.000009,-0.000020
160,0.956868,-0.112810,0.000039,-0.000034
161,0.954654,-0.113746,-0.000037,-0.000038
162,0.953118,-0.114754,0.000101,0.000062
163,0.955344,-0.112328,0.000003,-0.000045
164,0.953917,-0.111204,-0.000019,-0.000050
165,0.955685,-0.113769,0.000024,-0.000078
166,0.956347,-0.112030,0.000016,-0.000079
167,0.952327,-0.114878,-0.000046,-0.000045
168,0.954310,-0.113683,-0.000053,0.000058
169,0.955121,-0.111228,0.000006,-0.000052
170,0.954778,-0.112341,-0.000014,-0.000087
171,0.952190,-0.114432,-0.000005,-0.000014
172,0.952688,-0.114416,-0.000042,-0.000016
173,0.954494,-0.112397,0.000064,0.000012
174,0.952046,-0.114740,0.000023,-0.000019
175,0.953014,-0.114361,-0.000073,-0.000049
176,0.953685,-0.112580,0.000044,0.000008
177,0.953504,-0.114473,-0.000021,-0.000023
178,0.952171,-0.113770,-0.000057,-0.000041
179,0.955729,-0.111727,0.000004,0.000048
180,0.955309,-0.111772,-0.000056,0.000038
181,0.952568,-0.114220,-0.000058,-0.000022
182,0.953159,-0.113763,0.000026,0.000009
183,0.955221,-0.112666,0.000017,0.000029
184,0.953969,-0.112591,0.000076,-0.000079
185,0.953910,-0.113812,0.000053,-0.000015
186,0.952855,-0.113917,0.000017,0.000056
187,0.953552,-0.112136,0.000037,0.000060
188,0.952645,-0.115341,0.000043,-0.000048
189,0.956876,-0.111387,0.000004,-0.000079
190,0.953229,-0.114472,0.000083,0.000047
191,0.956180,-0.111160,0.000013,-0.000050
