bus,vm_pu,va_degree,p_mw,q_mvar
1,0.957376,-0.111892,-13.717449,-5.421439
2,1.000106,-0.000216,32.104377,13.244000
3,0.957462,-0.112270,-0.000007,-0.000009
4,0.957628,-0.110759,-0.000066,0.000043
5,0.956997,-0.110789,-0.000013,0.000054
6,0.957502,-0.112874,-0.026344,-0.013554
7,0.955985,-0.112321,-0.054027,-0.027677
8,0.956440,-0.112860,-0.019568,-0.009983
9,0.955864,-0.111436,-1.197446,-0.613517
10,0.955776,-0.114155,-3.903112,-1.999688
11,0.955846,-0.111772,-0.899230,-0.460669
12,0.954684,-0.114017,-0.003086,-0.001536
13,0.956005,-0.113185,-0.036659,-0.014591
14,0.956451,-0.112254,-1.776586,-0.665985
15,0.953214,-0.114608,-0.019658,-0.010089
16,0.957889,-0.112594,-0.021676,-0.011157
17,0.955848,-0.113060,-0.006093,-0.003083
18,0.955763,-0.112199,-0.014546,-0.007515
19,0.953903,-0.114567,-0.061092,-0.031375
20,0.955985,-0.112686,-0.604589,-0.065543
21,0.954483,-0.114382,-0.001325,-0.000498
22,0.955231,-0.113029,-0.008857,-0.003480
23,0.953462,-0.114022,-0.068710,-0.035199
24,0.954760,-0.114803,-0.078462,-0.031033
25,0.953765,-0.114332,-0.012596,-0.005031
26,0.955940,-0.112418,-0.040862,-0.021015
27,0.955584,-0.112933,-0.006968,-0.003634
28,0.954075,-0.114713,-0.037492,-0.019205
29,0.957333,-0.113119,-0.039057,-0.019923
30,0.955395,-0.111822,-0.183143,-0.093834
31,0.955098,-0.113405,-0.033454,-0.017103
32,0.957633,-0.111666,-0.122804,-0.062973
33,0.956172,-0.112249,-0.996121,-0.266156
34,0.953727,-0.114148,-0.000951,-0.000505
35,0.953649,-0.113662,-0.010786,-0.005523
36,0.955998,-0.111189,-0.011957,-0.006167
37,0.958044,-0.112501,-0.011306,-0.004490
38,0.954377,-0.114832,-0.076537,-0.039230
39,0.955622,-0.112374,-0.221051,-0.113272
40,0.954735,-0.114140,-0.017279,-0.006837
41,0.953434,-0.114936,-0.017120,-0.006848
42,0.953925,-0.114285,-0.004531,-0.002306
43,0.954858,-0.113391,-0.083822,-0.042869
44,0.953800,-0.114634,-0.050521,-0.025905
45,0.954038,-0.114203,-0.003133,-0.001286
46,0.955893,-0.112769,-0.094219,-0.048234
47,0.953660,-0.114610,-0.230515,-0.118041
48,0.956436,-0.112181,-0.000767,-0.000376
49,0.954925,-0.112661,-0.037094,-0.018937
50,0.956289,-0.112032,-0.006774,-0.003380
51,0.956378,-0.111790,-0.018008,-0.007103
52,0.956449,-0.112890,-0.032731,-0.016801
53,0.953730,-0.114493,-0.243589,-0.124889
54,0.956121,-0.111594,-0.011994,-0.004728
55,0.957180,-0.112721,-0.044088,-0.022584
56,0.954598,-0.112802,-0.010896,-0.005584
57,0.956317,-0.112668,-0.005903,-0.003006
58,0.953677,-0.114094,-0.012456,-0.006364
59,0.954016,-0.114212,-0.036632,-0.014485
60,0.953248,-0.114543,-0.014463,-0.005688
61,0.955901,-0.112245,-1.240474,-0.391389
62,0.958261,-0.112786,-0.002187,-0.001116
63,0.954167,-0.115371,-0.002049,-0.001079
64,0.957169,-0.112607,-0.313814,-0.160850
65,0.957018,-0.112302,-1.148305,-0.344199
66,0.957432,-0.113382,-0.434469,-0.222537
67,0.955879,-0.112589,-0.046823,-0.024046
68,0.954188,-0.114866,-0.129551,-0.066367
69,0.955523,-0.112557,-0.021643,-0.008469
70,0.955967,-0.113859,-0.040230,-0.020633
71,0.954881,-0.114120,-0.008204,-0.004123
72,0.954560,-0.113610,-0.030452,-0.015639
73,0.954936,-0.114799,-0.015345,-0.006007
74,0.953993,-0.114053,-0.010309,-0.005341
75,0.955495,-0.115623,-0.109218,-0.055979
76,0.956745,-0.112915,-0.008173,-0.004235
77,0.957217,-0.113380,-0.016660,-0.008491
78,0.955137,-0.112824,-0.049785,-0.025524
79,0.957490,-0.112039,-0.152953,-0.078438
80,0.953709,-0.113852,0.000025,0.000070
81,0.953676,-0.114789,-0.001858,-0.000970
82,0.955624,-0.113129,-0.018370,-0.009368
83,0.955803,-0.113270,-0.011844,-0.006096
84,0.956078,-0.111966,-0.008547,-0.004330
85,0.954745,-0.114788,-0.026006,-0.013297
86,0.957747,-0.112427,-0.025104,-0.009926
87,0.956667,-0.112952,-0.013510,-0.007008
88,0.956847,-0.111599,-0.035793,-0.018289
89,0.956019,-0.113565,-0.296764,-0.152031
90,0.955640,-0.112659,-0.079704,-0.040847
91,0.953696,-0.114996,-0.066587,-0.034073
92,0.954644,-0.114060,-0.001776,-0.000886
93,0.955549,-0.112744,-0.077414,-0.039725
94,0.954349,-0.113491,-0.018140,-0.009265
95,0.957933,-0.112574,-0.185418,-0.095107
96,0.953195,-0.114105,-0.028153,-0.011145
97,0.954058,-0.114995,-0.016327,-0.008398
98,0.952909,-0.114085,-0.069670,-0.027566
99,0.955759,-0.112541,-0.835133,-0.183722
100,0.956510,-0.112294,-0.010378,-0.005384
101,0.955193,-0.112640,-0.087740,-0.034639
102,0.956892,-0.112851,-0.720440,-0.124928
103,0.955339,-0.112371,-0.044375,-0.017533
104,0.954097,-0.113502,-0.174203,-0.068929
105,0.955648,-0.112367,-0.002057,-0.001114
106,0.956708,-0.112278,-0.000013,0.000058
107,0.956131,-0.112865,0.000058,0.000025
108,0.956631,-0.112815,0.000063,0.000095
109,0.956116,-0.112085,-0.000117,-0.000064
110,0.954053,-0.114542,-0.000026,-0.000028
111,0.954435,-0.114509,0.000034,-0.000071
112,0.956871,-0.111300,0.000129,0.000021
113,0.956222,-0.112629,0.000046,-0.000001
114,0.953782,-0.115141,-0.000025,-0.000008
115,0.954359,-0.115374,0.000006,0.000036
116,0.956155,-0.113253,-0.000064,-0.000005
117,0.955013,-0.114531,-0.000071,-0.000035
118,0.956369,-0.112420,0.000069,-0.000032
119,0.955139,-0.112215,-0.000068,0.000050
120,0.957075,-0.112403,-0.000043,-0.000016
121,0.957337,-0.112047,0.000017,-0.000020
122,0.955163,-0.113027,-0.000019,0.000007
123,0.954153,-0.112936,-0.000032,0.000008
124,0.956393,-0.112579,0.000057,0.000016
125,0.955247,-0.111697,-0.000032,-0.000044
