bus,vm_pu,va_degree,p_mw,q_mvar
1,1.000627,0.000186,-0.000004,-0.000074
2,0.999547,-0.000534,0.000033,-0.000009
3,1.000461,-0.000527,-0.000022,0.000004
4,1.000425,0.000421,-0.000036,-0.000073
5,1.000475,-0.000062,-0.000020,0.000013
6,1.001251,-0.000042,-0.000007,-0.000002
7,0.999838,-0.000256,10.402905,3.430958
8,0.999367,-0.000325,0.000015,0.000061
9,1.001353,0.000114,-0.000013,0.000009
10,0.999878,-0.000519,0.000094,-0.000069
11,0.997869,-0.000354,0.000055,-0.000116
12,0.998440,0.000950,-0.301385,-0.099142
13,0.997612,-0.000251,-0.715992,-0.235287
14,0.996797,-0.001048,-1.037237,-0.340921
15,0.996213,-0.001446,-0.472190,-0.155211
16,0.995194,-0.001298,0.000091,-0.000048
17,0.994032,-0.001071,-1.033310,-0.339583
18,0.993922,-0.000400,0.000068,0.000032
19,0.994299,-0.000932,-0.000044,-0.000054
20,0.994711,-0.001616,-0.753575,-0.247769
21,0.995429,-0.001235,0.000001,0.000047
22,0.995842,-0.001286,-1.637524,-0.538227
23,0.993845,-0.000480,-0.823716,-0.270855
24,0.995694,-0.001204,-0.317515,-0.104389
25,0.994119,-0.001837,-1.318575,-0.433350
26,0.993242,-0.001293,-1.062382,-0.349228
27,0.993135,-0.001193,-0.000079,0.000014
28,0.991701,-0.000915,-0.502341,-0.165061
29,0.992625,-0.001407,-0.000017,-0.000054
30,0.992741,-0.002244,-0.376686,-0.123813
