bus,vm_pu,va_degree,p_mw,q_mvar
1,1.000515,0.000386,100.807500,34.580016
7966,1.030476,-0.034401,-4.634857,-1.390371
7967,1.037868,-0.029019,-5.004051,-1.501235
7968,1.037102,-0.028752,-1.795877,-0.538713
7969,1.035489,-0.030526,-3.089523,-0.926891
7970,1.034572,-0.030338,-5.783756,-1.735160
7971,1.039119,-0.028954,-1.845542,-0.553709
7972,1.036436,-0.028561,-0.696709,-0.208971
7973,1.046679,-0.026101,-3.044157,-0.913254
7974,1.046639,-0.026910,-0.945368,-0.283666
7975,1.029833,-0.023350,-1.596749,-0.479002
7976,1.030193,-0.022949,-4.247519,-1.274343
7977,1.029045,-0.022211,-2.895119,-0.868528
7978,1.047118,-0.027074,-0.601634,-0.180472
7979,1.047273,-0.025896,-1.700741,-0.510243
7980,1.030233,-0.022541,-1.443008,-0.432884
7981,1.040699,-0.032434,-2.646194,-0.793786
7982,1.046800,-0.025485,-0.149201,-0.044823
7983,1.045576,-0.026570,-2.442679,-0.732763
7984,1.045206,-0.026636,-1.999339,-0.599759
7985,1.028901,-0.035671,-0.286473,-0.085955
7986,1.038020,-0.028072,-0.263029,-0.078947
7987,1.029560,-0.022245,-0.279840,-0.084004
7988,1.035952,-0.029538,-0.259595,-0.077912
7989,1.046306,-0.026164,-0.259408,-0.077716
7990,1.046883,-0.025570,-0.279807,-0.084035
7991,1.031004,-0.022632,-0.261241,-0.078302
7992,1.030431,-0.022094,-0.273198,-0.081933
7993,1.046243,-0.025826,-0.312997,-0.093828
7994,1.036760,-0.028164,-0.321731,-0.096537
7995,1.030422,-0.022511,-0.264102,-0.079176
7996,1.046084,-0.025410,-0.313684,-0.094172
7997,1.037023,-0.028230,-0.292080,-0.087605
7998,1.029348,-0.023243,-0.286513,-0.085915
7999,1.047996,-0.025301,-0.347288,-0.104223
8000,1.030906,-0.022373,-0.269866,-0.080960
8001,1.047863,-0.025814,-0.361118,-0.108287
8002,1.030389,-0.022389,-0.271886,-0.081599
8003,1.030029,-0.022696,-0.271911,-0.081621
8004,1.029194,-0.023227,-0.269431,-0.080761
8005,1.046211,-0.027089,-0.274847,-0.082516
8006,1.028875,-0.022716,-0.372725,-0.111752
8007,1.045091,-0.026498,-0.269898,-0.080992
8395,1.039792,-0.031868,-0.173640,-0.057595
8396,1.038601,-0.031612,-0.176527,-0.058842
8397,1.039050,-0.032183,-0.094926,-0.030959
8398,1.039280,-0.032684,-0.111757,-0.037039
8399,1.039954,-0.032705,-0.066230,-0.021743
8400,1.046504,-0.026863,-0.051379,-0.016580
8401,1.045533,-0.025890,-0.268314,-0.088981
8402,1.045908,-0.026242,-0.205078,-0.066612
8403,1.039079,-0.031803,-0.117524,-0.037700
8404,1.028550,-0.021945,-0.063919,-0.020907
8405,1.028499,-0.024034,-0.142921,-0.046954
8406,1.028959,-0.021883,-0.041423,-0.013163
8407,1.040293,-0.032030,-0.195934,-0.063447
8408,1.029836,-0.023151,-0.138476,-0.044997
8409,1.029210,-0.022813,-0.027187,-0.008390
8410,1.028820,-0.022096,-0.102541,-0.033830
8411,1.040517,-0.032602,-0.074896,-0.024283
8412,1.045267,-0.027745,-0.198983,-0.064401
8413,1.040188,-0.032140,-0.110570,-0.036459
8414,1.029403,-0.022968,-0.050011,-0.016168
8415,1.039763,-0.032194,-0.095337,-0.031141
8416,1.039012,-0.031898,-0.116366,-0.037404
8417,1.029773,-0.022803,-0.099160,-0.032426
8418,1.028432,-0.023031,-0.193723,-0.062857
8419,1.041166,-0.032337,-0.120895,-0.038907
8420,1.040764,-0.032122,-0.069391,-0.022951
8421,1.028826,-0.023651,-0.109991,-0.036424
8422,1.029967,-0.022404,-0.113441,-0.037700
8423,1.029369,-0.023542,-0.178068,-0.059283
8424,1.046317,-0.026315,-0.271348,-0.090002
8425,1.045293,-0.026285,-0.067379,-0.022328
8426,1.046245,-0.026972,-0.158655,-0.052352
8427,1.046759,-0.027311,-0.050034,-0.016129
8428,1.040288,-0.032691,-0.035044,-0.010989
8429,1.040147,-0.032773,-0.266724,-0.087814
8430,1.029758,-0.022837,-0.071506,-0.023803
8431,1.030231,-0.023452,-0.151104,-0.050285
8432,1.046242,-0.025879,-0.197862,-0.064086
8433,1.046136,-0.025456,-0.199025,-0.064540
8434,1.045710,-0.026329,-0.125248,-0.040460
8435,1.029614,-0.023050,-0.189754,-0.061343
8436,1.029492,-0.024036,-0.072271,-0.023138
8437,1.029936,-0.022572,-0.148418,-0.048464
8438,1.046979,-0.025391,-0.044758,-0.014387
8439,1.030181,-0.022828,-0.046587,-0.014932
8440,1.046674,-0.025900,-0.252192,-0.083503
8441,1.046705,-0.026319,-0.161460,-0.053316
8442,1.045783,-0.025535,-0.051158,-0.016453
8443,1.046605,-0.026140,-0.051070,-0.016327
8444,1.045880,-0.026261,-0.229114,-0.074883
8445,1.040164,-0.032004,-0.056224,-0.018334
8446,1.046279,-0.025786,-0.138213,-0.044923
8447,1.045246,-0.025291,-0.186694,-0.060708
8448,1.046950,-0.025718,-0.057542,-0.018714
8449,1.046439,-0.026422,-0.129927,-0.042092
8450,1.046914,-0.025581,0.000025,-0.000055
8451,1.046671,-0.027541,-0.060858,-0.019978
8452,1.046784,-0.025713,-0.170997,-0.056583
8453,1.029574,-0.022618,-0.118483,-0.038072
8454,1.047389,-0.025922,-0.104108,-0.034463
8455,1.046703,-0.025350,-0.115159,-0.036886
8456,1.040000,-0.032739,-0.081060,-0.026161
8457,1.040277,-0.032748,-0.007417,-0.002159
8458,1.029207,-0.024028,-0.087367,-0.028415
8459,1.045811,-0.025582,-0.071122,-0.023688
8460,1.028979,-0.022987,-0.070619,-0.023415
8461,1.030018,-0.023150,-0.027085,-0.008440
8462,1.030541,-0.022414,-0.145522,-0.047566
8463,1.046758,-0.026363,-0.067320,-0.022196
8464,1.047505,-0.025681,-0.154722,-0.050930
8465,1.046248,-0.025434,-0.185343,-0.059657
8466,1.046221,-0.024791,-0.276585,-0.091855
8467,1.047139,-0.026098,-0.012276,-0.003771
8468,1.030206,-0.023116,-0.094004,-0.030841
8469,1.030889,-0.022035,-0.195062,-0.063421
8470,1.047143,-0.026271,-0.141229,-0.045968
8471,1.045738,-0.026540,-0.207048,-0.066964
8472,1.046463,-0.026404,-0.184630,-0.059330
8473,1.029597,-0.022536,-0.099550,-0.032622
8474,1.030095,-0.022338,-0.073744,-0.023637
8475,1.046116,-0.025987,-0.126181,-0.040754
8476,1.029589,-0.023104,-0.025441,-0.007931
8477,1.030128,-0.021936,-0.132719,-0.043611
8478,1.046461,-0.025898,-0.113353,-0.037578
8479,1.047425,-0.026091,-0.052922,-0.017026
8480,1.030473,-0.022988,-0.064460,-0.021272
8481,1.030105,-0.022624,-0.182128,-0.060520
8482,1.029936,-0.021802,-0.163661,-0.053892
8483,1.029368,-0.022916,-0.231391,-0.075770
8484,1.047129,-0.025482,-0.154518,-0.051144
8485,1.030536,-0.022254,-0.068635,-0.022751
8486,1.030393,-0.021892,-0.000036,0.000004
8487,1.047357,-0.025088,-0.238738,-0.078360
8488,1.047240,-0.026146,-0.071917,-0.023035
8489,1.029930,-0.023303,-0.045587,-0.014555
8490,1.030629,-0.021767,-0.058218,-0.018888
8491,1.029619,-0.022524,-0.139289,-0.045466
8492,1.030140,-0.023422,-0.111012,-0.036924
8493,1.046304,-0.024966,-0.152767,-0.050175
8494,1.047017,-0.025551,-0.038125,-0.012124
8495,1.047659,-0.025895,-0.111494,-0.036929
8496,1.046261,-0.026192,-0.064234,-0.021091
8497,1.046537,-0.026712,-0.207945,-0.067886
8498,1.030556,-0.022410,-0.244720,-0.080519
8499,1.047276,-0.026734,-0.109179,-0.036158
8500,1.046350,-0.025451,-0.277644,-0.092297
8501,1.046233,-0.025961,-0.070633,-0.023292
8502,1.046564,-0.025111,-0.126009,-0.040456
8503,1.031004,-0.022765,-0.256122,-0.084529
8504,1.047197,-0.026046,-0.056588,-0.018389
8505,1.046769,-0.025273,-0.110357,-0.036470
8506,1.047877,-0.026550,-0.242220,-0.079777
8507,1.048379,-0.025650,-0.058647,-0.019139
8508,1.029087,-0.022023,-0.071180,-0.023584
8509,1.029952,-0.022639,-0.066944,-0.022090
8510,1.047894,-0.026056,-0.065880,-0.021660
8511,1.030385,-0.022908,-0.176016,-0.058374
8512,1.046898,-0.026740,-0.166254,-0.055278
8513,1.047118,-0.026125,-0.245170,-0.080622
8514,1.047718,-0.025488,-0.160071,-0.052827
8515,1.047774,-0.025823,-0.198115,-0.064020
8516,1.029789,-0.022432,-0.082957,-0.026749
8517,1.047478,-0.027277,-0.235046,-0.077117
8518,1.047578,-0.026653,-0.076966,-0.024821
8519,1.030119,-0.022542,-0.234612,-0.076800
8520,1.047895,-0.026043,-0.096848,-0.031657
8521,1.030658,-0.022654,-0.244025,-0.080302
8522,1.030559,-0.022606,-0.104586,-0.034442
8523,1.030542,-0.022849,-0.165468,-0.054680
8524,1.031124,-0.022348,-0.170201,-0.056443
8525,1.029573,-0.022716,-0.045716,-0.014619
8526,1.029994,-0.022274,-0.141929,-0.046426
8527,1.048004,-0.026253,-0.072009,-0.023046
8528,1.029995,-0.022386,-0.036223,-0.011396
8529,1.030521,-0.022496,-0.060600,-0.019771
8530,1.047544,-0.026046,-0.217325,-0.070594
8531,1.046982,-0.025526,-0.068764,-0.022659
8532,1.031194,-0.023124,-0.063071,-0.020704
8533,1.046640,-0.026143,-0.016357,-0.005044
8534,1.030067,-0.022092,-0.161958,-0.053521
8535,1.047259,-0.026256,-0.059254,-0.019401
8536,1.047662,-0.025167,-0.043413,-0.013835
8537,1.030830,-0.021411,-0.068839,-0.022774
8538,1.029929,-0.021856,-0.068631,-0.022695
8539,1.046021,-0.025849,-0.270933,-0.090110
8540,1.046407,-0.026122,-0.092473,-0.030219
8541,1.045686,-0.025524,-0.143242,-0.046677
8542,1.047113,-0.025523,-0.107865,-0.035729
8543,1.030202,-0.021074,-0.139255,-0.045439
8544,1.031351,-0.022664,-0.179790,-0.059954
8545,1.046632,-0.025706,-0.124078,-0.040022
8546,1.029069,-0.022591,-0.260221,-0.086483
8547,1.030802,-0.022171,-0.141167,-0.045981
8548,1.030852,-0.022897,-0.206233,-0.066774
8549,1.046159,-0.025387,-0.138229,-0.044935
8550,1.045810,-0.026372,-0.140843,-0.046112
8551,1.031274,-0.022029,-0.032487,-0.010211
8552,1.045693,-0.025806,-0.040779,-0.012988
8553,1.047572,-0.025644,-0.079505,-0.025663
8554,1.048409,-0.025338,-0.046275,-0.014826
8555,1.047599,-0.025609,-0.169887,-0.056326
8556,1.046108,-0.027442,-0.060489,-0.019784
8557,1.030019,-0.022966,-0.126662,-0.040923
8558,1.046990,-0.025785,-0.169542,-0.056134
8559,1.047289,-0.025818,-0.038496,-0.012223
8560,1.046199,-0.025331,-0.151357,-0.049559
8561,1.029249,-0.022329,-0.062914,-0.020735
8562,1.029952,-0.022527,-0.106380,-0.035145
8563,1.046930,-0.026386,-0.131369,-0.042562
8564,1.046232,-0.026378,-0.051370,-0.016626
8565,1.047656,-0.025422,-0.154013,-0.050477
8566,1.030806,-0.021829,-0.098037,-0.032050
8567,1.048046,-0.025300,-0.229719,-0.075039
8568,1.047741,-0.025850,-0.164683,-0.054428
8569,1.047312,-0.026092,-0.141430,-0.046145
8570,1.030333,-0.023052,-0.143317,-0.046960
8571,1.030468,-0.022231,-0.161258,-0.053053
8572,1.029556,-0.023401,-0.080392,-0.025931
8573,1.048321,-0.025690,-0.095088,-0.031122
8574,1.028883,-0.022934,-0.236141,-0.077673
