bus,vm_pu,va_degree,p_mw,q_mvar
1,0.999633,0.000750,3.500752,-0.012708
2,0.962897,-0.005338,-0.000048,0.000000
3,0.962378,-0.009866,-2.229453,-0.033264
4,0.963164,-0.006739,-0.269466,0.000136
5,0.963320,-0.006489,-0.000025,-0.000024
6,0.963797,-0.008535,-0.999849,0.037275
7,0.962990,-0.006048,-0.000127,-0.000015
8,0.970350,-0.010886,-0.000054,-0.000035
9,0.999368,0.000279,11.380394,-1.548777
10,0.970014,-0.009240,-0.000036,-0.000050
11,0.971142,-0.009712,0.000035,0.000021
12,0.969845,-0.011010,0.000017,0.000026
13,0.969868,-0.011101,-0.269547,-0.000004
14,0.993990,-0.015158,-1.763624,0.073800
15,0.969856,-0.009977,-0.000026,0.000013
16,0.970838,-0.011852,0.000039,0.000029
17,0.995721,-0.012882,-0.107890,0.074506
18,0.970864,-0.012101,0.000065,-0.000106
19,0.970196,-0.014023,-0.000021,0.000085
20,1.019941,-0.019629,-1.549519,0.080058
21,0.970428,-0.010507,-0.269490,-0.000002
22,1.018391,-0.014860,-2.963906,-0.035676
23,0.970166,-0.010259,-0.000010,-0.000058
24,1.018993,-0.010902,-1.307478,0.051881
25,0.969940,-0.009527,-0.000072,0.000037
26,1.020181,-0.011141,-0.939690,0.168484
27,0.970135,-0.010650,0.000056,-0.000059
28,0.993711,-0.013356,-1.110624,0.005622
29,0.969319,-0.011836,0.000044,0.000037
30,1.019134,-0.015925,-1.077981,0.067567
31,1.000087,-0.000534,8.191102,-0.326756
32,0.965659,-0.001418,0.000013,-0.000028
33,0.964134,-0.013032,0.000035,0.000005
34,0.965698,-0.001720,-0.663324,0.083163
35,0.964292,-0.012557,0.000028,-0.000008
36,0.985189,-0.022720,-2.314475,-0.020245
37,0.959662,-0.019200,0.000081,-0.000049
38,1.006812,-0.025526,-5.048183,-0.030693
39,0.960457,-0.018971,0.000088,0.000027
40,0.983662,-0.019514,-0.133782,0.020808
