bus,vm_pu,va_degree,p_mw,q_mvar
1,0.999730,-0.000137,4.032467,0.058508
2,0.962154,-0.006480,0.000047,-0.000097
3,0.960735,-0.013077,-2.841774,-0.068101
4,0.961904,-0.007148,-0.039847,-0.000050
5,0.962066,-0.006421,-0.000000,0.000014
6,0.962919,-0.009848,-1.148362,0.003073
7,0.962185,-0.006827,-0.000057,0.000048
8,0.966575,-0.018786,0.000084,0.000028
9,0.999190,0.000387,19.407560,-1.126549
10,0.968059,-0.016534,0.000023,-0.000003
11,0.968250,-0.016847,-0.000028,-0.000018
12,0.966397,-0.018762,-0.000102,-0.000048
13,0.966549,-0.017979,-0.039800,-0.000040
14,0.988396,-0.025778,-3.854231,-0.031819
15,0.967188,-0.017719,-0.000024,-0.000007
16,0.967424,-0.020132,-0.000046,-0.000005
17,0.991010,-0.021852,-0.578582,0.054155
18,0.967051,-0.019748,0.000055,0.000128
19,0.965245,-0.021611,-0.000064,0.000027
20,1.014557,-0.032422,-2.555188,0.041578
21,0.968008,-0.017085,-0.039777,0.000005
22,1.015980,-0.022881,-4.447696,-0.109752
23,0.968993,-0.017208,-0.000060,-0.000016
24,1.015404,-0.019166,-2.415127,0.021685
25,0.967316,-0.016767,0.000012,-0.000054
26,1.016088,-0.020100,-2.399143,0.096266
27,0.968925,-0.017468,0.000001,0.000101
28,0.991338,-0.020325,-1.110599,0.005541
29,0.966690,-0.019507,-0.000062,-0.000056
30,1.014827,-0.027050,-1.916413,0.038518
31,0.999981,0.000470,9.813683,-0.075305
32,0.965439,-0.001326,-0.000033,-0.000027
33,0.960955,-0.015068,0.000013,-0.000026
34,0.964963,-0.001775,-0.783777,0.027714
35,0.962039,-0.015513,0.000107,-0.000013
36,0.983244,-0.026320,-2.382283,-0.018877
37,0.954935,-0.021906,0.000006,-0.000007
38,1.001693,-0.030544,-6.817956,-0.178965
39,0.955885,-0.022071,-0.000096,0.000027
40,0.979800,-0.020868,0.219773,-0.011937
