bus,vm_pu,va_degree,p_mw,q_mvar
1,0.999601,0.000354,101.502891,41.961312
7966,1.028367,-0.035946,-1.030877,-0.372343
7967,1.034774,-0.031910,-3.574941,-1.291324
7968,1.032938,-0.031908,-1.282957,-0.463397
7969,1.031759,-0.033224,-2.207256,-0.797326
7970,1.032908,-0.033477,-1.851768,-0.668843
7971,1.033586,-0.031873,-1.318480,-0.476308
7972,1.033182,-0.032066,-0.497624,-0.179730
7973,1.037690,-0.040030,-2.174891,-0.785644
7974,1.037989,-0.039659,-0.675399,-0.243962
7975,1.025360,-0.027533,-1.140769,-0.412048
7976,1.025552,-0.027262,-3.034582,-1.096081
7977,1.025794,-0.027507,-2.068362,-0.747113
7978,1.040190,-0.038744,-0.429824,-0.155334
7979,1.040072,-0.038530,-1.215021,-0.438950
7980,1.025889,-0.027322,-1.030873,-0.372358
7981,1.031210,-0.045731,-1.890498,-0.682889
7982,1.039234,-0.039401,-0.106690,-0.038612
7983,1.038904,-0.039844,-1.745176,-0.630321
7984,1.037074,-0.039802,-1.428436,-0.515962
7985,1.027372,-0.036092,-0.204644,-0.073988
7986,1.033350,-0.031520,-0.187911,-0.067865
7987,1.024658,-0.028094,-0.199931,-0.072190
7988,1.033001,-0.032026,-0.185449,-0.066938
7989,1.039051,-0.039286,-0.185269,-0.066986
7990,1.039255,-0.038797,-0.199934,-0.072237
7991,1.027267,-0.027033,-0.186670,-0.067469
7992,1.026515,-0.028513,-0.195151,-0.070481
7993,1.034163,-0.040245,-0.223642,-0.080710
7994,1.032759,-0.032303,-0.229880,-0.083047
7995,1.024703,-0.027162,-0.188730,-0.068149
7996,1.037717,-0.039724,-0.224030,-0.081036
7997,1.032671,-0.031290,-0.208555,-0.075331
7998,1.025600,-0.028089,-0.204679,-0.074037
7999,1.039274,-0.038933,-0.248181,-0.089624
8000,1.027627,-0.027447,-0.192844,-0.069694
8001,1.039890,-0.039264,-0.257952,-0.093237
8002,1.026972,-0.027633,-0.194280,-0.070118
8003,1.025403,-0.027468,-0.194339,-0.070114
8004,1.025757,-0.028637,-0.192471,-0.069647
8005,1.037833,-0.040594,-0.196460,-0.071030
8006,1.025422,-0.027791,-0.266287,-0.096137
8007,1.037615,-0.039779,-0.192880,-0.069716
8395,1.029638,-0.046435,-0.195245,-0.078192
8396,1.029230,-0.046425,-0.198404,-0.079536
8397,1.029214,-0.046508,-0.106892,-0.041867
8398,1.029909,-0.045582,-0.125741,-0.050276
8399,1.028813,-0.046431,-0.074544,-0.029525
8400,1.038114,-0.039700,-0.057805,-0.022446
8401,1.037890,-0.039756,-0.301820,-0.120579
8402,1.039412,-0.040277,-0.230680,-0.090342
8403,1.030632,-0.045568,-0.132197,-0.051154
8404,1.024428,-0.028065,-0.071777,-0.028328
8405,1.025259,-0.027546,-0.160795,-0.063490
8406,1.024301,-0.028355,-0.046671,-0.017846
8407,1.030179,-0.045656,-0.220363,-0.085993
8408,1.024247,-0.028025,-0.155666,-0.060909
8409,1.023841,-0.027617,-0.030595,-0.011538
8410,1.025734,-0.028551,-0.115279,-0.045914
8411,1.029902,-0.046101,-0.084370,-0.032782
8412,1.038195,-0.040330,-0.223716,-0.087180
8413,1.030283,-0.046138,-0.124268,-0.049429
8414,1.025183,-0.028120,-0.056325,-0.021892
8415,1.029679,-0.046412,-0.107230,-0.042251
8416,1.030656,-0.045808,-0.130984,-0.050600
8417,1.025161,-0.027667,-0.111614,-0.044026
8418,1.024069,-0.027388,-0.217965,-0.085118
8419,1.029950,-0.046122,-0.135897,-0.052728
8420,1.029698,-0.046276,-0.078212,-0.031101
8421,1.025667,-0.028045,-0.123693,-0.049314
8422,1.024868,-0.028094,-0.127666,-0.050947
8423,1.024799,-0.028283,-0.200371,-0.080346
8424,1.038254,-0.039007,-0.305138,-0.121772
8425,1.035366,-0.039977,-0.075800,-0.030269
8426,1.037854,-0.039504,-0.178483,-0.070830
8427,1.039862,-0.040325,-0.056330,-0.021838
8428,1.030607,-0.046264,-0.039508,-0.015029
8429,1.031779,-0.045850,-0.299944,-0.118831
8430,1.025628,-0.027728,-0.080494,-0.032189
8431,1.025496,-0.028511,-0.169991,-0.068239
8432,1.035145,-0.039575,-0.222432,-0.086671
8433,1.035338,-0.039626,-0.223767,-0.087382
8434,1.038551,-0.039671,-0.140977,-0.054793
8435,1.024189,-0.027741,-0.213517,-0.083097
8436,1.025354,-0.027978,-0.081292,-0.031283
8437,1.025930,-0.028181,-0.166889,-0.065773
8438,1.035326,-0.040558,-0.050266,-0.019305
8439,1.025141,-0.027242,-0.052360,-0.020246
8440,1.034945,-0.039302,-0.283792,-0.112920
8441,1.035204,-0.040163,-0.181682,-0.072185
8442,1.037751,-0.039407,-0.057418,-0.022331
8443,1.038464,-0.039740,-0.057432,-0.022179
8444,1.036950,-0.039246,-0.257511,-0.101473
8445,1.030766,-0.046643,-0.063215,-0.024709
8446,1.036145,-0.039566,-3.771604,-1.227248
8447,1.037085,-0.039391,-0.210009,-0.082245
8448,1.038441,-0.039537,-0.064685,-0.025385
8449,1.038538,-0.038832,-0.146137,-0.057061
8450,1.039991,-0.039483,0.000049,0.000038
8451,1.038109,-0.039799,-0.068465,-0.027041
8452,1.036464,-0.039136,-0.192231,-0.076594
8453,1.025481,-0.027227,-0.133305,-0.051659
8454,1.038757,-0.039982,-0.117082,-0.046720
8455,1.038462,-0.039577,-0.129564,-0.049980
8456,1.031245,-0.046401,-0.091166,-0.035366
8457,1.030909,-0.046110,-0.008369,-0.003026
8458,1.026102,-0.027241,-0.098353,-0.038563
8459,1.037766,-0.039780,-0.080014,-0.032034
8460,1.025453,-0.028117,-0.079443,-0.031829
8461,1.026449,-0.027448,-0.030453,-0.011466
8462,1.026437,-0.027747,-0.163617,-0.064307
8463,1.038592,-0.040321,-0.075696,-0.030117
8464,1.037823,-0.039238,-0.173955,-0.068797
8465,1.037330,-0.038634,-0.208420,-0.080759
8466,1.035824,-0.039831,-0.311109,-0.124454
8467,1.038726,-0.038809,-0.013798,-0.005162
8468,1.026038,-0.027168,-0.105720,-0.041761
8469,1.025726,-0.027767,-0.219404,-0.085740
8470,1.038153,-0.038921,-0.158733,-0.062372
8471,1.037770,-0.040860,-0.232924,-0.090875
8472,1.037582,-0.038963,-0.207612,-0.080323
8473,1.025681,-0.027373,-0.112108,-0.044128
8474,1.024983,-0.028239,-0.083024,-0.032069
8475,1.037708,-0.038796,-0.141930,-0.055190
8476,1.027009,-0.027516,-0.028530,-0.010720
8477,1.026372,-0.027337,-0.149291,-0.059000
8478,1.038411,-0.039381,-0.127551,-0.050834
8479,1.038509,-0.039044,-0.059533,-0.023191
8480,1.025441,-0.027451,-0.072542,-0.028722
8481,1.025529,-0.027953,-0.204835,-0.082047
8482,1.025030,-0.026760,-0.184130,-0.072923
8483,1.026094,-0.027382,-0.260198,-0.102639
8484,1.039642,-0.039658,-0.173907,-0.069408
8485,1.025588,-0.027719,-0.077281,-0.030767
8486,1.026861,-0.027839,0.000034,-0.000006
8487,1.039443,-0.038715,-0.268474,-0.105974
8488,1.040466,-0.039711,-0.080877,-0.031219
8489,1.025839,-0.027423,-0.051346,-0.019822
8490,1.026394,-0.027639,-0.065462,-0.025738
8491,1.026961,-0.027678,-0.156606,-0.061482
8492,1.026154,-0.026493,-0.124879,-0.049915
8493,1.038583,-0.039584,-0.171793,-0.067924
8494,1.039492,-0.039365,-0.042947,-0.016406
8495,1.039417,-0.038734,-0.125393,-0.049968
8496,1.038013,-0.039976,-0.072132,-0.028509
8497,1.038849,-0.040093,-0.233873,-0.091931
8498,1.026462,-0.027215,-0.275186,-0.109016
8499,1.037333,-0.038834,-0.122900,-0.048939
8500,1.038063,-0.038872,-0.312252,-0.125053
8501,1.037171,-0.039827,-0.079430,-0.031529
8502,1.039065,-0.039509,-0.141806,-0.054892
8503,1.025826,-0.026885,-0.287978,-0.114478
8504,1.039045,-0.039067,-0.063704,-0.024842
8505,1.040258,-0.039448,-0.124084,-0.049483
8506,1.040374,-0.039127,-0.272528,-0.108090
8507,1.039282,-0.038269,-0.065903,-0.025828
8508,1.026600,-0.027752,-0.080221,-0.031942
8509,1.025945,-0.028265,-0.075362,-0.029851
8510,1.038189,-0.039260,-0.074171,-0.029305
8511,1.026317,-0.027240,-0.197864,-0.079158
8512,1.039013,-0.039502,-0.186993,-0.074736
8513,1.038429,-0.039508,-0.275762,-0.109303
8514,1.039164,-0.040295,-0.180136,-0.071585
8515,1.039767,-0.038129,-0.222760,-0.086768
8516,1.027239,-0.028156,-0.093369,-0.036425
8517,1.040124,-0.038266,-0.264324,-0.104511
8518,1.040528,-0.038286,-0.086453,-0.033595
8519,1.026765,-0.028042,-0.263770,-0.103977
8520,1.039517,-0.038223,-0.108899,-0.042945
8521,1.026766,-0.027978,-0.274527,-0.108755
8522,1.027160,-0.027392,-0.117693,-0.046688
8523,1.026124,-0.027271,-0.186071,-0.073892
8524,1.026883,-0.027411,-0.191438,-0.076499
8525,1.027086,-0.028519,-0.051474,-0.019834
8526,1.026350,-0.027430,-0.159768,-0.062969
8527,1.038730,-0.039322,-0.081011,-0.031207
8528,1.026013,-0.028134,-0.040827,-0.015499
8529,1.026483,-0.028000,-0.068202,-0.026905
8530,1.039110,-0.039749,-0.244559,-0.095633
8531,1.039671,-0.039145,-0.077244,-0.030745
8532,1.026304,-0.028264,-0.070984,-0.028102
8533,1.039024,-0.040133,-0.018391,-0.006802
8534,1.027326,-0.027083,-0.182174,-0.072526
8535,1.040587,-0.038748,-0.066666,-0.026201
8536,1.040047,-0.039376,-0.048910,-0.018694
8537,1.026861,-0.027277,-0.077375,-0.030880
8538,1.026310,-0.027433,-0.077190,-0.030771
8539,1.036627,-0.039995,-0.304691,-0.122055
8540,1.036584,-0.040216,-0.103868,-0.040818
8541,1.037419,-0.040453,-0.161102,-0.063340
8542,1.039695,-0.038580,-0.121263,-0.048396
8543,1.026020,-0.026866,-0.156694,-0.061637
8544,1.026351,-0.026864,-0.202222,-0.081283
8545,1.036405,-0.040015,-0.139583,-0.054212
8546,1.026614,-0.026833,-0.292775,-0.117035
8547,1.026907,-0.027351,-0.158775,-0.062313
8548,1.026250,-0.027215,-0.231856,-0.090506
8549,1.036261,-0.039877,-0.155391,-0.060795
8550,1.035943,-0.039750,-0.158294,-0.062517
8551,1.027250,-0.026733,-0.036653,-0.013856
8552,1.035687,-0.039703,-0.045986,-0.017626
8553,1.040220,-0.039331,-0.089510,-0.034685
8554,1.039282,-0.039596,-0.052052,-0.020127
8555,1.040326,-0.039551,-0.191150,-0.076203
8556,1.037388,-0.039689,-0.068093,-0.026683
8557,1.026421,-0.028225,-0.142294,-0.055430
8558,1.040365,-0.039787,-0.190680,-0.076002
8559,1.039620,-0.039333,-0.043383,-0.016458
8560,1.036001,-0.038668,-0.170197,-0.067239
8561,1.025205,-0.027047,-0.070780,-0.027949
8562,1.026443,-0.027164,-0.119655,-0.047659
8563,1.035749,-0.038524,-0.147718,-0.057498
8564,1.035952,-0.039475,-0.057845,-0.022554
8565,1.037995,-0.039554,-0.173142,-0.068271
8566,1.025246,-0.027709,-0.110236,-0.043595
8567,1.040235,-0.038560,-0.258443,-0.101667
8568,1.039703,-0.038776,-0.185333,-0.073620
8569,1.038122,-0.039483,-0.159074,-0.062454
8570,1.025475,-0.027541,-0.161274,-0.063658
8571,1.026521,-0.027141,-0.181345,-0.071937
8572,1.025787,-0.027035,-0.090368,-0.035140
8573,1.039304,-0.039828,-0.106934,-0.042145
8574,1.024909,-0.028113,-0.265602,-0.105184
8575,1.039082,-0.039442,-0.163119,-0.064151
8576,1.026346,-0.028087,-0.079343,-0.031687
8577,1.038908,-0.039121,-0.117531,-0.046674
8578,1.024457,-0.026696,-0.025170,-0.009354
8579,1.038866,-0.039244,-0.164381,-0.065500
8580,1.039314,-0.038933,-0.059937,-0.023307
8581,1.025316,-0.027767,-0.061533,-0.024027
8582,1.039071,-0.039361,-0.128594,-0.051535
8583,1.039523,-0.039681,-0.027725,-0.010433
8584,1.025924,-0.027335,-0.172553,-0.068301
8585,1.037120,-0.039982,-0.186260,-0.074104
8586,1.036784,-0.038761,-0.057994,-0.022734
8587,1.024739,-0.028556,-0.175422,-0.069563
8588,1.039562,-0.038684,-0.293558,-0.117089
8589,1.025501,-0.027880,-0.083386,-0.032184
8590,1.025422,-0.027090,-0.049695,-0.019124
8591,1.038817,-0.039269,-0.193707,-0.077355
8592,1.038109,-0.039844,-0.202474,-0.081354
8593,1.031517,-0.032707,-0.305055,-0.121645
8594,1.032096,-0.031668,-0.164812,-0.065301
8595,1.026148,-0.029088,-0.203278,-0.081982
8596,1.026233,-0.028390,-0.167377,-0.066200
8597,1.032646,-0.032566,-0.119920,-0.047711
8598,1.025573,-0.027121,-0.241448,-0.094496
8599,1.039634,-0.038390,-0.067478,-0.026599
8600,1.026743,-0.027079,-0.228901,-0.089876
8601,1.026788,-0.029646,-0.136952,-0.053327
8602,1.025427,-0.027101,-0.045934,-0.017549
8603,1.025239,-0.028577,-0.285521,-0.113701
8604,1.025428,-0.027937,-0.191692,-0.076327
8605,1.039367,-0.040010,-0.075899,-0.030121
8606,1.036133,-0.039456,-0.098169,-0.038275
8607,1.035564,-0.039354,-0.121065,-0.048100
8608,1.025162,-0.027601,-0.075285,-0.029817
8609,1.039339,-0.038508,-0.215207,-0.083705
8610,1.031895,-0.032380,-0.118697,-0.047008
8611,1.026048,-0.028373,-0.218942,-0.085279
8612,1.038244,-0.039052,-0.065552,-0.025667
8613,1.038854,-0.039986,-0.049668,-0.019026
8614,1.027141,-0.028655,-0.305511,-0.122655
8615,1.025278,-0.027057,-0.132241,-0.053812
8616,1.026070,-0.028652,-0.208158,-0.080766
8617,1.025162,-0.028071,-0.136635,-0.053143
8618,1.025486,-0.028274,-0.135745,-0.052753
8619,1.026062,-0.028356,-0.068684,-0.027102
8620,1.026463,-0.027148,-0.077275,-0.030793
8621,1.039059,-0.038905,-0.062180,-0.024211
8622,1.034362,-0.038285,-0.214288,-0.083307
8623,1.026232,-0.028138,-0.177341,-0.070285
8624,1.033433,-0.039053,-3.827215,-1.272330
8625,1.031688,-0.031560,-0.075627,-0.030043
8626,1.032319,-0.033438,-0.089356,-0.034757
8627,1.038596,-0.039516,-0.100710,-0.039411
8628,1.037747,-0.039307,-0.167389,-0.065738
8629,1.037745,-0.040541,-0.085540,-0.033175
8630,1.037373,-0.040431,-0.129151,-0.051438
8631,1.040114,-0.038611,-0.071376,-0.028221
8632,1.025263,-0.027926,-0.025531,-0.009568
8633,1.026058,-0.027626,-0.080766,-0.032334
8634,1.038386,-0.038806,-0.199423,-0.079540
8635,1.026270,-0.027784,-0.191450,-0.076442
