bus,vm_pu,va_degree,p_mw,q_mvar
1,1.000397,0.000052,118.145260,50.397137
7966,1.023744,-0.043996,-1.256681,-0.453864
7967,1.030250,-0.038963,-4.358147,-1.574266
7968,1.030168,-0.037929,-1.564046,-0.564994
7969,1.029296,-0.039267,-2.690765,-0.971977
7970,1.028060,-0.039632,-2.257307,-0.815466
7971,1.030805,-0.039162,-1.607306,-0.580621
7972,1.029710,-0.038199,-0.606753,-0.219106
7973,1.036363,-0.043033,-2.651349,-0.957696
7974,1.036074,-0.042334,-0.823355,-0.297473
7975,1.022634,-0.035860,-1.390750,-0.502320
7976,1.022431,-0.034886,-3.699298,-1.336416
7977,1.023448,-0.036003,-2.521338,-0.910747
7978,1.038031,-0.042341,-0.523986,-0.189226
7979,1.037215,-0.042287,-1.481255,-0.535075
7980,1.022209,-0.034525,-1.256762,-0.453900
7981,1.027377,-0.051103,-2.304565,-0.832538
7982,1.036265,-0.041829,-0.129993,-0.046973
7983,1.035969,-0.042852,-2.127390,-0.768465
7984,1.034631,-0.043809,-1.741370,-0.629109
7985,1.021547,-0.043530,-0.249508,-0.090104
7986,1.030048,-0.037897,-0.229081,-0.082646
7987,1.020874,-0.035209,-0.243756,-0.088130
7988,1.029222,-0.037856,-0.226147,-0.081658
7989,1.036559,-0.043227,-0.225888,-0.081616
7990,1.038436,-0.042293,-0.243711,-0.088139
7991,1.022776,-0.035154,-0.227560,-0.082193
7992,1.023599,-0.034225,-0.237868,-0.086010
7993,1.034023,-0.042651,-0.272581,-0.098456
7994,1.030089,-0.038543,-0.280184,-0.101204
7995,1.022465,-0.034811,-0.230122,-0.083152
7996,1.036010,-0.042618,-0.273158,-0.098558
7997,1.028778,-0.038184,-0.254338,-0.091878
7998,1.021033,-0.035553,-0.249474,-0.090099
7999,1.037976,-0.041745,-0.302458,-0.109344
8000,1.023169,-0.033720,-0.235020,-0.084941
8001,1.037989,-0.041762,-0.314550,-0.113680
8002,1.022978,-0.034801,-0.236762,-0.085551
