bus,vm_pu,va_degree,p_mw,q_mvar
1,0.999693,0.000131,70.832907,28.188105
7966,1.034843,-0.025520,-0.857473,-0.309719
7967,1.037780,-0.023380,-2.973421,-1.073998
7968,1.037882,-0.023737,-1.067052,-0.385387
7969,1.037761,-0.024169,-1.835886,-0.663127
7970,1.036597,-0.023767,-1.540254,-0.556327
7971,1.038600,-0.021717,-1.096699,-0.396152
7972,1.037426,-0.022299,-0.413994,-0.149541
7973,1.043501,-0.028452,-1.809109,-0.653435
7974,1.044204,-0.027334,-0.561838,-0.203104
7975,1.030222,-0.019512,-0.948875,-0.342755
7976,1.029955,-0.020484,-2.523940,-0.911716
7977,1.030597,-0.019499,-1.720308,-0.621421
7978,1.045355,-0.026394,-0.357562,-0.129123
7979,1.044837,-0.026649,-1.010641,-0.365173
7980,1.031117,-0.019276,-0.857455,-0.309704
7981,1.039253,-0.032360,-1.572404,-0.567977
7982,1.043063,-0.028089,-0.088703,-0.032073
7983,1.044784,-0.027530,-1.451527,-0.524307
7984,1.043289,-0.027531,-1.188094,-0.429080
7985,1.034238,-0.025800,-0.170315,-0.061485
7986,1.038773,-0.021790,-0.156295,-0.056421
7987,1.030520,-0.019133,-0.166361,-0.060091
7988,1.037817,-0.022628,-0.154229,-0.055720
7989,1.044921,-0.027298,-0.154120,-0.055649
7990,1.045807,-0.028114,-0.166283,-0.060215
7991,1.031399,-0.019179,-0.155294,-0.056097
7992,1.031254,-0.019866,-0.162430,-0.058733
7993,1.042354,-0.027464,-0.185943,-0.067221
7994,1.038470,-0.022229,-0.191119,-0.069009
7995,1.029509,-0.017596,-0.156917,-0.056690
7996,1.044354,-0.028227,-0.186285,-0.067245
7997,1.037191,-0.022833,-0.173497,-0.062701
7998,1.030927,-0.018872,-0.170269,-0.061477
7999,1.046001,-0.027684,-0.206410,-0.074532
8000,1.031426,-0.018555,-0.160444,-0.057902
8001,1.046050,-0.026626,-0.214520,-0.077545
8002,1.030969,-0.018658,-0.161527,-0.058365
8003,1.030138,-0.019178,-0.161603,-0.058312
8004,1.030482,-0.019020,-0.160015,-0.057872
8005,1.044334,-0.028233,-0.163276,-0.059073
8006,1.029517,-0.019328,-0.221405,-0.079948
8007,1.043875,-0.027694,-0.160395,-0.057876
8395,1.038000,-0.031961,-0.115824,-0.046337
8396,1.037769,-0.032563,-0.117673,-0.047140
8397,1.038878,-0.032525,-0.063351,-0.024839
8398,1.038822,-0.031876,-0.074548,-0.029725
8399,1.038961,-0.031614,-0.044223,-0.017449
8400,1.044687,-0.028266,-0.034315,-0.013289
8401,1.043267,-0.027998,-0.179111,-0.071542
8402,1.044789,-0.029006,-0.136810,-0.053543
8403,1.039411,-0.032491,-0.078307,-0.030301
8404,1.028482,-0.019462,-0.042621,-0.016827
8405,1.029332,-0.018967,-0.095220,-0.037629
8406,1.030473,-0.018843,-0.027679,-0.010489
8407,1.039457,-0.031579,-0.130686,-0.050833
8408,1.028641,-0.018169,-0.092334,-0.036100
8409,1.029154,-0.019248,-0.018180,-0.006752
8410,1.031042,-0.019459,-0.068440,-0.027217
8411,1.038669,-0.032650,-0.049992,-0.019431
8412,1.043717,-0.027597,-0.132573,-0.051701
8413,1.039161,-0.033072,-0.073758,-0.029368
8414,1.028840,-0.018593,-0.033342,-0.012983
8415,1.039218,-0.032743,-0.063597,-0.025004
8416,1.039919,-0.033655,-0.077645,-0.029975
8417,1.029996,-0.018750,-0.066223,-0.026121
8418,1.029435,-0.019361,-0.129253,-0.050487
8419,1.040306,-0.031507,-0.080516,-0.031308
8420,1.039124,-0.032053,-0.046238,-0.018428
8421,1.029711,-0.018538,-0.073431,-0.029272
8422,1.030391,-0.018994,-0.075664,-0.030191
8423,1.029647,-0.019268,-0.118770,-0.047582
8424,1.044284,-0.027481,-0.180871,-0.072197
8425,1.041942,-0.027364,-0.044946,-0.017927
8426,1.045575,-0.027692,-0.105846,-0.042130
8427,1.044411,-0.027616,-0.033341,-0.012976
8428,1.038886,-0.032260,-0.023366,-0.008880
8429,1.039353,-0.032310,-0.177840,-0.070517
8430,1.030015,-0.019509,-0.047700,-0.019078
8431,1.030637,-0.018884,-0.100751,-0.040436
8432,1.042049,-0.027956,-0.131955,-0.051399
8433,1.042358,-0.028689,-0.132656,-0.051818
8434,1.044869,-0.027471,-0.083514,-0.032459
8435,1.030117,-0.019286,-0.126568,-0.049288
8436,1.029759,-0.018918,-0.048199,-0.018572
8437,1.029739,-0.018818,-0.098976,-0.038883
8438,1.041382,-0.027895,-0.029750,-0.011567
8439,1.030603,-0.018966,-0.031113,-0.012064
8440,1.041526,-0.028005,-0.168192,-0.067086
8441,1.042132,-0.028230,-0.107690,-0.042726
8442,1.045163,-0.026739,-0.034057,-0.013283
8443,1.044506,-0.027646,-0.034030,-0.013246
8444,1.043909,-0.026911,-0.152692,-0.060081
8445,1.039264,-0.031937,-0.037467,-0.014717
8446,1.044002,-0.028259,-2.911063,-0.947294
8447,1.044484,-0.026731,-0.124520,-0.048692
8448,1.044557,-0.027480,-0.038345,-0.015044
8449,1.044503,-0.027623,-0.086603,-0.033783
8450,1.045074,-0.026853,0.000030,-0.000074
8451,1.044889,-0.028466,-0.040627,-0.016126
8452,1.043428,-0.028221,-0.113965,-0.045410
8453,1.029985,-0.018406,-0.079005,-0.030637
8454,1.044091,-0.027319,-0.069393,-0.027655
8455,1.044993,-0.027476,-0.076683,-0.029628
8456,1.039224,-0.032698,-0.053980,-0.020997
8457,1.038580,-0.031901,-0.004997,-0.001804
8458,1.031136,-0.018976,-0.058312,-0.022882
8459,1.043663,-0.027973,-0.047422,-0.018995
8460,1.029985,-0.019020,-0.047055,-0.018789
8461,1.030834,-0.018613,-0.018020,-0.006786
8462,1.030864,-0.018066,-0.096986,-0.038132
8463,1.044307,-0.026725,-0.044908,-0.017755
8464,1.044491,-0.028049,-0.103155,-0.040747
8465,1.044837,-0.027002,-0.123596,-0.047836
8466,1.043350,-0.027404,-0.184439,-0.073820
8467,1.045084,-0.027152,-0.008223,-0.003089
8468,1.031007,-0.019599,-0.062866,-0.024721
8469,1.030879,-0.019481,-0.130044,-0.050807
8470,1.045089,-0.027632,-0.094204,-0.036948
8471,1.044102,-0.027486,-0.138025,-0.053820
8472,1.044036,-0.026776,-0.123066,-0.047614
8473,1.030717,-0.019350,-0.066422,-0.026153
8474,1.031402,-0.018858,-0.049126,-0.019014
8475,1.044696,-0.026808,-0.084072,-0.032653
8476,1.030000,-0.017992,-0.016937,-0.006401
8477,1.031061,-0.018685,-0.088474,-0.034940
8478,1.045159,-0.027778,-0.075721,-0.030184
