bus,vm_pu,va_degree,p_mw,q_mvar
1,0.964234,-0.093949,-11.560491,-4.569067
2,0.999666,-0.000183,27.038880,11.306287
3,0.963363,-0.093247,0.000000,-0.000080
4,0.963080,-0.092817,0.000013,-0.000050
5,0.964047,-0.093428,0.000076,-0.000043
6,0.962731,-0.093885,-0.031826,-0.016331
7,0.961484,-0.093649,-0.058863,-0.030136
8,0.961469,-0.094269,-0.032017,-0.016425
9,0.961373,-0.094461,-0.683568,-0.350213
10,0.960886,-0.093962,-3.287829,-1.684493
11,0.962043,-0.094451,-0.520976,-0.266952
12,0.958106,-0.097267,-0.012941,-0.006649
13,0.961569,-0.094495,-0.047508,-0.018705
14,0.962465,-0.094560,-1.141617,-0.567694
15,0.957550,-0.096860,-0.014060,-0.007222
16,0.963277,-0.092650,-0.007631,-0.003862
17,0.961258,-0.094340,-0.020194,-0.010308
18,0.961246,-0.094475,-0.033409,-0.017139
19,0.957593,-0.096981,-0.082687,-0.042367
20,0.961774,-0.094081,-1.093956,-0.543371
21,0.957785,-0.097409,-0.001576,-0.000616
22,0.961028,-0.093842,-0.003911,-0.001588
23,0.957347,-0.096856,-0.182179,-0.093341
24,0.955893,-0.097481,-0.073296,-0.028969
25,0.958237,-0.096774,-0.007369,-0.002956
26,0.962207,-0.093812,-0.047182,-0.024189
27,0.962407,-0.093958,-0.000149,-0.000008
28,0.957236,-0.096848,-0.110005,-0.056327
29,0.961801,-0.093161,-0.057057,-0.029247
30,0.960782,-0.094937,-0.191398,-0.098125
31,0.960933,-0.094290,-0.042307,-0.021553
32,0.962727,-0.093222,-0.128221,-0.065776
33,0.960862,-0.094250,-0.402830,-0.189316
34,0.957427,-0.097998,-0.026441,-0.013584
35,0.958732,-0.096490,-0.063526,-0.032596
36,0.962003,-0.094013,-0.013842,-0.006984
37,0.962437,-0.092745,-0.006245,-0.002582
38,0.957436,-0.097962,-0.069266,-0.035604
39,0.960776,-0.094715,-0.105934,-0.054285
40,0.958561,-0.097369,-0.006531,-0.002615
41,0.957725,-0.096733,-0.021922,-0.008609
42,0.957662,-0.096363,-0.053401,-0.027420
43,0.958058,-0.096234,-0.090376,-0.046318
44,0.958013,-0.096458,-0.073863,-0.037876
45,0.957311,-0.097062,-0.001193,-0.000497
46,0.961273,-0.094660,-0.101543,-0.052064
47,0.958038,-0.096073,-0.203438,-0.104197
48,0.961962,-0.094521,-0.000428,-0.000345
49,0.961293,-0.094892,-0.022363,-0.011438
50,0.962500,-0.093215,-0.004044,-0.002127
51,0.962308,-0.094544,-0.019475,-0.007725
52,0.961296,-0.094136,-0.032475,-0.016582
53,0.957727,-0.096734,-0.401509,-0.205731
54,0.962104,-0.093634,-0.018303,-0.007209
55,0.962957,-0.093467,-0.054035,-0.027711
56,0.960969,-0.094042,-0.047695,-0.024454
57,0.961990,-0.094069,-0.047964,-0.024579
58,0.958029,-0.095989,-0.009911,-0.005124
59,0.957801,-0.096384,-0.040060,-0.015866
60,0.957546,-0.097121,-0.009645,-0.003694
61,0.961995,-0.095413,-0.844113,-0.415366
62,0.962754,-0.094925,-0.012819,-0.006575
63,0.957641,-0.097259,-0.000717,-0.000347
64,0.961991,-0.094050,-0.338932,-0.173743
65,0.962682,-0.093971,-0.492737,-0.235361
66,0.961338,-0.093083,-0.528684,-0.270847
67,0.962156,-0.094259,-0.057700,-0.029641
68,0.958907,-0.096988,-0.150025,-0.076881
69,0.960846,-0.093633,-0.021097,-0.008291
70,0.960678,-0.094813,-0.016817,-0.008514
71,0.957516,-0.097052,-0.031985,-0.016394
72,0.957701,-0.097025,-0.041855,-0.021549
73,0.957991,-0.097039,-0.009206,-0.003639
74,0.957205,-0.096649,-0.010207,-0.005205
75,0.959363,-0.096655,-0.105208,-0.053849
76,0.961840,-0.094109,-0.055957,-0.028734
77,0.962262,-0.093277,-0.034794,-0.017788
