bus,vm_pu,va_degree,p_mw,q_mvar
1,0.970167,-0.082758,-11.560570,-4.569087
2,1.000585,0.000119,24.014553,9.030888
3,0.970024,-0.082794,0.000042,0.000033
4,0.970281,-0.082769,-0.000036,-0.000010
5,0.970000,-0.082830,0.000045,-0.000059
6,0.969945,-0.083052,-0.029894,-0.015180
7,0.968445,-0.083563,-0.059523,-0.030443
8,0.969306,-0.082702,-0.016612,-0.008550
9,0.968209,-0.083060,-0.680101,-0.348396
10,0.968447,-0.082702,-2.905600,-1.488462
11,0.969387,-0.082978,-0.398177,-0.203975
12,0.966471,-0.084337,-0.002033,-0.001046
13,0.968993,-0.082860,-0.043491,-0.017186
14,0.969333,-0.082635,-0.990093,-0.491614
15,0.966663,-0.083925,-0.015013,-0.007749
16,0.970358,-0.082176,-0.011391,-0.005831
17,0.968985,-0.082681,-0.003640,-0.001815
18,0.968841,-0.082919,-0.015997,-0.008170
19,0.966954,-0.084857,-0.069054,-0.035324
20,0.970258,-0.083548,-0.193291,-0.083340
21,0.966973,-0.084530,-0.000964,-0.000362
22,0.968498,-0.082725,-0.004918,-0.001967
23,0.966915,-0.084794,-0.044153,-0.022595
24,0.966024,-0.085056,-0.076618,-0.030296
25,0.967575,-0.084367,-0.015172,-0.005902
26,0.968825,-0.082950,-0.041549,-0.021341
27,0.969273,-0.083189,-0.005656,-0.002920
28,0.966275,-0.085323,-0.033334,-0.017179
29,0.970151,-0.082624,-0.034049,-0.017367
30,0.970188,-0.084040,-0.156973,-0.080435
31,0.968327,-0.082972,-0.031782,-0.016342
32,0.969769,-0.083186,-0.124225,-0.063616
33,0.969593,-0.082489,-0.494036,-0.237372
34,0.966067,-0.085041,-0.002048,-0.001001
35,0.967444,-0.084820,-0.002584,-0.001358
36,0.968879,-0.083472,-0.011346,-0.005769
37,0.969895,-0.082505,-0.010120,-0.003946
38,0.966706,-0.085456,-0.065502,-0.033492
39,0.968944,-0.083078,-0.171219,-0.087790
40,0.966293,-0.085569,-0.014715,-0.005852
41,0.966308,-0.084680,-0.019299,-0.007763
42,0.966418,-0.084937,-0.001582,-0.000861
43,0.967242,-0.085206,-0.070504,-0.036124
44,0.966465,-0.085023,-0.059837,-0.030697
45,0.967330,-0.084251,-0.003944,-0.001556
46,0.969020,-0.082262,-0.091379,-0.046762
47,0.967168,-0.085030,-0.202266,-0.103619
48,0.968494,-0.083620,-0.000666,-0.000366
49,0.967974,-0.082975,-0.022765,-0.011599
50,0.968445,-0.083229,-0.005306,-0.002784
51,0.970005,-0.082448,-0.018735,-0.007382
52,0.968789,-0.083790,-0.032634,-0.016789
53,0.966022,-0.085612,-0.208233,-0.106714
54,0.969016,-0.083117,-0.010719,-0.004247
55,0.970116,-0.082296,-0.037983,-0.019458
56,0.969287,-0.083753,-0.009542,-0.004916
57,0.969044,-0.083501,-0.007396,-0.003846
58,0.966218,-0.084753,-0.008801,-0.004475
59,0.966539,-0.085277,-0.039785,-0.015739
60,0.966702,-0.085153,-0.012598,-0.004983
61,0.969092,-0.082893,-0.688239,-0.336923
62,0.970254,-0.081897,-0.001216,-0.000655
63,0.966599,-0.084276,-0.002422,-0.001174
64,0.969896,-0.083484,-0.308240,-0.157890
65,0.969826,-0.082263,-0.618896,-0.301342
66,0.968731,-0.082593,-0.449127,-0.230113
67,0.967997,-0.082393,-0.043343,-0.022157
68,0.966185,-0.084919,-0.134484,-0.068921
69,0.969149,-0.084031,-0.022884,-0.009045
70,0.968534,-0.082710,-0.045345,-0.023268
71,0.966885,-0.084491,-0.007909,-0.004081
72,0.966752,-0.084852,-0.038023,-0.019499
73,0.966931,-0.084544,-0.011933,-0.004673
74,0.966914,-0.084918,-0.008273,-0.004256
75,0.966475,-0.085239,-0.103415,-0.052999
76,0.968962,-0.083984,-0.005491,-0.002779
77,0.969585,-0.083643,-0.014441,-0.007377
78,0.969457,-0.082163,-0.178995,-0.091720
79,0.968623,-0.082874,-0.141867,-0.072668
80,0.968445,-0.084179,-0.000005,-0.000017
81,0.966693,-0.085883,-0.002219,-0.001127
82,0.969021,-0.083822,-0.019500,-0.010028
83,0.969310,-0.084148,-0.008100,-0.004142
84,0.968392,-0.083165,-0.005088,-0.002617
85,0.966735,-0.085266,-0.023489,-0.011980
86,0.969719,-0.082214,-0.023306,-0.009245
87,0.970111,-0.083276,-0.015781,-0.008020
88,0.970159,-0.083123,-0.040689,-0.020850
89,0.969735,-0.083108,-0.268640,-0.137602
90,0.968819,-0.083255,-0.080285,-0.041156
