bus,vm_pu,va_degree,p_mw,q_mvar
1,1.000214,0.000310,-0.000050,-0.000072
2,0.999349,-0.000462,0.000053,-0.000099
3,0.999038,0.000278,0.000017,-0.000057
4,0.998887,-0.000053,-0.000053,-0.000022
5,1.000468,0.000163,-0.000011,0.000037
6,0.999734,-0.000089,0.000073,-0.000045
7,0.999829,0.000298,12.187146,4.021613
8,0.999780,-0.000020,-0.000010,0.000009
9,0.999508,0.000255,-0.000003,-0.000014
10,0.999748,0.000095,-0.000094,0.000046
11,0.997524,-0.000036,0.000006,0.000093
12,0.998065,-0.000865,-0.346135,-0.113829
13,0.996279,-0.000570,-0.822361,-0.270264
14,0.996285,-0.000361,-1.322126,-0.434577
15,0.995871,-0.001466,-0.542408,-0.178362
16,0.994850,-0.000165,0.000043,0.000078
17,0.992879,-0.000327,-1.038670,-0.341485
18,0.992845,-0.001084,-0.000077,-0.000099
19,0.994051,-0.000917,-0.000002,-0.000024
20,0.992709,-0.002310,-0.865589,-0.284576
21,0.994776,-0.001865,-0.000011,0.000006
22,0.995056,-0.001457,-1.881288,-0.618253
23,0.994503,-0.001338,-0.946442,-0.311082
24,0.994200,-0.001016,-0.346786,-0.113964
25,0.992010,-0.001008,-1.645228,-0.540669
26,0.992070,-0.001410,-1.220420,-0.401101
27,0.991629,-0.001176,-0.000006,0.000063
28,0.992233,-0.001485,-0.707447,-0.232485
29,0.991218,-0.000981,0.000050,0.000036
30,0.991547,-0.001704,-0.432801,-0.142233
