bus,vm_pu,va_degree,p_mw,q_mvar
1,1.000238,-0.000092,0.000012,0.000074
2,1.000115,-0.000479,-0.000006,-0.000047
3,0.999297,0.000644,-0.000060,-0.000077
4,1.000722,0.000089,0.000084,0.000026
5,0.999873,-0.001285,-0.000007,0.000037
6,0.999773,0.000471,-0.000097,0.000023
7,1.001088,0.000372,10.877377,3.587330
8,1.000222,0.000444,0.000037,-0.000128
9,1.000227,-0.001431,0.000008,0.000042
10,0.999473,0.000042,-0.000029,-0.000075
11,0.997480,-0.000285,0.000009,0.000030
12,0.999342,-0.000861,-0.654297,-0.215158
13,0.996638,-0.000120,-0.596045,-0.195883
14,0.997725,-0.000708,-1.266995,-0.416450
15,0.996072,-0.000801,-0.393095,-0.129254
16,0.995607,-0.001253,-0.000104,0.000004
17,0.994046,-0.000509,-1.156244,-0.380014
18,0.994660,-0.001512,0.000076,0.000071
19,0.994703,-0.001259,0.000006,0.000052
20,0.994219,-0.002626,-0.627471,-0.206207
21,0.994323,-0.000735,-0.000086,-0.000008
22,0.995319,-0.001248,-1.766807,-0.580740
23,0.995366,-0.001469,-1.089377,-0.358038
24,0.995698,-0.001786,-0.156759,-0.051493
25,0.993579,-0.001080,-1.097970,-0.360954
26,0.992903,-0.000799,-0.884655,-0.290748
27,0.992925,-0.001121,-0.000027,-0.000002
28,0.992427,-0.001434,-0.821573,-0.270013
29,0.993093,-0.001026,-0.000108,-0.000119
30,0.992402,-0.000226,-0.313698,-0.103025
