bus,vm_pu,va_degree,p_mw,q_mvar
1,0.999612,-0.000278,-0.000011,-0.000060
2,0.999430,-0.000934,0.000091,-0.000064
3,0.999220,-0.000311,-0.000096,0.000062
4,0.999958,-0.000642,0.000044,-0.000053
5,1.000320,-0.000104,0.000159,-0.000021
6,0.999660,-0.000542,-0.000016,-0.000026
7,1.000295,-0.000133,13.391000,4.420492
8,0.999405,-0.000307,-0.000013,-0.000044
9,0.998779,0.000939,-0.000040,-0.000001
10,1.000399,-0.000213,-0.000058,-0.000021
11,0.996243,0.000035,-0.000078,0.000128
12,0.997860,0.000008,-0.468749,-0.154090
13,0.996388,0.000987,-0.906848,-0.298045
14,0.995932,-0.001215,-1.400922,-0.460417
15,0.996586,-0.000810,-0.598162,-0.196704
16,0.993849,-0.001277,-0.000066,0.000021
17,0.992552,-0.000350,-1.232340,-0.405041
18,0.993853,-0.000574,0.000067,0.000048
19,0.992667,-0.001969,-0.000010,-0.000080
20,0.992587,-0.000888,-0.954549,-0.313824
21,0.994302,-0.001936,0.000077,-0.000021
22,0.994376,-0.002682,-2.161264,-0.710465
23,0.992613,-0.001265,-1.130563,-0.371706
24,0.993284,-0.001793,-0.238564,-0.078349
25,0.990903,-0.001277,-1.670435,-0.549068
26,0.992143,-0.002159,-1.345879,-0.442305
27,0.991338,-0.001661,-0.000007,-0.000043
28,0.990434,-0.002067,-0.723133,-0.237675
29,0.990577,-0.001135,0.000033,-0.000012
30,0.991079,-0.002097,-0.477283,-0.156772
