bus,vm_pu,va_degree,p_mw,q_mvar
1,1.000062,0.000306,5.366852,0.062173
2,0.963290,-0.008899,0.000018,0.000037
3,0.961080,-0.016629,-4.194265,-0.065917
4,0.961741,-0.009719,0.000050,-0.000100
5,0.961421,-0.009556,-0.000006,0.000063
6,0.962050,-0.012162,-1.168247,0.003906
7,0.962244,-0.009652,0.000064,0.000042
8,0.968041,-0.012856,-0.000084,0.000030
9,1.000429,0.000881,11.738806,-1.368259
10,0.969512,-0.010057,0.000038,-0.000070
11,0.969792,-0.009615,-0.000022,0.000024
12,0.969131,-0.011046,-0.000063,-0.000011
13,0.969317,-0.011246,-0.000037,-0.000054
14,0.991630,-0.017245,-2.244088,0.026259
15,0.969479,-0.011210,-0.000077,-0.000011
16,0.968295,-0.012810,-0.000051,0.000056
17,0.992973,-0.013871,-0.165118,0.052721
18,0.968950,-0.012230,-0.000036,0.000035
19,0.968680,-0.013698,-0.000035,0.000007
20,1.016114,-0.021206,-1.703163,0.029737
21,0.969942,-0.010135,0.000072,0.000075
22,1.016811,-0.013650,-2.843861,-0.071579
23,0.969273,-0.010387,-0.000022,-0.000050
24,1.017508,-0.012544,-1.363019,0.036844
25,0.970041,-0.011367,-0.000030,-0.000010
26,1.020196,-0.011763,-1.226906,0.205063
27,0.968602,-0.010647,0.000002,-0.000055
28,0.993451,-0.012630,-0.861039,0.004203
29,0.968165,-0.012468,-0.000070,0.000057
30,1.017235,-0.018064,-1.309673,0.024073
31,1.000569,-0.000488,9.223558,1.346498
32,0.964082,-0.001309,0.000037,-0.000039
33,0.949793,-0.014077,-0.000012,-0.000095
34,0.963869,-0.001716,-0.735524,-0.126064
35,0.949330,-0.013821,0.000027,-0.000080
36,0.957704,-0.026003,-2.973520,-0.509762
37,0.939643,-0.015826,0.000018,0.000019
38,0.978585,-0.022989,-5.293940,-0.907484
39,0.939640,-0.015910,-0.000026,-0.000051
40,0.961287,-0.016067,-0.147227,-0.025300
