bus,vm_pu,va_degree,p_mw,q_mvar
1,1.000598,0.000039,5.439328,0.061292
2,0.963211,-0.009420,0.000019,0.000018
3,0.961757,-0.016380,-4.224333,-0.059958
4,0.961492,-0.010242,-0.000021,0.000005
5,0.962249,-0.009142,-0.000011,-0.000018
6,0.962032,-0.012988,-1.210687,-0.000791
7,0.962376,-0.009328,-0.000064,0.000009
8,0.968116,-0.012972,-0.000096,0.000012
9,1.000042,-0.000163,12.607468,-1.333145
10,0.968632,-0.010189,0.000058,-0.000054
11,0.970262,-0.011717,0.000045,-0.000085
12,0.968548,-0.013543,-0.000042,0.000013
13,0.969122,-0.012577,0.000021,0.000047
14,0.991437,-0.017628,-2.357398,0.010951
15,0.969696,-0.010656,-0.000040,-0.000049
16,0.969202,-0.013888,0.000004,-0.000032
17,0.993010,-0.013962,-0.210767,0.052198
18,0.968837,-0.012753,-0.000034,0.000075
19,0.966638,-0.015005,0.000041,0.000109
20,1.016964,-0.022091,-1.895792,0.022720
21,0.969273,-0.010810,-0.000096,-0.000024
22,1.015940,-0.014597,-2.962423,-0.064425
23,0.969430,-0.010502,-0.000030,-0.000096
24,1.017665,-0.012979,-1.519293,0.035669
25,0.970091,-0.011269,-0.000053,-0.000100
26,1.018447,-0.011959,-1.281527,0.198496
27,0.969531,-0.010837,-0.000032,0.000037
28,0.992663,-0.013704,-0.936215,-0.000487
29,0.968226,-0.013532,-0.000046,-0.000010
30,1.017842,-0.019962,-1.419318,0.021557
31,1.000578,-0.000603,9.259866,1.352804
32,0.964007,-0.000198,-0.000004,0.000049
33,0.949734,-0.013573,-0.000073,-0.000019
34,0.963011,-0.001123,-0.771159,-0.132277
35,0.949733,-0.013588,0.000039,-0.000070
36,0.958219,-0.026107,-2.930441,-0.502428
37,0.939537,-0.015528,0.000047,0.000039
38,0.979032,-0.022029,-5.357539,-0.918499
39,0.940068,-0.015469,0.000017,0.000023
40,0.961674,-0.015709,-0.126630,-0.021641
