bus,vm_pu,va_degree,p_mw,q_mvar
1,0.999631,-0.000186,-0.000002,-0.000066
2,1.000042,0.000388,0.000048,0.000042
3,0.999778,0.000650,-0.000031,-0.000008
4,1.000750,-0.000079,0.000010,0.000011
5,0.999562,-0.000186,0.000062,-0.000027
6,0.999535,0.000352,-0.000005,0.000081
7,1.000401,0.000060,10.006810,3.299579
8,0.999780,-0.001025,0.000030,0.000044
9,0.999931,-0.000007,-0.000067,-0.000060
10,0.999888,0.000171,0.000017,-0.000063
11,0.997685,-0.000736,-0.000014,0.000049
12,0.998658,0.000303,-0.274994,-0.090344
13,0.996987,0.000016,-0.653136,-0.214681
14,0.996876,-0.000001,-1.322563,-0.434718
15,0.996463,-0.000573,-0.430688,-0.141605
16,0.995682,-0.000761,-0.000036,-0.000113
17,0.993935,-0.001237,-1.201048,-0.394778
18,0.994241,-0.001727,0.000023,-0.000016
19,0.994823,-0.001010,0.000015,-0.000026
20,0.994637,-0.001298,-0.687515,-0.225945
21,0.995233,-0.000712,0.000048,0.000005
22,0.995485,-0.001016,-1.493947,-0.491093
23,0.994438,-0.001197,-0.751527,-0.247091
24,0.995694,-0.001471,-0.171838,-0.056571
25,0.993446,-0.000742,-1.203021,-0.395341
26,0.993509,-0.001370,-0.969222,-0.318492
27,0.994333,-0.001931,0.000028,-0.000011
28,0.993506,-0.002382,-0.458318,-0.150543
29,0.993249,-0.000948,0.000057,0.000012
30,0.993360,-0.002236,-0.343767,-0.112949
