bus,vm_pu,va_degree,p_mw,q_mvar
1,0.999307,-0.000632,0.000076,-0.000026
2,0.999895,0.000447,0.000015,0.000019
3,1.000906,-0.000363,-0.000065,-0.000064
4,1.000640,-0.000227,0.000060,0.000015
5,0.999578,-0.000318,0.000019,-0.000055
6,0.999208,0.000226,-0.000019,-0.000052
7,1.000483,-0.000113,10.123648,3.338238
8,1.000514,0.000216,-0.000039,0.000020
9,1.000375,-0.000069,-0.000099,-0.000038
10,0.999421,-0.000116,-0.000040,0.000003
11,0.997671,-0.001503,-0.000003,0.000003
12,0.998411,0.000491,-0.294911,-0.097013
13,0.998118,0.000215,-0.700594,-0.230350
14,0.997127,-0.001448,-1.113964,-0.366217
15,0.996113,-0.000248,-0.462136,-0.152015
16,0.996182,-0.000363,0.000047,0.000023
17,0.993505,-0.001668,-0.983605,-0.323356
18,0.995032,-0.001353,-0.000029,0.000012
19,0.995333,-0.000251,0.000019,-0.000032
20,0.993694,-0.002015,-0.737598,-0.242451
21,0.995493,-0.001139,-0.000019,0.000010
22,0.995762,-0.001207,-1.602566,-0.526741
23,0.995147,-0.000437,-0.806239,-0.265038
24,0.994995,-0.001086,-0.184343,-0.060586
25,0.992105,-0.001351,-1.290515,-0.424133
26,0.993590,-0.000681,-1.039739,-0.341745
27,0.993712,-0.000339,-0.000051,0.000058
28,0.993139,-0.001576,-0.491537,-0.161487
29,0.992295,-0.001155,0.000023,-0.000026
30,0.993438,-0.001130,-0.368742,-0.121183
