bus,vm_pu,va_degree,p_mw,q_mvar
1,0.999599,-0.000614,-0.000061,-0.000099
2,1.000935,-0.000425,-0.000046,0.000020
3,0.999969,-0.000808,-0.000065,0.000064
4,1.001163,-0.000820,0.000015,0.000040
5,1.000561,-0.000557,0.000026,-0.000062
6,0.999208,-0.000065,-0.000073,0.000023
7,0.999301,0.000086,13.913391,4.593936
8,1.000273,0.000770,-0.000139,-0.000125
9,0.999349,0.000669,-0.000016,-0.000030
10,1.000382,0.000382,0.000084,-0.000075
11,0.997383,-0.001357,-0.000014,-0.000007
12,0.998872,-0.000625,-0.391549,-0.128809
13,0.995994,0.000165,-0.930032,-0.305748
14,0.995969,-0.001183,-1.347690,-0.442875
15,0.994566,-0.000049,-0.613375,-0.201756
16,0.993804,-0.000700,-0.000020,0.000009
17,0.992804,-0.002067,-1.174694,-0.386063
18,0.993048,-0.001682,-0.000004,-0.000049
19,0.993148,-0.001681,-0.000093,0.000040
20,0.991884,-0.002249,-0.979053,-0.321863
21,0.993183,-0.001325,0.000033,0.000022
22,0.993624,-0.000640,-2.245435,-0.738107
23,0.993318,-0.000791,-1.188284,-0.390698
24,0.993135,-0.001023,-0.362648,-0.119188
25,0.991148,-0.000801,-1.713181,-0.563089
26,0.990684,-0.001018,-1.498226,-0.492384
27,0.991511,-0.001583,-0.000054,-0.000043
28,0.990459,-0.001821,-0.770533,-0.253264
29,0.989922,-0.001428,0.000005,-0.000078
30,0.990266,-0.001903,-0.607477,-0.199604
