bus,vm_pu,va_degree,p_mw,q_mvar
1,1.000117,-0.000517,-0.000020,0.000066
2,0.999796,0.000769,-0.000075,-0.000010
3,0.999507,0.000067,0.000052,-0.000030
4,0.999243,0.000013,-0.000001,-0.000020
5,1.000043,-0.000628,-0.000031,0.000017
6,1.000167,-0.000227,0.000033,-0.000045
7,0.999739,-0.001076,11.618725,3.833569
8,1.000085,-0.000232,-0.000015,-0.000053
9,0.999954,-0.000086,-0.000011,0.000011
10,1.000258,-0.001049,0.000019,0.000023
11,0.996674,-0.000429,0.000044,0.000015
12,0.997617,0.000270,-0.326842,-0.107480
13,0.997126,-0.000066,-0.776157,-0.255204
14,0.996706,-0.001413,-1.124667,-0.369741
15,0.995034,-0.000590,-0.512076,-0.168305
16,0.996041,-0.001098,-0.000054,0.000007
17,0.993408,-0.001209,-0.980394,-0.322205
18,0.993075,-0.001038,-0.000090,0.000049
19,0.994191,-0.001984,-0.000034,0.000020
20,0.993156,-0.001698,-0.817174,-0.268642
21,0.995347,-0.001273,0.000000,-0.000062
22,0.995236,-0.001588,-1.877290,-0.616999
23,0.994655,-0.002236,-0.995002,-0.327096
24,0.994077,-0.002101,-0.305815,-0.100524
25,0.992321,-0.001755,-1.429764,-0.469961
26,0.993172,-0.001144,-1.253616,-0.411955
27,0.992942,-0.001236,-0.000008,-0.000050
28,0.991906,-0.001617,-0.646253,-0.212302
29,0.992000,-0.002276,-0.000003,0.000072
30,0.991788,-0.001491,-0.510290,-0.167638
