bus,vm_pu,va_degree,p_mw,q_mvar
1,0.999821,0.000280,0.000110,0.000055
2,0.999990,-0.000974,-0.000010,0.000009
3,0.999537,0.000564,-0.000101,-0.000021
4,0.999879,0.000210,-0.000003,0.000031
5,1.000330,-0.000259,0.000011,0.000098
6,1.000113,0.000681,0.000102,0.000014
7,1.000432,-0.001013,14.536308,4.800523
8,0.999817,0.000712,0.000039,-0.000002
9,0.999388,0.000438,-0.000082,0.000006
10,0.999407,0.000410,-0.000045,0.000049
11,0.995871,-0.000328,0.000057,0.000010
12,0.997575,0.000096,-0.414059,-0.136336
13,0.996906,-0.000918,-0.983565,-0.323342
14,0.995073,-0.001257,-1.425066,-0.468354
15,0.994808,-0.000428,-0.648725,-0.213276
16,0.994232,-0.000869,0.000025,-0.000012
17,0.992718,-0.001170,-1.242210,-0.408376
18,0.990889,-0.001413,-0.000006,-0.000080
19,0.992965,-0.001675,0.000059,0.000025
20,0.991691,-0.001858,-1.035192,-0.340377
21,0.994176,-0.001577,-0.000068,-0.000044
22,0.992884,-0.000387,-2.344636,-0.770750
23,0.992232,-0.001754,-1.226646,-0.403278
24,0.993740,-0.001506,-0.353535,-0.116131
25,0.990530,-0.002234,-1.811731,-0.595517
26,0.989885,-0.002508,-1.554422,-0.510801
27,0.991201,-0.002076,0.000028,0.000016
28,0.989289,-0.001197,-0.784948,-0.257854
29,0.989864,-0.002135,-0.000016,-0.000119
30,0.989846,-0.002072,-0.612566,-0.201212
