bus,vm_pu,va_degree,p_mw,q_mvar
1,0.999473,-0.000282,4.929940,0.058530
2,0.962077,-0.007961,-0.000027,0.000018
3,0.961067,-0.014766,-3.315841,-0.076113
4,0.961795,-0.009126,0.000080,0.000075
5,0.961728,-0.008122,-0.105334,-0.000027
6,0.961660,-0.012723,-1.399576,0.014818
7,0.962697,-0.008867,-0.105289,-0.000046
8,0.966126,-0.021987,-0.000026,0.000113
9,0.999663,0.000664,23.088298,-1.069928
10,0.968235,-0.019784,0.000048,0.000029
11,0.968139,-0.020757,-0.000042,-0.000046
12,0.966505,-0.022631,0.000013,0.000074
13,0.967447,-0.021045,-0.105267,0.000052
14,0.988057,-0.031129,-4.113747,-0.023096
15,0.967802,-0.021201,-0.105263,-0.000039
16,0.965883,-0.023793,0.000063,-0.000012
17,0.991429,-0.026827,-0.595451,0.077583
18,0.966158,-0.023416,0.000042,0.000038
19,0.964598,-0.026301,0.000020,-0.000019
20,1.012125,-0.038982,-3.127267,0.044286
21,0.968115,-0.020207,0.000007,-0.000042
22,1.015083,-0.026515,-5.323114,-0.145240
23,0.967779,-0.019336,-0.105303,0.000035
24,1.015939,-0.024289,-3.129212,0.011455
25,0.967324,-0.020233,-0.000056,0.000053
26,1.016161,-0.023309,-2.664750,0.102915
27,0.967901,-0.019066,-0.105312,0.000035
28,0.991198,-0.023862,-1.233444,0.006176
29,0.966100,-0.023396,-0.000048,0.000021
30,1.012814,-0.033978,-2.410049,0.018863
31,1.000828,0.000615,11.667269,0.056063
32,0.964936,-0.002170,0.000012,0.000052
33,0.959797,-0.018189,-0.000052,0.000038
34,0.964320,-0.002456,-0.973410,0.036995
35,0.960548,-0.018381,0.000017,0.000094
36,0.980099,-0.030266,-2.766771,-0.085867
37,0.952567,-0.025667,-0.000009,0.000027
38,0.997507,-0.034549,-7.954803,-0.236180
39,0.952658,-0.026058,-0.105311,-0.000000
40,0.974916,-0.025143,0.203431,-0.008259
