bus,vm_pu,va_degree,p_mw,q_mvar
1,0.954168,-0.116504,-13.717479,-5.421431
2,1.000145,-0.000305,33.348376,14.164615
3,0.955744,-0.116632,-0.000024,0.000035
4,0.954490,-0.115985,0.000012,-0.000045
5,0.954929,-0.116515,0.000029,0.000037
6,0.954753,-0.116077,-0.007475,-0.003836
7,0.953119,-0.117136,-0.068275,-0.035012
8,0.953205,-0.117919,-0.009499,-0.004858
9,0.952388,-0.117075,-1.136828,-0.582351
10,0.953025,-0.116865,-4.013938,-2.056470
11,0.952130,-0.117792,-1.020342,-0.522765
12,0.950045,-0.118941,-0.001745,-0.000977
13,0.952686,-0.117050,-0.029966,-0.011904
14,0.954210,-0.116897,-2.240156,-0.890620
15,0.950006,-0.118728,-0.015627,-0.007971
16,0.955239,-0.116195,-0.022044,-0.011185
17,0.953050,-0.117790,-0.003800,-0.001857
18,0.953131,-0.117672,-0.016184,-0.008319
19,0.951147,-0.120211,-0.053433,-0.027469
20,0.953689,-0.117212,-1.690757,-0.609158
21,0.950699,-0.118862,-0.000008,0.000100
22,0.952920,-0.118297,-0.008083,-0.003256
23,0.949930,-0.119154,-0.075722,-0.038731
24,0.951811,-0.117682,-0.096762,-0.038285
25,0.950964,-0.119171,-0.010468,-0.004021
26,0.953594,-0.117514,-0.026733,-0.013690
27,0.952588,-0.117767,-0.005422,-0.002757
28,0.950769,-0.120170,-0.078260,-0.040043
29,0.954679,-0.116926,-0.022600,-0.011604
30,0.952668,-0.117689,-0.149411,-0.076573
31,0.951886,-0.118102,-0.015993,-0.008167
32,0.954470,-0.117639,-0.112453,-0.057583
33,0.952513,-0.116836,-0.991209,-0.250799
34,0.950091,-0.120249,-0.002421,-0.001242
35,0.950537,-0.119099,-0.011637,-0.005972
36,0.953723,-0.117293,-0.010360,-0.005351
37,0.954296,-0.116680,-0.007227,-0.002860
38,0.950553,-0.119195,-0.074756,-0.038245
39,0.953212,-0.117225,-0.127917,-0.065573
40,0.951696,-0.120130,-0.018790,-0.007474
41,0.950474,-0.118814,-0.021919,-0.008748
42,0.951090,-0.119072,-0.007239,-0.003724
43,0.951049,-0.118863,-0.187455,-0.095942
44,0.950473,-0.118923,-0.030721,-0.015694
45,0.950690,-0.119732,-0.002549,-0.000997
46,0.952397,-0.117917,-0.095842,-0.049147
47,0.951065,-0.119145,-0.437895,-0.224295
48,0.953349,-0.117473,-0.000002,-0.000031
49,0.952609,-0.118284,-0.047736,-0.024414
50,0.953440,-0.117625,-0.005273,-0.002682
51,0.954047,-0.116989,-0.017334,-0.006797
52,0.953203,-0.117186,-0.010817,-0.005626
53,0.950248,-0.119916,-0.252868,-0.129495
54,0.953242,-0.117390,-0.004786,-0.001876
55,0.954959,-0.117884,-0.033353,-0.017117
56,0.952637,-0.117229,-0.018437,-0.009436
57,0.953942,-0.116810,-0.008658,-0.004447
58,0.950053,-0.119677,-0.012374,-0.006345
59,0.950541,-0.119228,-0.035012,-0.013897
60,0.950289,-0.118981,-0.027706,-0.011032
61,0.953699,-0.116720,-1.356052,-0.437603
62,0.955628,-0.116351,-0.001914,-0.000971
63,0.950685,-0.120175,-0.000999,-0.000469
64,0.952985,-0.117263,-0.260810,-0.133632
65,0.954334,-0.116800,-1.021702,-0.266406
66,0.954696,-0.117654,-0.139230,-0.071381
67,0.953404,-0.117271,-0.031816,-0.016271
68,0.950773,-0.119636,-0.135428,-0.069441
69,0.953529,-0.116603,-0.026025,-0.010195
70,0.952597,-0.118741,-0.066558,-0.034042
71,0.950942,-0.119870,-0.006307,-0.003261
72,0.950662,-0.119884,-0.012121,-0.006236
73,0.950456,-0.120058,-0.017151,-0.006844
74,0.949602,-0.119027,-0.010452,-0.005341
75,0.951263,-0.118266,-0.128440,-0.065817
76,0.954245,-0.117324,-0.008932,-0.004592
77,0.953241,-0.116890,-0.007959,-0.004125
78,0.952482,-0.117894,-0.028414,-0.014596
79,0.954423,-0.116943,-0.152060,-0.077805
80,0.951400,-0.118976,-0.000025,-0.000072
81,0.950759,-0.119324,-0.002487,-0.001193
82,0.954096,-0.117678,-0.007416,-0.003822
83,0.953148,-0.116870,-0.065469,-0.033545
84,0.952905,-0.117786,-0.008128,-0.004055
85,0.951216,-0.119334,-0.000029,-0.000013
86,0.954903,-0.117002,-0.067488,-0.026710
87,0.953174,-0.117020,-0.018402,-0.009364
