bus,vm_pu,va_degree,p_mw,q_mvar
1,0.999496,-0.000700,92.708179,33.232927
7966,1.032827,-0.033474,-1.030917,-0.315543
7967,1.036306,-0.028432,-3.574966,-1.094430
7968,1.036134,-0.029253,-1.283033,-0.392745
7969,1.034766,-0.030041,-2.207222,-0.675592
7970,1.034674,-0.030735,-1.851664,-0.566873
7971,1.036988,-0.028779,-1.318520,-0.403634
7972,1.035919,-0.028674,-0.497722,-0.152340
7973,1.044970,-0.033245,-2.174882,-0.665805
7974,1.044092,-0.032965,-0.675407,-0.206663
7975,1.026967,-0.030279,-1.140693,-0.349285
7976,1.027801,-0.029466,-3.034538,-0.928917
7977,1.027645,-0.029406,-2.068268,-0.633207
7978,1.044262,-0.032450,-0.429834,-0.131578
7979,1.044095,-0.032963,-1.215114,-0.371988
7980,1.027202,-0.029100,-1.030865,-0.315658
7981,1.035987,-0.039060,-1.890460,-0.578725
7982,1.044524,-0.033185,-0.106603,-0.032711
7983,1.043785,-0.033267,-1.745097,-0.534234
7984,1.042691,-0.033288,-1.428402,-0.437312
7985,1.030050,-0.034209,-0.204622,-0.062652
7986,1.037202,-0.029277,-0.187835,-0.057485
7987,1.026613,-0.028577,-0.199911,-0.061239
7988,1.035600,-0.029246,-0.185505,-0.056824
7989,1.043833,-0.032091,-0.185312,-0.056749
7990,1.044353,-0.033260,-0.199995,-0.061277
7991,1.027683,-0.028644,-0.186731,-0.057164
7992,1.028076,-0.028378,-0.195224,-0.059767
7993,1.042525,-0.033031,-0.223648,-0.068489
7994,1.035888,-0.028838,-0.229836,-0.070305
7995,1.027098,-0.028994,-0.188631,-0.057785
7996,1.044006,-0.032891,-0.224120,-0.068683
7997,1.036697,-0.028907,-0.208636,-0.063818
7998,1.026680,-0.028832,-0.204713,-0.062668
7999,1.044810,-0.032135,-0.248196,-0.076000
8000,1.027633,-0.028458,-0.192827,-0.059095
8001,1.044330,-0.032542,-0.257994,-0.079039
8002,1.026080,-0.028855,-0.194208,-0.059385
8003,1.025804,-0.029460,-0.194274,-0.059407
8004,1.026829,-0.029005,-0.192485,-0.058997
8005,1.042448,-0.032895,-0.196379,-0.060099
8006,1.026414,-0.028961,-0.266222,-0.081495
8007,1.042769,-0.033029,-0.192773,-0.059057
8395,1.034118,-0.040477,-0.195249,-0.066140
8396,1.033695,-0.039306,-0.198425,-0.067378
8397,1.035440,-0.040295,-0.106798,-0.035528
8398,1.034900,-0.040113,-0.125654,-0.042518
8399,1.034845,-0.039790,-0.074447,-0.024932
8400,1.042165,-0.033239,-0.057838,-0.018950
8401,1.042927,-0.034859,-0.301844,-0.102164
8402,1.043117,-0.034497,-0.230779,-0.076656
8403,1.034963,-0.040251,-0.132252,-0.043380
8404,1.026178,-0.028457,-0.071805,-0.023973
8405,1.025929,-0.029183,-0.160804,-0.053883
8406,1.025488,-0.029589,-0.046659,-0.015193
8407,1.034503,-0.040257,-0.220431,-0.072716
8408,1.025497,-0.029942,-0.155700,-0.051646
8409,1.025417,-0.029493,-0.030668,-0.009725
8410,1.025762,-0.029358,-0.115376,-0.038856
8411,1.035040,-0.039543,-0.084325,-0.027799
8412,1.042405,-0.032065,-0.223669,-0.073797
8413,1.036031,-0.039837,-0.124324,-0.041878
8414,1.025425,-0.029439,-0.056264,-0.018468
8415,1.035642,-0.040225,-0.107237,-0.035767
8416,1.035864,-0.039803,-0.131010,-0.042873
8417,1.026496,-0.028310,-0.111528,-0.037363
8418,1.025520,-0.029185,-0.217958,-0.072150
8419,1.036858,-0.039566,-0.135890,-0.044757
8420,1.036332,-0.039476,-0.078001,-0.026445
8421,1.026507,-0.028923,-0.123607,-0.041795
8422,1.026776,-0.028947,-0.127610,-0.043189
8423,1.025743,-0.028984,-0.200423,-0.068162
8424,1.043512,-0.033225,-0.305043,-0.103188
8425,1.041930,-0.032648,-0.075790,-0.025627
8426,1.043082,-0.032941,-0.178430,-0.060042
8427,1.042708,-0.033424,-0.056360,-0.018414
8428,1.036402,-0.039295,-0.039398,-0.012787
8429,1.036372,-0.040547,-0.300011,-0.100746
8430,1.026926,-0.030256,-0.080487,-0.027271
8431,1.026854,-0.030090,-0.170060,-0.057765
8432,1.042823,-0.032649,-0.222418,-0.073552
8433,1.041877,-0.032519,-0.223911,-0.074064
8434,1.043040,-0.033000,-0.140969,-0.046430
8435,1.026577,-0.029037,-0.213486,-0.070470
8436,1.026076,-0.029662,-0.081266,-0.026561
8437,1.027523,-0.029463,-0.166920,-0.055699
8438,1.041367,-0.032466,-0.050390,-0.016466
8439,1.027177,-0.029415,-0.052382,-0.017186
8440,1.041434,-0.033447,-0.283671,-0.095774
8441,1.042817,-0.033168,-0.181567,-0.061150
8442,1.042053,-0.032842,-0.057571,-0.018975
8443,1.043230,-0.033531,-0.057315,-0.018859
8444,1.042481,-0.033383,-0.257617,-0.085924
8445,1.036465,-0.040316,-0.063213,-0.020946
8446,1.042512,-0.033033,-0.155537,-0.051571
8447,1.041177,-0.033267,-0.209969,-0.069669
8448,1.042527,-0.033251,-0.064675,-0.021429
8449,1.041696,-0.033742,-0.146222,-0.048296
8450,1.044779,-0.032670,0.000018,0.000020
8451,1.043199,-0.033718,-0.068576,-0.022905
8452,1.044026,-0.032390,-0.192203,-0.065010
8453,1.026777,-0.028480,-0.133442,-0.043786
8454,1.042984,-0.032861,-0.117072,-0.039537
8455,1.043770,-0.033052,-0.129460,-0.042339
8456,1.036044,-0.040201,-0.091236,-0.030037
8457,1.036004,-0.039540,-0.008417,-0.002670
8458,1.027249,-0.029010,-0.098307,-0.032666
8459,1.042403,-0.033303,-0.079985,-0.027214
8460,1.026502,-0.028756,-0.079396,-0.026943
8461,1.026574,-0.029286,-0.030336,-0.009698
8462,1.027552,-0.030220,-0.163579,-0.054612
8463,1.043001,-0.032679,-0.075761,-0.025496
8464,1.041796,-0.032322,-0.174042,-0.058326
8465,1.041702,-0.032402,-0.208554,-0.068419
8466,1.042309,-0.033077,-0.311113,-0.105435
8467,1.043205,-0.033068,-0.013797,-0.004367
8468,1.026527,-0.029046,-0.105777,-0.035465
8469,1.026021,-0.030074,-0.219351,-0.072657
8470,1.045119,-0.032322,-0.158664,-0.052855
8471,1.044414,-0.032706,-0.232979,-0.077024
8472,1.041671,-0.033169,-0.207573,-0.068035
8473,1.026958,-0.028235,-0.112130,-0.037391
8474,1.026045,-0.028851,-0.082930,-0.027140
8475,1.041733,-0.032857,-0.141911,-0.046744
8476,1.025382,-0.028639,-0.028533,-0.009041
8477,1.026002,-0.029435,-0.149317,-0.049932
8478,1.042583,-0.033171,-0.127551,-0.043166
8479,1.042392,-0.033735,-0.059460,-0.019631
8480,1.026609,-0.028397,-0.072413,-0.024291
8481,1.026817,-0.028718,-0.204898,-0.069490
8482,1.027162,-0.028830,-0.184045,-0.061786
8483,1.025656,-0.028552,-0.260209,-0.087018
8484,1.043154,-0.032805,-0.173869,-0.058651
8485,1.025632,-0.028915,-0.077238,-0.026050
8486,1.028946,-0.028852,0.000008,-0.000022
8487,1.045000,-0.032297,-0.268543,-0.089949
8488,1.044693,-0.032561,-0.080856,-0.026409
8489,1.025538,-0.029499,-0.051237,-0.016689
8490,1.027085,-0.028619,-0.065392,-0.021713
8491,1.026551,-0.028363,-0.156611,-0.052159
8492,1.024827,-0.028940,-0.124784,-0.042265
8493,1.043633,-0.032428,-0.171755,-0.057424
8494,1.044876,-0.033023,-0.042986,-0.013824
8495,1.044344,-0.032806,-0.125385,-0.042554
8496,1.044111,-0.031783,-0.072143,-0.024120
8497,1.043623,-0.033434,-0.233876,-0.077873
8498,1.026733,-0.028146,-0.275203,-0.092356
8499,1.043888,-0.032904,-0.122842,-0.041482
8500,1.044372,-0.033422,-0.312175,-0.106011
8501,1.043305,-0.032524,-0.079365,-0.026803
8502,1.043589,-0.033120,-0.141789,-0.046458
8503,1.027880,-0.029065,-0.288006,-0.097016
8504,1.043111,-0.033065,-0.063628,-0.021090
8505,1.043677,-0.032940,-0.124044,-0.041880
8506,1.044341,-0.032287,-0.272403,-0.091550
8507,1.044577,-0.032643,-0.065992,-0.021869
8508,1.024256,-0.029300,-2.960047,-0.980397
8509,1.027536,-0.028533,-0.075313,-0.025324
8510,1.044331,-0.033830,-0.074098,-0.024877
8511,1.024488,-0.029014,-0.197842,-0.067080
8512,1.043651,-0.031962,-0.186990,-0.063359
8513,1.043767,-0.033048,-0.275680,-0.092526
8514,1.044207,-0.032928,-0.180040,-0.060522
8515,1.044324,-0.032951,-0.222911,-0.073477
8516,1.027834,-0.029077,-0.093355,-0.030782
8517,1.044169,-0.032472,-0.264434,-0.088477
8518,1.044448,-0.033622,-0.086429,-0.028357
8519,1.028292,-0.029036,-0.263802,-0.088098
8520,1.044230,-0.031860,-0.108915,-0.036331
8521,1.028522,-0.028620,-0.274553,-0.092144
8522,1.028343,-0.028787,-0.117715,-0.039603
8523,1.026958,-0.029123,-0.186111,-0.062615
8524,1.027844,-0.028971,-0.191501,-0.064778
8525,1.028181,-0.029385,-0.051428,-0.016839
8526,1.028552,-0.029031,-0.159643,-0.053288
8527,1.043445,-0.032488,-0.080991,-0.026322
8528,1.026926,-0.028555,-0.040670,-0.013111
8529,1.028666,-0.028332,-0.068188,-0.022775
8530,1.045139,-0.032196,-0.244549,-0.081104
8531,1.042785,-0.033250,-2.957051,-0.976667
8532,1.028275,-0.029193,-0.070962,-0.023821
8533,1.044680,-0.032954,-0.018338,-0.005701
8534,1.028092,-0.028422,-0.182195,-0.061460
8535,1.044316,-0.032209,-0.066685,-0.022120
8536,1.044730,-0.032526,-0.048804,-0.015816
8537,1.028372,-0.028958,-0.077425,-0.026043
8538,1.027351,-0.028812,-0.077175,-0.026039
8539,1.042729,-0.032227,-0.304679,-0.103354
8540,1.042674,-0.033228,-0.103894,-0.034542
8541,1.043295,-0.032908,-0.161082,-0.053606
8542,1.042727,-0.032852,-0.121261,-0.041090
8543,1.026620,-0.028365,-0.156572,-0.052220
8544,1.027069,-0.029400,-0.202262,-0.068835
8545,1.043144,-0.033223,-0.139530,-0.045981
8546,1.026607,-0.029343,-0.292817,-0.099173
8547,1.027722,-0.029338,-0.158775,-0.052856
8548,1.028024,-0.029540,-0.231931,-0.076741
8549,1.042691,-0.033573,-0.155536,-0.051604
8550,1.042389,-0.032973,-0.158357,-0.052952
8551,1.026949,-0.029009,-0.036707,-0.011761
8552,1.043447,-0.033601,-0.045883,-0.014909
8553,1.044548,-0.032117,-0.089543,-0.029493
8554,1.043661,-0.032504,-0.052137,-0.017069
8555,1.043886,-0.032793,-0.191144,-0.064606
8556,1.043131,-0.033017,-0.068150,-0.022671
8557,1.028045,-0.028756,-0.142404,-0.047043
8558,1.043228,-0.032818,-0.190647,-0.064484
8559,1.044845,-0.032163,-0.043257,-0.014036
8560,1.042660,-0.032943,-0.170208,-0.056842
8561,1.026829,-0.028554,-0.070732,-0.023796
8562,1.026989,-0.028718,-0.119633,-0.040377
8563,1.042589,-0.034012,-0.147777,-0.048630
8564,1.042348,-0.033042,-0.057765,-0.019017
8565,1.043628,-0.032704,-0.173138,-0.057914
8566,1.027243,-0.027984,-0.110170,-0.036875
8567,1.044307,-0.032813,-0.258390,-0.086080
8568,1.044360,-0.032845,-0.185246,-0.062399
8569,1.043277,-0.032622,-0.159020,-0.052956
8570,1.027394,-0.028625,-0.161232,-0.053954
8571,1.027059,-0.029575,-0.181392,-0.060827
8572,1.026890,-0.028061,-0.090437,-0.029701
8573,1.043413,-0.032588,-0.106912,-0.035687
8574,1.026647,-0.029013,-0.265626,-0.089138
8575,1.044880,-0.032729,-0.163097,-0.054440
8576,1.027830,-0.028521,-0.079360,-0.026885
8577,1.044294,-0.033340,-0.117537,-0.039604
8578,1.026337,-0.027282,-0.025196,-0.007950
8579,1.042992,-0.032648,-0.164331,-0.055467
8580,1.044148,-0.032439,-0.059885,-0.019775
8581,1.027651,-0.029575,-0.061559,-0.020415
8582,1.044274,-0.033400,-0.128630,-0.043530
8583,1.044493,-0.032907,-0.027707,-0.008703
8584,1.027156,-0.028409,-0.172488,-0.057864
8585,1.042838,-0.032145,-0.186210,-0.062812
8586,1.042886,-0.032961,-0.057974,-0.019273
8587,1.027323,-0.029629,-0.175434,-0.058953
8588,1.044767,-0.032545,-0.293595,-0.099233
8589,1.026982,-0.028919,-0.083374,-0.027366
8590,1.026800,-0.029123,-0.049774,-0.016144
8591,1.043314,-0.032931,-0.193741,-0.065620
8592,1.043867,-0.033254,-0.202511,-0.068994
8593,1.034159,-0.027859,-0.305128,-0.103192
8594,1.035459,-0.029579,-0.164745,-0.055314
8595,1.027157,-0.029214,-0.203268,-0.069418
8596,1.027295,-0.028874,-0.167370,-0.056158
8597,1.035767,-0.028987,-0.120009,-0.040446
8598,1.027769,-0.028551,-0.241473,-0.080055
8599,1.044655,-0.032707,-0.067507,-0.022522
8600,1.026679,-0.029295,-0.228862,-0.076177
8601,1.027062,-0.029005,-0.136949,-0.045108
8602,1.026910,-0.028273,-0.045953,-0.014980
8603,1.026870,-0.029292,-0.285604,-0.096288
8604,1.026547,-0.028946,-0.191755,-0.064772
8605,1.043511,-0.032756,-0.075900,-0.025554
8606,1.042700,-0.031789,-0.098109,-0.032474
8607,1.043395,-0.033520,-0.121068,-0.040671
8608,1.026291,-0.029534,-0.075278,-0.025223
8609,1.043968,-0.032560,-0.215296,-0.070865
8610,1.036200,-0.029444,-0.118555,-0.039903
8611,1.026894,-0.029680,-0.219008,-0.072319
8612,1.043366,-0.033343,-0.065573,-0.021786
8613,1.043558,-0.032967,-0.049739,-0.016234
8614,1.027429,-0.028952,-0.305469,-0.103903
8615,1.027216,-0.029622,-0.132193,-0.045547
8616,1.026283,-0.029515,-0.208116,-0.068388
8617,1.027469,-0.029177,-0.136685,-0.045053
8618,1.026358,-0.029166,-0.135735,-0.044603
8619,1.027446,-0.028612,-0.068788,-0.022922
8620,1.027102,-0.029912,-0.077376,-0.026092
8621,1.043219,-0.032409,-0.062115,-0.020464
8622,1.043095,-0.032437,-0.214474,-0.070567
8623,1.026909,-0.029603,-0.177428,-0.059553
8624,1.043032,-0.033163,-0.201612,-0.068471
8625,1.035959,-0.028599,-0.075607,-0.025417
8626,1.035900,-0.029152,-0.089240,-0.029316
8627,1.043754,-0.032478,-0.100812,-0.033390
8628,1.043316,-0.033148,-0.167451,-0.055694
8629,1.042459,-0.033205,-0.085441,-0.028130
8630,1.043893,-0.032896,-0.129128,-0.043762
8631,1.043927,-0.033041,-0.071208,-0.023890
8632,1.026630,-0.028801,-0.025587,-0.008082
8633,1.027362,-0.028568,-0.080792,-0.027342
8634,1.042879,-0.032544,-0.199386,-0.067427
8635,1.027155,-0.029557,-0.191506,-0.064853
8636,1.027299,-0.029144,-0.208689,-0.068615
8637,1.042360,-0.033920,-0.263070,-0.088104
8638,1.042295,-0.032109,-0.114711,-0.038426
8639,1.043392,-0.033324,-0.113153,-0.037992
8640,1.043059,-0.033786,-0.153578,-0.050903
8641,1.026330,-0.030065,-0.288361,-0.097007
8642,1.043531,-0.033599,-0.097303,-0.032213
8643,1.034793,-0.028484,-0.068971,-0.023002
8644,1.025912,-0.028452,-0.089663,-0.029461
8645,1.035793,-0.029330,-0.175179,-0.058871
8646,1.044046,-0.033436,-0.066607,-0.022175
8647,1.043952,-0.031930,-0.096490,-0.031869
8648,1.035983,-0.029069,-0.201229,-0.068450
8649,1.043524,-0.033278,-0.103611,-0.034434
8650,1.026158,-0.029655,-0.243186,-0.080968
8651,1.043080,-0.032774,-0.122341,-0.041299
8652,1.035943,-0.028832,-0.138460,-0.045743
8653,1.035880,-0.029023,-0.049694,-0.016245
8654,1.025869,-0.029931,-0.041460,-0.013405
8655,1.043383,-0.033758,-0.161530,-0.054039
8656,1.043501,-0.033113,-0.118970,-0.040019
8657,1.026975,-0.028711,-0.324874,-0.111319
8658,1.036015,-0.029594,-0.185989,-0.062637
8659,1.027478,-0.028708,-0.112548,-0.037782
8660,1.035007,-0.028544,-0.075466,-0.025405
8661,1.035849,-0.029203,-0.108607,-0.036360
8662,1.043885,-0.032036,-0.060818,-0.020190
8663,1.043398,-0.032762,-0.105138,-0.035199
8664,1.036353,-0.028940,-0.047995,-0.015684
8665,1.044187,-0.032772,-0.125873,-0.042509
8666,1.025092,-0.029228,-0.092765,-0.030551
8667,1.026675,-0.028874,-0.303498,-0.102628
8668,1.035602,-0.028558,-0.234498,-0.077507
8669,1.043609,-0.032597,-0.239382,-0.079968
8670,1.036039,-0.028937,-0.157132,-0.052070
8671,1.026433,-0.028543,-0.112798,-0.037869
8672,1.036722,-0.028927,-0.220914,-0.073085
8673,1.034835,-0.029557,-0.064195,-0.021412
8674,1.035623,-0.028876,-0.057288,-0.018780
8675,1.037104,-0.028460,-0.106993,-0.035623
8676,1.036632,-0.028599,-0.076478,-0.025688
8677,1.026884,-0.028683,-0.160962,-0.053568
8678,1.026814,-0.027478,-0.128243,-0.043592
8679,1.035609,-0.029301,-0.106492,-0.035398
8680,1.036100,-0.029089,-0.221702,-0.072762
8681,1.035623,-0.029356,-0.184715,-0.062188
8682,1.035342,-0.029425,-0.078346,-0.026502
8683,1.027215,-0.028904,-0.056621,-0.018624
8684,1.026761,-0.029383,-0.213805,-0.070454
8685,1.036318,-0.028981,-0.236956,-0.078921
8686,1.035810,-0.029025,-0.069700,-0.023264
8687,1.042897,-0.033681,-0.052588,-0.017281
8688,1.035749,-0.028679,-0.073122,-0.024571
8689,1.037051,-0.027957,0.000034,0.000020
8690,1.036922,-0.028512,-0.225281,-0.075095
8691,1.037606,-0.028596,-0.121774,-0.041169
8692,1.035967,-0.029467,-0.052393,-0.017134
8693,1.035908,-0.028774,-0.165881,-0.055594
8694,1.036851,-0.029279,-0.244290,-0.081351
8695,1.026566,-0.029296,-0.171379,-0.057201
8696,1.034324,-0.029784,-0.073917,-0.024685
8697,1.034841,-0.030677,-0.085864,-0.028160
8698,1.035599,-0.029291,-0.226191,-0.074847
8699,1.035003,-0.028768,-0.050053,-0.016363
8700,1.037076,-0.028693,-0.211933,-0.069700
8701,1.034692,-0.029602,-0.145619,-0.047888
8702,1.036264,-0.028452,-0.222111,-0.073032
8703,1.036521,-0.029359,-0.056754,-0.018627
8704,1.036246,-0.029848,-0.079154,-0.026714
8705,1.035161,-0.028367,-0.177026,-0.059821
8706,1.027168,-0.029169,-0.172974,-0.057869
8707,1.036972,-0.028959,-0.127303,-0.043079
8708,1.037183,-0.028727,-0.083772,-0.027352
8709,1.036385,-0.029545,-0.225572,-0.074508
8710,1.036693,-0.029405,-0.066501,-0.022152
8711,1.026808,-0.028206,-0.078330,-0.026407
8712,1.035459,-0.029782,-0.068708,-0.022837
8713,1.036710,-0.029016,-0.259800,-0.086684
