bus,vm_pu,va_degree,p_mw,q_mvar
1,0.999575,0.000035,-0.000012,-0.000006
2,1.000500,-0.000450,-0.000029,0.000005
3,0.999876,0.000150,0.000004,-0.000028
4,0.999940,-0.000798,-0.000125,0.000031
5,0.999343,-0.000086,0.000004,0.000020
6,0.999876,0.000137,0.000075,0.000033
7,0.999236,0.000137,13.832008,4.566388
8,1.000553,-0.000514,0.000033,-0.000067
9,1.000622,-0.000021,0.000033,-0.000035
10,1.000096,0.000165,-0.000114,-0.000002
11,0.997038,-0.000593,-0.000035,-0.000065
12,0.997347,-0.000048,-0.536334,-0.176450
13,0.996761,-0.000934,-1.077189,-0.354042
14,0.996353,-0.001135,-1.353587,-0.444894
15,0.994773,-0.000030,-0.616220,-0.202601
16,0.993248,-0.002406,0.000085,-0.000024
17,0.992608,-0.000810,-1.179913,-0.387794
18,0.992470,-0.001271,-0.000014,-0.000007
19,0.993016,-0.000516,-0.000040,-0.000009
20,0.991786,-0.000893,-0.983377,-0.323309
21,0.994678,-0.001313,0.000018,0.000059
22,0.993750,-0.000999,-2.137003,-0.702321
23,0.993786,-0.001711,-1.218121,-0.400529
24,0.993369,-0.001965,-0.245747,-0.080730
25,0.991134,-0.002385,-1.720754,-0.565506
26,0.991029,-0.001031,-1.386392,-0.455691
27,0.990891,-0.002092,0.000119,0.000044
28,0.990210,-0.001923,-0.655443,-0.215339
29,0.990193,-0.001862,0.000028,-0.000001
30,0.990905,-0.001896,-0.634766,-0.208472
