bus,vm_pu,va_degree,p_mw,q_mvar
1,0.999783,-0.000007,-0.000022,-0.000038
2,1.000321,0.000039,0.000004,-0.000031
3,1.000825,0.000085,-0.000122,-0.000032
4,1.000057,-0.000828,-0.000047,0.000019
5,1.000349,0.000117,0.000007,-0.000026
6,1.000186,0.000020,0.000038,0.000044
7,1.000010,0.000114,14.175343,4.679074
8,0.999945,-0.000327,0.000025,-0.000054
9,0.999462,0.000367,0.000053,0.000024
10,0.999251,0.000293,0.000008,-0.000036
11,0.996091,-0.001071,0.000032,-0.000054
12,0.998673,-0.000087,-0.974950,-0.320658
13,0.995285,-0.001051,-1.450028,-0.476621
14,0.995680,-0.000460,-1.188885,-0.390735
15,0.995613,-0.000404,-0.541181,-0.178003
16,0.993934,-0.001271,-0.000021,0.000061
17,0.993407,-0.000649,-1.036244,-0.340608
18,0.991981,-0.001300,-0.000075,0.000013
19,0.992841,-0.002883,-0.000036,0.000102
20,0.992833,-0.001261,-0.863744,-0.283931
21,0.993402,-0.001995,-0.000059,-0.000086
22,0.993483,-0.001571,-1.876901,-0.617018
23,0.993119,-0.001678,-1.573829,-0.517334
24,0.994351,-0.001134,-0.215820,-0.070913
25,0.991948,-0.002139,-1.511270,-0.496719
26,0.991848,-0.001883,-1.217718,-0.400219
27,0.991354,-0.001280,-0.000038,-0.000027
28,0.990865,-0.001012,-0.575727,-0.189200
29,0.989866,-0.002263,-0.000005,-0.000077
30,0.989542,-0.001460,-1.061277,-0.348703
