bus,vm_pu,va_degree,p_mw,q_mvar
1,1.000210,0.000472,120.302234,55.064399
7966,1.022635,-0.045186,-1.256750,-0.492424
7967,1.027316,-0.040034,-4.358061,-1.707680
7968,1.027633,-0.040350,-1.564051,-0.612889
7969,1.026213,-0.041494,-2.690811,-1.054367
7970,1.025398,-0.042615,-2.257474,-0.884494
7971,1.028752,-0.039253,-1.607406,-0.629763
7972,1.026675,-0.040791,-0.606734,-0.237721
7973,1.035072,-0.043414,-2.651350,-1.038902
7974,1.034922,-0.042199,-0.823367,-0.322610
7975,1.020211,-0.035851,-1.390697,-0.544921
7976,1.020744,-0.035162,-3.699252,-1.449559
7977,1.022182,-0.035710,-2.521388,-0.987939
7978,1.034898,-0.042160,-0.524070,-0.205266
7979,1.035521,-0.043018,-1.481325,-0.580395
7980,1.020889,-0.035052,-1.256768,-0.492525
7981,1.024599,-0.052302,-2.304680,-0.902982
7982,1.034101,-0.043119,-0.130103,-0.050900
7983,1.034584,-0.043755,-2.127335,-0.833529
7984,1.033286,-0.044632,-1.741279,-0.682287
7985,1.019437,-0.045038,-0.249484,-0.097756
7986,1.028993,-0.038450,-0.229075,-0.089706
7987,1.019990,-0.035200,-0.243780,-0.095586
7988,1.026491,-0.039871,-0.226185,-0.088647
7989,1.034902,-0.042362,-0.225854,-0.088530
7990,1.036159,-0.042084,-0.243750,-0.095488
7991,1.022683,-0.034359,-0.227581,-0.089208
7992,1.021794,-0.034865,-0.237937,-0.093274
7993,1.030632,-0.042587,-1.253578,-0.376066
7994,1.028798,-0.039971,-0.280060,-0.109800
7995,1.019697,-0.035130,-0.230028,-0.090193
7996,1.035329,-0.042748,-0.273232,-0.106959
7997,1.026395,-0.039376,-0.254334,-0.099596
7998,1.020746,-0.035441,-0.249507,-0.097808
7999,1.036515,-0.041860,-0.302495,-0.118468
8000,1.022011,-0.034601,-0.235130,-0.091996
8001,1.036362,-0.042739,-0.314548,-0.123245
8002,1.021261,-0.035788,-0.236859,-0.092755
8003,1.020033,-0.034960,-0.236818,-0.092752
8004,1.021117,-0.035592,-0.234556,-0.092053
8005,1.034376,-0.043500,-0.239546,-0.093881
8006,1.019124,-0.035559,-0.324690,-0.127174
8007,1.032809,-0.043125,-0.235117,-0.092147
8395,1.022576,-0.051038,-0.268849,-0.116756
8396,1.022200,-0.051883,-0.273276,-0.118897
8397,1.021451,-0.051742,-0.147146,-0.062614
8398,1.022182,-0.051499,-0.173099,-0.075154
8399,1.023324,-0.051742,-0.102620,-0.043995
8400,1.033462,-0.043071,-0.079692,-0.033580
8401,1.034544,-0.043004,-0.415824,-0.180143
8402,1.033428,-0.043538,-0.317802,-0.135010
8403,1.024003,-0.051048,-0.182081,-0.076389
8404,1.018282,-0.035329,-0.098958,-0.042342
8405,1.018382,-0.036128,-0.221587,-0.094906
8406,1.018550,-0.035884,-0.064171,-0.026649
8407,1.022930,-0.051720,-0.303569,-0.128342
8408,1.019569,-0.034224,-0.214519,-0.091062
8409,1.018550,-0.035762,-0.042158,-0.017139
8410,1.019313,-0.035246,-0.158879,-0.068351
8411,1.023342,-0.051090,-0.116036,-0.049090
8412,1.033848,-0.044210,-0.308149,-0.130302
8413,1.023375,-0.051525,-0.171195,-0.073893
8414,1.019192,-0.035567,-0.077470,-0.032658
