bus,vm_pu,va_degree,p_mw,q_mvar
1,1.000501,-0.000312,93.499139,40.007756
7966,1.028801,-0.036676,-0.859499,-0.336726
7967,1.033093,-0.033733,-2.980523,-1.167794
7968,1.032569,-0.032750,-1.069656,-0.419165
7969,1.030567,-0.035223,-1.840286,-0.721156
7970,1.029720,-0.034962,-1.543848,-0.604913
7971,1.033016,-0.033561,-1.099351,-0.430628
7972,1.030084,-0.033223,-0.414889,-0.162565
7973,1.040158,-0.034696,-1.813349,-0.710444
7974,1.040298,-0.034765,-0.563141,-0.220614
7975,1.026668,-0.023357,-0.951129,-0.372739
7976,1.027646,-0.022988,-2.530053,-0.991303
7977,1.027960,-0.023399,-1.724347,-0.675667
7978,1.040787,-0.033867,-0.358307,-0.140355
7979,1.042623,-0.034947,-1.013082,-0.396947
7980,1.027334,-0.022821,-0.859493,-0.336842
7981,1.034179,-0.040115,-1.576084,-0.617567
7982,1.039368,-0.034486,-0.088853,-0.034792
7983,1.039990,-0.034598,-1.455101,-0.570054
7984,1.039960,-0.035822,-1.190894,-0.466590
7985,1.027157,-0.036506,-0.170687,-0.066964
7986,1.032796,-0.032226,-0.156589,-0.061369
7987,1.026927,-0.023904,-0.166642,-0.065317
7988,1.030767,-0.032958,-0.154635,-0.060675
7989,1.040698,-0.034687,-0.154505,-0.060574
7990,1.041634,-0.034787,-0.166726,-0.065324
7991,1.027667,-0.023082,-0.155549,-0.061055
7992,1.027994,-0.023514,-0.162768,-0.063789
7993,1.029353,-0.034915,-4.033924,-1.210242
7994,1.032451,-0.032792,-0.191708,-0.075077
7995,1.026275,-0.023168,-0.157383,-0.061630
7996,1.040595,-0.034706,-0.186769,-0.073208
7997,1.030504,-0.034113,-0.173958,-0.068126
7998,1.026404,-0.023365,-0.170583,-0.066920
7999,1.040978,-0.034040,-0.206897,-0.081026
8000,1.028591,-0.023270,-0.160757,-0.062985
8001,1.041070,-0.034210,-0.215103,-0.084274
8002,1.027158,-0.023397,-0.161938,-0.063410
8003,1.026772,-0.023106,-0.161993,-0.063446
8004,1.027502,-0.024024,-0.160521,-0.062870
8005,1.040593,-0.034433,-0.163700,-0.064185
8006,1.025141,-0.023013,-0.222003,-0.086912
8007,1.037912,-0.034458,-0.160828,-0.062960
8395,1.032599,-0.040161,-0.154901,-0.067302
8396,1.032188,-0.039952,-0.157442,-0.068474
8397,1.032948,-0.040534,-0.084762,-0.036079
8398,1.031818,-0.039730,-0.099737,-0.043161
8399,1.033776,-0.039634,-0.059071,-0.025350
8400,1.039258,-0.035211,-0.045878,-0.019276
8401,1.040413,-0.035269,-0.239446,-0.103780
8402,1.040328,-0.034365,-0.183132,-0.077751
8403,1.031942,-0.040616,-0.104884,-0.043961
8404,1.026890,-0.023534,-0.057034,-0.024363
8405,1.025884,-0.023652,-0.127683,-0.054729
8406,1.025293,-0.023315,-0.037010,-0.015345
8407,1.033316,-0.039062,-0.174986,-0.073929
8408,1.026780,-0.022943,-0.123632,-0.052543
8409,1.026083,-0.023022,-0.024266,-0.009884
8410,1.027114,-0.023509,-0.091489,-0.039424
