bus,vm_pu,va_degree,p_mw,q_mvar
1,0.999995,-0.000209,146.297317,66.231150
7966,1.021790,-0.045339,-1.919923,-0.752322
7967,1.029195,-0.039084,-6.657640,-2.608796
7968,1.028806,-0.038078,-2.389225,-0.936171
7969,1.027119,-0.041092,-4.110586,-1.610577
7970,1.027178,-0.039196,-3.448500,-1.351196
7971,1.029216,-0.038369,-2.455525,-0.962191
7972,1.027308,-0.037848,-0.926781,-0.363102
7973,1.035479,-0.040974,-4.050368,-1.587071
7974,1.035567,-0.039358,-1.257846,-0.492945
7975,1.020193,-0.034593,-2.124565,-0.832464
7976,1.022167,-0.034767,-5.651268,-2.214298
7977,1.022020,-0.034155,-3.851656,-1.509358
7978,1.037052,-0.039590,-0.800441,-0.313697
7979,1.037092,-0.040030,-2.262883,-0.886638
7980,1.020913,-0.033650,-1.919765,-0.752165
7981,1.025107,-0.050656,-3.520700,-1.379470
7982,1.036752,-0.039481,-0.198613,-0.077826
7983,1.036989,-0.041009,-3.249846,-1.273418
7984,1.034861,-0.040459,-2.660076,-1.042372
7985,1.019512,-0.045073,-0.381190,-0.149396
7986,1.028370,-0.038724,-0.349871,-0.137063
7987,1.020936,-0.032979,-0.372365,-0.145897
7988,1.027460,-0.038519,-0.345426,-0.135349
7989,1.036152,-0.039316,-0.345154,-0.135276
7990,1.037344,-0.039879,-0.372269,-0.145909
7991,1.022615,-0.033654,-0.347692,-0.136291
7992,1.022670,-0.034145,-0.363471,-0.142518
7993,1.034694,-0.039795,-0.416506,-0.163132
7994,1.028720,-0.038659,-0.427985,-0.167697
7995,1.020532,-0.034601,-0.351445,-0.137710
7996,1.036770,-0.040361,-0.417225,-0.163497
7997,1.027366,-0.037928,-0.388566,-0.152289
7998,1.020266,-0.035304,-0.381193,-0.149336
7999,1.037956,-0.038676,-0.462034,-0.181054
8000,1.023064,-0.033689,-0.359107,-0.140775
8001,1.037653,-0.038395,-0.480491,-0.188304
8002,1.022671,-0.034443,-0.361764,-0.141773
8003,1.020416,-0.034698,-0.361760,-0.141669
8004,1.021608,-0.033931,-0.358493,-0.140432
8005,1.036182,-0.041001,-0.365803,-0.143283
8006,1.020493,-0.033908,-0.495891,-0.194200
8007,1.035435,-0.040475,-0.359045,-0.140637
8395,1.022409,-0.050323,-0.280758,-0.121918
