bus,vm_pu,va_degree,p_mw,q_mvar
1,1.000258,0.000958,140.521780,61.655558
7966,1.019840,-0.047699,-1.387798,-0.543721
7967,1.030403,-0.038668,-4.812882,-1.885788
7968,1.030200,-0.038749,-1.727170,-0.676822
7969,1.028018,-0.039776,-2.971534,-1.164384
7970,1.028467,-0.039437,-2.493026,-0.976785
7971,1.030443,-0.038636,-1.775056,-0.695558
7972,1.028774,-0.038110,-0.670035,-0.262451
7973,1.036585,-0.038569,-2.928047,-1.147352
7974,1.037549,-0.037172,-0.909280,-0.356306
7975,1.022646,-0.031049,-1.535867,-0.601809
7976,1.023454,-0.031510,-4.085380,-1.600815
7977,1.023531,-0.031026,-2.784468,-1.091021
7978,1.038210,-0.037518,-0.578536,-0.226718
7979,1.039046,-0.038191,-1.635889,-0.641017
7980,1.023710,-0.030564,-1.387892,-0.543825
7981,1.022247,-0.052209,-2.545269,-0.997285
7982,1.037804,-0.037466,-0.143639,-0.056193
7983,1.037704,-0.039140,-2.349311,-0.920549
7984,1.036897,-0.039521,-1.923060,-0.753408
7985,1.018554,-0.047341,-0.275548,-0.108027
7986,1.030283,-0.037991,-0.252982,-0.099111
7987,1.023601,-0.030602,-0.269182,-0.105545
7988,1.029068,-0.038098,-0.249785,-0.097868
7989,1.038312,-0.038351,-0.249407,-0.097708
7990,1.039083,-0.037778,-0.269229,-0.105496
7991,1.024455,-0.030968,-0.251359,-0.098477
7992,1.023075,-0.031910,-0.262798,-0.103003
7993,1.037399,-0.037734,-0.301111,-0.118038
7994,1.029547,-0.038833,-0.309330,-0.121255
7995,1.022131,-0.030583,-0.254054,-0.099493
7996,1.035642,-0.038996,-0.301675,-0.118185
7997,1.029075,-0.039197,-0.280856,-0.110059
7998,1.022342,-0.032150,-0.275529,-0.107965
7999,1.039085,-0.037464,-0.334023,-0.130895
8000,1.024066,-0.030992,-0.259550,-0.101677
8001,1.039591,-0.037652,-0.347301,-0.136038
8002,1.023545,-0.031589,-0.261479,-0.102428
8003,1.023597,-0.031082,-0.261618,-0.102490
8004,1.023637,-0.031096,-0.259123,-0.101579
8005,1.037474,-0.038226,-0.264461,-0.103639
8006,1.021580,-0.030602,-0.358418,-0.140411
8007,1.036542,-0.037439,-0.259543,-0.101788
8395,1.020105,-0.052157,-0.242189,-0.105120
8396,1.021300,-0.051550,-0.246072,-0.107030
8397,1.020656,-0.051501,-0.132494,-0.056380
8398,1.021159,-0.052517,-0.155929,-0.067614
8399,1.021117,-0.053039,-0.092338,-0.039794
8400,1.036406,-0.039006,-0.071752,-0.030254
8401,1.036408,-0.038104,-0.374478,-0.162262
8402,1.036610,-0.038693,-0.286043,-0.121595
8403,1.021447,-0.051596,-0.163946,-0.068915
8404,1.021978,-0.030939,-0.089070,-0.038180
8405,1.022306,-0.031292,-0.199556,-0.085552
8406,1.021805,-0.030960,-0.057836,-0.024011
8407,1.020793,-0.051588,-0.273334,-0.115665
8408,1.021301,-0.031375,-0.193193,-0.081935
8409,1.021650,-0.030670,-0.037951,-0.015429
8410,1.021837,-0.031955,-0.143094,-0.061594
8411,1.021149,-0.052395,-0.104595,-0.044072
8412,1.036430,-0.038973,-0.277468,-0.117410
8413,1.022342,-0.052095,-0.154220,-0.066544
8414,1.022687,-0.031079,-0.069758,-0.029403
