bus,vm_pu,va_degree,p_mw,q_mvar
1,0.999446,0.000061,138.518314,62.353288
7966,1.022245,-0.042651,-1.799055,-0.704967
7967,1.029686,-0.036506,-6.238506,-2.444521
7968,1.030646,-0.036665,-2.238853,-0.877229
7969,1.027751,-0.038085,-3.851707,-1.509345
7970,1.027854,-0.037118,-3.231361,-1.266142
7971,1.030600,-0.036492,-2.300964,-0.901543
7972,1.029461,-0.037538,-0.868519,-0.340392
7973,1.037254,-0.039138,-3.795440,-1.487127
7974,1.037808,-0.038805,-1.178657,-0.461835
7975,1.021615,-0.033315,-1.990848,-0.779999
7976,1.022602,-0.032414,-5.295486,-2.075023
7977,1.022739,-0.031933,-3.609273,-1.414249
7978,1.038270,-0.037238,-0.750121,-0.293916
7979,1.038964,-0.038043,-2.120458,-0.830912
7980,1.022511,-0.031572,-1.798909,-0.704914
7981,1.026283,-0.048971,-3.299133,-1.292653
7982,1.037349,-0.037306,-0.186053,-0.072976
7983,1.037039,-0.038166,-3.045273,-1.193318
7984,1.037005,-0.038629,-2.492645,-0.976779
7985,1.021161,-0.042446,-0.357227,-0.139822
7986,1.030605,-0.035342,-0.327848,-0.128463
7987,1.021899,-0.031722,-0.348903,-0.136686
7988,1.028708,-0.036583,-0.323646,-0.126841
7989,1.037630,-0.036576,-0.323327,-0.126654
7990,1.038196,-0.038249,-0.348873,-0.136700
7991,1.023702,-0.032654,-0.325792,-0.127673
7992,1.022832,-0.032226,-0.340662,-0.133543
7993,1.035941,-0.037203,-0.390252,-0.152935
7994,1.031539,-0.036596,-0.401042,-0.157115
7995,1.022328,-0.033025,-0.329285,-0.129039
7996,1.037320,-0.038346,-0.390916,-0.153174
7997,1.029172,-0.036783,-0.364120,-0.142689
7998,1.022126,-0.032596,-0.357110,-0.139896
7999,1.039307,-0.038005,-0.433083,-0.169724
8000,1.022705,-0.031051,-0.336529,-0.131826
8001,1.038603,-0.037915,-0.450162,-0.176451
8002,1.023177,-0.033113,-0.338994,-0.132825
8003,1.022067,-0.031596,-0.338994,-0.132848
8004,1.022568,-0.032171,-0.335863,-0.131641
8005,1.037768,-0.038204,-0.342752,-0.134285
8006,1.020729,-0.032703,-0.464725,-0.182067
8007,1.036151,-0.037699,-0.336609,-0.131851
8395,1.024526,-0.047375,-0.267243,-0.116039
8396,1.024293,-0.048002,-0.271495,-0.118034
8397,1.024221,-0.047718,-0.146208,-0.062171
8398,1.024376,-0.048314,-0.172005,-0.074594
8399,1.024585,-0.046984,-0.101993,-0.043827
8400,1.036168,-0.037943,-0.079149,-0.033396
8401,1.036573,-0.038931,-0.413118,-0.179006
8402,1.037193,-0.039158,-0.315830,-0.134201
8403,1.024532,-0.047345,-0.180928,-0.075944
8404,1.020823,-0.032451,-0.098316,-0.042072
8405,1.020449,-0.032319,-0.220184,-0.094200
8406,1.021662,-0.032552,-0.063843,-0.026488
8407,1.025797,-0.047507,-0.301684,-0.127459
8408,1.021220,-0.032082,-0.213140,-0.090427
8409,1.020920,-0.033215,-0.041823,-0.017065
8410,1.021814,-0.031993,-0.157933,-0.068059
8411,1.024988,-0.048188,-0.115421,-0.048674
8412,1.035879,-0.037996,-0.306171,-0.129518
8413,1.025635,-0.047448,-0.170071,-0.073510
8414,1.021161,-0.032078,-0.076950,-0.032452
